TenantId,NetworkMessageId,ReportId,"TimeGenerated [Brisbane]","Timestamp [Brisbane]",Url,UrlLocation,UrlDomain,SourceSystem,Type
"a8720b0b-830e-41e0-8f9a-31215cf15109","d9cc9643-e9f3-42fa-ed21-08dca4970b7c","d9cc9643-e9f3-42fa-ed21-08dca4970b7c-5126432746091489266","7/15/2024, 4:26:23.000 PM","7/15/2024, 4:26:23.000 PM","https://www.myaccount.unitywater.com/login",Body,"www.myaccount.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d9cc9643-e9f3-42fa-ed21-08dca4970b7c","d9cc9643-e9f3-42fa-ed21-08dca4970b7c-5759429631819551153","7/15/2024, 4:26:23.000 PM","7/15/2024, 4:26:23.000 PM","https://www.unitywater.com/",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb9a6559-75b5-459a-5428-08dca4974760","bb9a6559-75b5-459a-5428-08dca4974760-5235339111359631897","7/15/2024, 4:28:04.000 PM","7/15/2024, 4:28:04.000 PM","https://www.unitywater.com/legends?utm_source=uw_email_signature&utm_medium=digital_email_banner&utm_term=local_water_legends_join_them_today&utm_content=email_signature_banner&utm_campaign=local_water_legends&utm_source_platform=email&utm_creative_format=email_button&utm_marketing_tactic=csat",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb9a6559-75b5-459a-5428-08dca4974760","bb9a6559-75b5-459a-5428-08dca4974760-8778532435873937280","7/15/2024, 4:28:04.000 PM","7/15/2024, 4:28:04.000 PM","https://twitter.com/unitywater",Body,"twitter.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb9a6559-75b5-459a-5428-08dca4974760","bb9a6559-75b5-459a-5428-08dca4974760-12556163226057674951","7/15/2024, 4:28:04.000 PM","7/15/2024, 4:28:04.000 PM","https://au.linkedin.com/company/unitywater",Body,"au.linkedin.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb9a6559-75b5-459a-5428-08dca4974760","bb9a6559-75b5-459a-5428-08dca4974760-7684361401080943327","7/15/2024, 4:28:04.000 PM","7/15/2024, 4:28:04.000 PM","https://www.youtube.com/user/Unitywater",Body,"www.youtube.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb9a6559-75b5-459a-5428-08dca4974760","bb9a6559-75b5-459a-5428-08dca4974760-11981798342904670782","7/15/2024, 4:28:04.000 PM","7/15/2024, 4:28:04.000 PM","https://www.facebook.com/Unitywater/",Body,"www.facebook.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb9a6559-75b5-459a-5428-08dca4974760","bb9a6559-75b5-459a-5428-08dca4974760-5759429631819551153","7/15/2024, 4:28:04.000 PM","7/15/2024, 4:28:04.000 PM","https://www.unitywater.com/",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb9a6559-75b5-459a-5428-08dca4974760","bb9a6559-75b5-459a-5428-08dca4974760-2973296632762795292","7/15/2024, 4:28:04.000 PM","7/15/2024, 4:28:04.000 PM","https://apps.mypurecloud.com.au/directory/#/engage/admin/interactions/8cc76f6a-d90d-4c16-9c5b-061e5c341e5d",Body,"apps.mypurecloud.com.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb296776-7aab-4a82-2d75-08dca49717ec","bb296776-7aab-4a82-2d75-08dca49717ec-9875341533419868633","7/15/2024, 4:26:44.000 PM","7/15/2024, 4:26:44.000 PM","https://www.linkedin.com/company/pande-law",Body,"www.linkedin.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb296776-7aab-4a82-2d75-08dca49717ec","bb296776-7aab-4a82-2d75-08dca49717ec-2944537511211305695","7/15/2024, 4:26:44.000 PM","7/15/2024, 4:26:44.000 PM","https://www.paelaw.com/",Body,"www.paelaw.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb296776-7aab-4a82-2d75-08dca49717ec","bb296776-7aab-4a82-2d75-08dca49717ec-16545580752565356652","7/15/2024, 4:26:44.000 PM","7/15/2024, 4:26:44.000 PM","https://www.unitywater.com/choosetap",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb296776-7aab-4a82-2d75-08dca49717ec","bb296776-7aab-4a82-2d75-08dca49717ec-8778532435873937280","7/15/2024, 4:26:44.000 PM","7/15/2024, 4:26:44.000 PM","https://twitter.com/unitywater",Body,"twitter.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb296776-7aab-4a82-2d75-08dca49717ec","bb296776-7aab-4a82-2d75-08dca49717ec-12556163226057674951","7/15/2024, 4:26:44.000 PM","7/15/2024, 4:26:44.000 PM","https://au.linkedin.com/company/unitywater",Body,"au.linkedin.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb296776-7aab-4a82-2d75-08dca49717ec","bb296776-7aab-4a82-2d75-08dca49717ec-7684361401080943327","7/15/2024, 4:26:44.000 PM","7/15/2024, 4:26:44.000 PM","https://www.youtube.com/user/Unitywater",Body,"www.youtube.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb296776-7aab-4a82-2d75-08dca49717ec","bb296776-7aab-4a82-2d75-08dca49717ec-11981798342904670782","7/15/2024, 4:26:44.000 PM","7/15/2024, 4:26:44.000 PM","https://www.facebook.com/Unitywater/",Body,"www.facebook.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","bb296776-7aab-4a82-2d75-08dca49717ec","bb296776-7aab-4a82-2d75-08dca49717ec-5759429631819551153","7/15/2024, 4:26:44.000 PM","7/15/2024, 4:26:44.000 PM","https://www.unitywater.com/",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","7edc7b10-78c1-4a15-d4b0-08dca4970c8c","7edc7b10-78c1-4a15-d4b0-08dca4970c8c-2393484373818139716","7/15/2024, 4:26:24.000 PM","7/15/2024, 4:26:24.000 PM","https://portal.unitywater.com/",Body,"portal.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d96afd03-82cb-44af-5eb9-08dca4971007","d96afd03-82cb-44af-5eb9-08dca4971007-13908635906462137678","7/15/2024, 4:26:39.000 PM","7/15/2024, 4:26:39.000 PM","https://www.unitywater.com/residential/manage-your-water-usage/water-wise-tips",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d96afd03-82cb-44af-5eb9-08dca4971007","d96afd03-82cb-44af-5eb9-08dca4971007-8778532435873937280","7/15/2024, 4:26:39.000 PM","7/15/2024, 4:26:39.000 PM","https://twitter.com/unitywater",Body,"twitter.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d96afd03-82cb-44af-5eb9-08dca4971007","d96afd03-82cb-44af-5eb9-08dca4971007-12556163226057674951","7/15/2024, 4:26:39.000 PM","7/15/2024, 4:26:39.000 PM","https://au.linkedin.com/company/unitywater",Body,"au.linkedin.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d96afd03-82cb-44af-5eb9-08dca4971007","d96afd03-82cb-44af-5eb9-08dca4971007-7684361401080943327","7/15/2024, 4:26:39.000 PM","7/15/2024, 4:26:39.000 PM","https://www.youtube.com/user/Unitywater",Body,"www.youtube.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d96afd03-82cb-44af-5eb9-08dca4971007","d96afd03-82cb-44af-5eb9-08dca4971007-11981798342904670782","7/15/2024, 4:26:39.000 PM","7/15/2024, 4:26:39.000 PM","https://www.facebook.com/Unitywater/",Body,"www.facebook.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d96afd03-82cb-44af-5eb9-08dca4971007","d96afd03-82cb-44af-5eb9-08dca4971007-5759429631819551153","7/15/2024, 4:26:39.000 PM","7/15/2024, 4:26:39.000 PM","https://www.unitywater.com/",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","9ae28983-9991-4c43-a619-08dca4971aaf","9ae28983-9991-4c43-a619-08dca4971aaf-5810862088732393322","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://teams.microsoft.com/meetingOptions/?organizerId=e590b280-7f96-4ba3-b8bf-698f9c8c901b&tenantId=7db2bee6-535c-4748-bf78-c30733511bcd&threadId=19_meeting_MTkxOGYwZjYtZTlkYS00OWZlLWJlZmQtOWZjN2Q2OGM1YTQ5@thread.v2&messageId=0&language=en-US",Body,"teams.microsoft.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","9ae28983-9991-4c43-a619-08dca4971aaf","9ae28983-9991-4c43-a619-08dca4971aaf-15893405083541990687","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://pexip.me/teams/dsdti.onpexip.com/1330164623",Body,"pexip.me",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","9ae28983-9991-4c43-a619-08dca4971aaf","9ae28983-9991-4c43-a619-08dca4971aaf-15998962347261168818","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://dialin.teams.microsoft.com/89274c79-d1ff-473e-a066-1c713763b2fe?id=556676284",Body,"dialin.teams.microsoft.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","9ae28983-9991-4c43-a619-08dca4971aaf","9ae28983-9991-4c43-a619-08dca4971aaf-510123119417843537","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://teams.microsoft.com/l/meetup-join/19%3ameeting_MTkxOGYwZjYtZTlkYS00OWZlLWJlZmQtOWZjN2Q2OGM1YTQ5%40thread.v2/0?context=%7b%22Tid%22%3a%227db2bee6-535c-4748-bf78-c30733511bcd%22%2c%22Oid%22%3a%22e590b280-7f96-4ba3-b8bf-698f9c8c901b%22%7d",Body,"teams.microsoft.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","9ae28983-9991-4c43-a619-08dca4971aaf","9ae28983-9991-4c43-a619-08dca4971aaf-13034264849148208281","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://aka.ms/JoinTeamsMeeting?omkt=en-US",Body,"aka.ms",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","9ae28983-9991-4c43-a619-08dca4971aaf","9ae28983-9991-4c43-a619-08dca4971aaf-182653351869760609","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://support.office.com/en-us/article/join-a-meeting-in-teams-1613bb53-f3fa-431e-85a9-d6a91e3468c9?omkt=en-US",Body,"support.office.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","9ae28983-9991-4c43-a619-08dca4971aaf","9ae28983-9991-4c43-a619-08dca4971aaf-11238599133807856496","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://www.youtube.com/channel/UCtYOexTxH1dkau32MGHwpkw",Body,"www.youtube.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","9ae28983-9991-4c43-a619-08dca4971aaf","9ae28983-9991-4c43-a619-08dca4971aaf-6854520257491982491","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://au.linkedin.com/company/economic-development-queensland",Body,"au.linkedin.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","9ae28983-9991-4c43-a619-08dca4971aaf","9ae28983-9991-4c43-a619-08dca4971aaf-16318058497668546399","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","http://www.edq.qld.gov.au/",Body,"www.edq.qld.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","9ae28983-9991-4c43-a619-08dca4971aaf","9ae28983-9991-4c43-a619-08dca4971aaf-16749243628396956825","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://teams.microsoft.com/l/chat/0/0?users=stephen.bennetts@edq.qld.gov.au",Body,"teams.microsoft.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","9ae28983-9991-4c43-a619-08dca4971aaf","9ae28983-9991-4c43-a619-08dca4971aaf-5235339111359631897","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://www.unitywater.com/legends?utm_source=uw_email_signature&utm_medium=digital_email_banner&utm_term=local_water_legends_join_them_today&utm_content=email_signature_banner&utm_campaign=local_water_legends&utm_source_platform=email&utm_creative_format=email_button&utm_marketing_tactic=csat",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","1ac84836-3579-43da-d37f-08dca4972a58","1ac84836-3579-43da-d37f-08dca4972a58-8778532435873937280","7/15/2024, 4:27:14.000 PM","7/15/2024, 4:27:14.000 PM","https://twitter.com/unitywater",Body,"twitter.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","1ac84836-3579-43da-d37f-08dca4972a58","1ac84836-3579-43da-d37f-08dca4972a58-12556163226057674951","7/15/2024, 4:27:14.000 PM","7/15/2024, 4:27:14.000 PM","https://au.linkedin.com/company/unitywater",Body,"au.linkedin.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","1ac84836-3579-43da-d37f-08dca4972a58","1ac84836-3579-43da-d37f-08dca4972a58-7684361401080943327","7/15/2024, 4:27:14.000 PM","7/15/2024, 4:27:14.000 PM","https://www.youtube.com/user/Unitywater",Body,"www.youtube.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","1ac84836-3579-43da-d37f-08dca4972a58","1ac84836-3579-43da-d37f-08dca4972a58-11981798342904670782","7/15/2024, 4:27:14.000 PM","7/15/2024, 4:27:14.000 PM","https://www.facebook.com/Unitywater/",Body,"www.facebook.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","1ac84836-3579-43da-d37f-08dca4972a58","1ac84836-3579-43da-d37f-08dca4972a58-5759429631819551153","7/15/2024, 4:27:14.000 PM","7/15/2024, 4:27:14.000 PM","https://www.unitywater.com/",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","1ac84836-3579-43da-d37f-08dca4972a58","1ac84836-3579-43da-d37f-08dca4972a58-16545580752565356652","7/15/2024, 4:27:14.000 PM","7/15/2024, 4:27:14.000 PM","https://www.unitywater.com/choosetap",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","c9c8434f-4b60-4ec8-3b1d-08dca4974139","c9c8434f-4b60-4ec8-3b1d-08dca4974139-5235339111359631897","7/15/2024, 4:27:53.000 PM","7/15/2024, 4:27:53.000 PM","https://www.unitywater.com/legends?utm_source=uw_email_signature&utm_medium=digital_email_banner&utm_term=local_water_legends_join_them_today&utm_content=email_signature_banner&utm_campaign=local_water_legends&utm_source_platform=email&utm_creative_format=email_button&utm_marketing_tactic=csat",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","c9c8434f-4b60-4ec8-3b1d-08dca4974139","c9c8434f-4b60-4ec8-3b1d-08dca4974139-16545580752565356652","7/15/2024, 4:27:53.000 PM","7/15/2024, 4:27:53.000 PM","https://www.unitywater.com/choosetap",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d027220b-9de5-49cb-4f9a-08dca4971aa9","d027220b-9de5-49cb-4f9a-08dca4971aa9-8254586618096236580","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://moretonbay.qld.gov.au/",Body,"moretonbay.qld.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d027220b-9de5-49cb-4f9a-08dca4971aa9","d027220b-9de5-49cb-4f9a-08dca4971aa9-16545580752565356652","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://www.unitywater.com/choosetap",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d027220b-9de5-49cb-4f9a-08dca4971aa9","d027220b-9de5-49cb-4f9a-08dca4971aa9-8778532435873937280","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://twitter.com/unitywater",Body,"twitter.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d027220b-9de5-49cb-4f9a-08dca4971aa9","d027220b-9de5-49cb-4f9a-08dca4971aa9-12556163226057674951","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://au.linkedin.com/company/unitywater",Body,"au.linkedin.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d027220b-9de5-49cb-4f9a-08dca4971aa9","d027220b-9de5-49cb-4f9a-08dca4971aa9-7684361401080943327","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://www.youtube.com/user/Unitywater",Body,"www.youtube.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d027220b-9de5-49cb-4f9a-08dca4971aa9","d027220b-9de5-49cb-4f9a-08dca4971aa9-11981798342904670782","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://www.facebook.com/Unitywater/",Body,"www.facebook.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d027220b-9de5-49cb-4f9a-08dca4971aa9","d027220b-9de5-49cb-4f9a-08dca4971aa9-5759429631819551153","7/15/2024, 4:26:48.000 PM","7/15/2024, 4:26:48.000 PM","https://www.unitywater.com/",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","10c372ff-2f8e-433f-906f-08dca4975145","10c372ff-2f8e-433f-906f-08dca4975145-1178710273486201403","7/15/2024, 4:28:19.000 PM","7/15/2024, 4:28:19.000 PM","https://teams.microsoft.com/l/meetup-join/19%3ameeting_NDdjZTBjOTYtNzJlZC00YTk0LWEzZTQtYThkMGFlZGIwNTg2%40thread.v2/0?context=%7b%22Tid%22%3a%2256bbdcc7-8587-4c0b-9c98-e593b9fc3229%22%2c%22Oid%22%3a%226f981101-23c2-43ad-9ad1-4f947126d8d2%22%7d",Body,"teams.microsoft.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","10c372ff-2f8e-433f-906f-08dca4975145","10c372ff-2f8e-433f-906f-08dca4975145-13034264849148208281","7/15/2024, 4:28:19.000 PM","7/15/2024, 4:28:19.000 PM","https://aka.ms/JoinTeamsMeeting?omkt=en-US",Body,"aka.ms",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","10c372ff-2f8e-433f-906f-08dca4975145","10c372ff-2f8e-433f-906f-08dca4975145-182653351869760609","7/15/2024, 4:28:19.000 PM","7/15/2024, 4:28:19.000 PM","https://support.office.com/en-us/article/join-a-meeting-in-teams-1613bb53-f3fa-431e-85a9-d6a91e3468c9?omkt=en-US",Body,"support.office.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","10c372ff-2f8e-433f-906f-08dca4975145","10c372ff-2f8e-433f-906f-08dca4975145-13569108817072538664","7/15/2024, 4:28:19.000 PM","7/15/2024, 4:28:19.000 PM","https://teams.microsoft.com/meetingOptions/?organizerId=6f981101-23c2-43ad-9ad1-4f947126d8d2&tenantId=56bbdcc7-8587-4c0b-9c98-e593b9fc3229&threadId=19_meeting_ODZmMzBiNTAtNjYyYS00OTVhLThhZWItM2I5ZTE2MTE2ZGJi@thread.v2&messageId=0&language=en-US",Body,"teams.microsoft.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","10c372ff-2f8e-433f-906f-08dca4975145","10c372ff-2f8e-433f-906f-08dca4975145-11572237391277691993","7/15/2024, 4:28:19.000 PM","7/15/2024, 4:28:19.000 PM","https://teams.microsoft.com/l/meetup-join/19%3ameeting_ODZmMzBiNTAtNjYyYS00OTVhLThhZWItM2I5ZTE2MTE2ZGJi%40thread.v2/0?context=%7b%22Tid%22%3a%2256bbdcc7-8587-4c0b-9c98-e593b9fc3229%22%2c%22Oid%22%3a%226f981101-23c2-43ad-9ad1-4f947126d8d2%22%7d",Body,"teams.microsoft.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","10c372ff-2f8e-433f-906f-08dca4975145","10c372ff-2f8e-433f-906f-08dca4975145-13402942818288791698","7/15/2024, 4:28:19.000 PM","7/15/2024, 4:28:19.000 PM","https://teams.microsoft.com/meetingOptions/?organizerId=6f981101-23c2-43ad-9ad1-4f947126d8d2&tenantId=56bbdcc7-8587-4c0b-9c98-e593b9fc3229&threadId=19_meeting_NDdjZTBjOTYtNzJlZC00YTk0LWEzZTQtYThkMGFlZGIwNTg2@thread.v2&messageId=0&language=en-US",Body,"teams.microsoft.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","a1c3f652-c129-4459-4708-08dca4970a70","a1c3f652-c129-4459-4708-08dca4970a70-15498983936313209616","7/15/2024, 4:26:21.000 PM","7/15/2024, 4:26:21.000 PM","http://l.e.ing.com.au/rts/un.aspx?tp=i-1NGB-8v-IEj-Zsh52-1p-Zkq8P-1c-YE1O4-lAdgK9dXsN-7umla",Body,"l.e.ing.com.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","a1c3f652-c129-4459-4708-08dca4970a70","a1c3f652-c129-4459-4708-08dca4970a70-16816117780818807214","7/15/2024, 4:26:21.000 PM","7/15/2024, 4:26:21.000 PM","http://l.e.ing.com.au/rts/go2.aspx?h=436170&tp=i-1NHD-8v-IEj-Zsh52-1p-Zkq8P-1c-1QQx-YE1O4-lAdgK9dXsN-thJsU&pi=04zrmvr4gRzmq05-OfqA18DWfUVyzEiibiV0xD38IzU",Body,"l.e.ing.com.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","a1c3f652-c129-4459-4708-08dca4970a70","a1c3f652-c129-4459-4708-08dca4970a70-7950148842884804","7/15/2024, 4:26:21.000 PM","7/15/2024, 4:26:21.000 PM","http://l.e.ing.com.au/rts/go2.aspx?h=436169&tp=i-1NHD-8v-IEj-Zsh52-1p-Zkq8P-1c-1QQx-YE1O4-lAdgK9dXsN-thJsU&pi=04zrmvr4gRzmq05-OfqA18DWfUVyzEiibiV0xD38IzU",Body,"l.e.ing.com.au",,EmailUrlInfo
