ClientID,LogNumber,Object,SubObject,ExternalID,AppLogDateTime [Jerusalem],User,ProgramName,OperationMode,CallbackProgram,CallbackRoutine,ProblemClass,LogHandle,ContextDDIC,InternalMessageSerial,MessageType,MessageClass,MessageNumber,MessageText,LevelofDetail,SystemID,SystemNumber,Instance,Host
0,95798,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:24:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZye50Rb2YW,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 172400 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95798,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:24:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZye50Rb2YW,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Lock_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95798,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:24:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZye50Rb2YW,,1,I,SDRAFT_LIFECYCLE,501,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95798,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:24:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZye50Rb2YW,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 172400 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95798,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:24:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZye50Rb2YW,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 172400 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95798,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:24:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZye50Rb2YW,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Proc_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95798,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:24:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZye50Rb2YW,,1,I,SDRAFT_LIFECYCLE,502,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95798,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:24:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZye50Rb2YW,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 172400 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95798,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:24:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZye50Rb2YW,,1,I,SADL_GW_LOG,300,Configuration:,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95799,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:29:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ{1VfYK2YW,,1,I,SADL_GW_LOG,0,Start Program  at 20210608 172900 UTC,1,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95799,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:29:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ{1VfYK2YW,,1,I,SADL_GW_LOG,300,IV_EMERGENCY = '',2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95799,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:29:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ{1VfYK2YW,,1,I,SADL_GW_LOG,300,Current time = 20210608172900.1586940,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95799,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:29:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ{1VfYK2YW,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 172900 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95799,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:29:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ{1VfYK2YW,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Lock_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95799,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:29:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ{1VfYK2YW,,1,I,SDRAFT_LIFECYCLE,501,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95799,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:29:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ{1VfYK2YW,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 172900 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95799,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:29:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ{1VfYK2YW,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 172900 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95799,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:29:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ{1VfYK2YW,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Proc_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95799,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:29:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ{1VfYK2YW,,1,I,SDRAFT_LIFECYCLE,502,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95799,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:29:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ{1VfYK2YW,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 172900 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95799,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:29:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ{1VfYK2YW,,1,I,SADL_GW_LOG,300,Configuration:,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95800,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:34:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ}Qv4gW2YW,,1,I,SADL_GW_LOG,0,Start Program  at 20210608 173400 UTC,1,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95800,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:34:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ}Qv4gW2YW,,1,I,SADL_GW_LOG,300,IV_EMERGENCY = '',2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95800,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:34:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ}Qv4gW2YW,,1,I,SADL_GW_LOG,300,Current time = 20210608173400.1254710,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95800,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:34:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ}Qv4gW2YW,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 173400 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95800,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:34:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ}Qv4gW2YW,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Lock_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95800,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:34:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ}Qv4gW2YW,,1,I,SDRAFT_LIFECYCLE,501,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95800,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:34:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ}Qv4gW2YW,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 173400 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95800,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:34:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ}Qv4gW2YW,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 173400 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95800,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:34:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ}Qv4gW2YW,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Proc_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95800,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:34:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ}Qv4gW2YW,,1,I,SDRAFT_LIFECYCLE,502,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95800,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:34:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ}Qv4gW2YW,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 173400 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95800,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:34:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoZ}Qv4gW2YW,,1,I,SADL_GW_LOG,300,Configuration:,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95801,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:39:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa0qJFwx2YW,,1,I,SADL_GW_LOG,0,Start Program  at 20210608 173900 UTC,1,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95801,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:39:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa0qJFwx2YW,,1,I,SADL_GW_LOG,300,IV_EMERGENCY = '',2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95801,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:39:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa0qJFwx2YW,,1,I,SADL_GW_LOG,300,Current time = 20210608173900.1329490,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95801,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:39:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa0qJFwx2YW,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 173900 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95801,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:39:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa0qJFwx2YW,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Lock_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95801,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:39:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa0qJFwx2YW,,1,I,SDRAFT_LIFECYCLE,501,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95801,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:39:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa0qJFwx2YW,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 173900 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95801,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:39:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa0qJFwx2YW,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 173900 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95801,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:39:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa0qJFwx2YW,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Proc_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95801,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:39:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa0qJFwx2YW,,1,I,SDRAFT_LIFECYCLE,502,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95801,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:39:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa0qJFwx2YW,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 173900 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95801,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:39:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa0qJFwx2YW,,1,I,SADL_GW_LOG,300,Configuration:,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95802,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:44:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa2Dj0Nk2YW,,1,I,SADL_GW_LOG,0,Start Program  at 20210608 174400 UTC,1,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95802,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:44:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa2Dj0Nk2YW,,1,I,SADL_GW_LOG,300,IV_EMERGENCY = '',2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95802,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:44:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa2Dj0Nk2YW,,1,I,SADL_GW_LOG,300,Current time = 20210608174400.1170440,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95802,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:44:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa2Dj0Nk2YW,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 174400 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95802,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:44:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa2Dj0Nk2YW,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Lock_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95802,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:44:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa2Dj0Nk2YW,,1,I,SDRAFT_LIFECYCLE,501,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95802,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:44:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa2Dj0Nk2YW,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 174400 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95802,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:44:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa2Dj0Nk2YW,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 174400 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95802,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:44:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa2Dj0Nk2YW,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Proc_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95802,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:44:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa2Dj0Nk2YW,,1,I,SDRAFT_LIFECYCLE,502,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95802,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:44:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa2Dj0Nk2YW,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 174400 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95802,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:44:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa2Dj0Nk2YW,,1,I,SADL_GW_LOG,300,Configuration:,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95803,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:49:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa3d7E3n2YW,,1,I,SADL_GW_LOG,0,Start Program  at 20210608 174900 UTC,1,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95803,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:49:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa3d7E3n2YW,,1,I,SADL_GW_LOG,300,IV_EMERGENCY = '',2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95803,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:49:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa3d7E3n2YW,,1,I,SADL_GW_LOG,300,Current time = 20210608174900.1256280,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95803,SADL_GW,SADL_GW_DLC,,"6/8/2021, 8:49:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoa3d7E3n2YW,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 174900 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
