TenantId,TimeGenerated,SubType,FaSchemaVersion,TimeProcessed,FlowIntervalStartTime,FlowIntervalEndTime,FlowType,FlowStartTime,FlowEndTime,SrcIp,DestIp,SrcPorts,DestPort,L4Protocol,L7Protocol,IsFlowCapturedAtUdrHop,FlowDirection,FlowStatus,NsgList,NsgRule,NsgRuleType,MacAddress,TargetResourceId,TargetResourceType,FlowLogResourceId,SrcSubscription,DestSubscription,SrcRegion,DestRegion,SrcNic,DestNic,SrcVm,DestVm,SrcSubnet,DestSubnet,SrcApplicationGateway,DestApplicationGateway,SrcLoadBalancer,DestLoadBalancer,SrcLocalNetworkGateway,DestLocalNetworkGateway,SrcExpressRouteCircuit,DestExpressRouteCircuit,ExpressRouteCircuitPeeringType,ConnectionType,ConnectionName,ConnectingVnets,Country,AzureRegion,FlowEncryption,AllowedInFlows,DeniedInFlows,AllowedOutFlows,DeniedOutFlows,PacketsDestToSrc,PacketsSrcToDest,BytesDestToSrc,BytesSrcToDest,CompletedFlows,SrcPublicIps,DestPublicIps,AclGroup,AclRule,Status,PrivateEndpointResourceId,PrivateLinkResourceId,PrivateLinkResourceName,SrcServiceId,DestServiceId,SrcServiceName,DestServiceName,SrcTenantId,DestTenantId,SrcTenantName,DestTenantName,SrcEnvironment,DestEnvironment,SrcCloud,DestCloud,SrcNetworkGroups,DestNetworkGroups,SrcServiceTags,DestServiceTags,SourceSystem,Type,_IsBillable,_BilledSize,_TimeReceived,_ItemId
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.937 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",ExternalPublic,"8/25/2025 7:09:38.731 PM","8/25/2025 7:39:45.014 PM",10.222.0.4,,,443,TCP,https,FALSE,Outbound,Allowed,,,,00-0D-3A-98-82-CE,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-contososh360clusterrg/ch1-vnetnonmon,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-vnetnonmon-flowlog,ebb79bc0-aa86-44a7-8111-cabbe0c43993,,eastus,,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss,,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss_88,,ch1-contososh360clusterrg/ch1-vnetnonmon/aks-nonmon-subnet,,,,,,,,,,,,,,us,,Unencrypted,0,0,4,0,71,62,24627,7554,4,,23.39.174.184|1|1|16|18|1922|6187 23.48.104.147|1|1|15|17|1855|6073 23.212.249.153|1|1|17|19|1981|6289 23.212.251.198|1|1|14|17|1796|6078,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.network/networksecuritygroups/aks-agentpool-83348658-nsg,allowinternetoutbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.937 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",ExternalPublic,"8/25/2025 7:27:37.050 PM","8/25/2025 7:27:37.050 PM",,172.18.0.4,,10002,TCP,documentum,FALSE,Inbound,Denied,,,,00-22-48-23-C9-54,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-fabrikamrg/ch1-retailappvnet,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-retailappvnet-flowlog,,ebb79bc0-aa86-44a7-8111-cabbe0c43993,,eastus,,ch1-fabrikamrg/ch1-retailvm01-nic,,ch1-fabrikamrg/ch1-retailvm01,,ch1-fabrikamrg/ch1-retailappvnet/default,,,,,,,,,,,,,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.210.116|1|0|0|0|0|0,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.network/networksecuritygroups/ch1-retailappnsg,denyallinbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.937 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",ExternalPublic,"8/25/2025 7:41:13.562 PM","8/25/2025 7:41:13.562 PM",,172.18.0.4,,10003,TCP,documentum-s,FALSE,Inbound,Denied,,,,00-22-48-23-C9-54,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-fabrikamrg/ch1-retailappvnet,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-retailappvnet-flowlog,,ebb79bc0-aa86-44a7-8111-cabbe0c43993,,eastus,,ch1-fabrikamrg/ch1-retailvm01-nic,,ch1-fabrikamrg/ch1-retailvm01,,ch1-fabrikamrg/ch1-retailappvnet/default,,,,,,,,,,,,,us,,Unencrypted,0,1,0,0,0,0,0,0,0,3.143.152.247|1|0|0|0|0|0,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.network/networksecuritygroups/ch1-retailappnsg,denyallinbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.937 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",ExternalPublic,"8/25/2025 7:03:47.425 PM","8/25/2025 7:03:47.425 PM",,172.18.0.4,,10013,TCP,Unknown,FALSE,Inbound,Denied,,,,00-22-48-23-C9-54,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-fabrikamrg/ch1-retailappvnet,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-retailappvnet-flowlog,,ebb79bc0-aa86-44a7-8111-cabbe0c43993,,eastus,,ch1-fabrikamrg/ch1-retailvm01-nic,,ch1-fabrikamrg/ch1-retailvm01,,ch1-fabrikamrg/ch1-retailappvnet/default,,,,,,,,,,,,,us,,Unencrypted,0,1,0,0,0,0,0,0,0,147.185.133.226|1|0|0|0|0|0,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.network/networksecuritygroups/ch1-retailappnsg,denyallinbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.937 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",ExternalPublic,"8/25/2025 7:04:48.602 PM","8/25/2025 7:52:49.922 PM",,172.18.0.4,,1002,TCP,Unknown,FALSE,Inbound,Denied,,,,00-22-48-23-C9-54,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-fabrikamrg/ch1-retailappvnet,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-retailappvnet-flowlog,,ebb79bc0-aa86-44a7-8111-cabbe0c43993,,eastus,,ch1-fabrikamrg/ch1-retailvm01-nic,,ch1-fabrikamrg/ch1-retailvm01,,ch1-fabrikamrg/ch1-retailappvnet/default,,,,,,,,,,,,,us,,Unencrypted,0,8,0,0,0,0,0,0,0,68.69.186.182|8|0|0|0|0|0,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.network/networksecuritygroups/ch1-retailappnsg,denyallinbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.937 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",ExternalPublic,"8/25/2025 7:31:05.555 PM","8/25/2025 7:31:05.555 PM",,172.18.0.4,,10031,TCP,Unknown,FALSE,Inbound,Denied,,,,00-22-48-23-C9-54,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-fabrikamrg/ch1-retailappvnet,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-retailappvnet-flowlog,,ebb79bc0-aa86-44a7-8111-cabbe0c43993,,eastus,,ch1-fabrikamrg/ch1-retailvm01-nic,,ch1-fabrikamrg/ch1-retailvm01,,ch1-fabrikamrg/ch1-retailappvnet/default,,,,,,,,,,,,,us,,Unencrypted,0,1,0,0,0,0,0,0,0,162.216.150.97|1|0|0|0|0|0,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.network/networksecuritygroups/ch1-retailappnsg,denyallinbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.937 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",ExternalPublic,"8/25/2025 7:32:36.646 PM","8/25/2025 7:32:36.646 PM",,172.18.0.4,,10051,TCP,zabbix-trapper,FALSE,Inbound,Denied,,,,00-22-48-23-C9-54,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-fabrikamrg/ch1-retailappvnet,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-retailappvnet-flowlog,,ebb79bc0-aa86-44a7-8111-cabbe0c43993,,eastus,,ch1-fabrikamrg/ch1-retailvm01-nic,,ch1-fabrikamrg/ch1-retailvm01,,ch1-fabrikamrg/ch1-retailappvnet/default,,,,,,,,,,,,,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.211.22|1|0|0|0|0|0,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.network/networksecuritygroups/ch1-retailappnsg,denyallinbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.937 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",ExternalPublic,"8/25/2025 7:04:47.650 PM","8/25/2025 7:04:47.650 PM",,172.18.0.4,,1010,TCP,surf,FALSE,Inbound,Denied,,,,00-22-48-23-C9-54,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-fabrikamrg/ch1-retailappvnet,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-retailappvnet-flowlog,,ebb79bc0-aa86-44a7-8111-cabbe0c43993,,eastus,,ch1-fabrikamrg/ch1-retailvm01-nic,,ch1-fabrikamrg/ch1-retailvm01,,ch1-fabrikamrg/ch1-retailappvnet/default,,,,,,,,,,,,,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,45.142.193.107|1|0|0|0|0|0,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.network/networksecuritygroups/ch1-retailappnsg,denyallinbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.937 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",ExternalPublic,"8/25/2025 7:02:40.970 PM","8/25/2025 7:02:40.970 PM",,172.18.0.4,,10122,TCP,Unknown,FALSE,Inbound,Denied,,,,00-22-48-23-C9-54,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-fabrikamrg/ch1-retailappvnet,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-retailappvnet-flowlog,,ebb79bc0-aa86-44a7-8111-cabbe0c43993,,eastus,,ch1-fabrikamrg/ch1-retailvm01-nic,,ch1-fabrikamrg/ch1-retailvm01,,ch1-fabrikamrg/ch1-retailappvnet/default,,,,,,,,,,,,,us,,Unencrypted,0,1,0,0,0,0,0,0,0,167.94.138.109|1|0|0|0|0|0,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.network/networksecuritygroups/ch1-retailappnsg,denyallinbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.937 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",ExternalPublic,"8/25/2025 7:25:17.206 PM","8/25/2025 7:25:17.206 PM",,172.18.0.4,,10162,TCP,snmptls-trap,FALSE,Inbound,Denied,,,,00-22-48-23-C9-54,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-fabrikamrg/ch1-retailappvnet,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-retailappvnet-flowlog,,ebb79bc0-aa86-44a7-8111-cabbe0c43993,,eastus,,ch1-fabrikamrg/ch1-retailvm01-nic,,ch1-fabrikamrg/ch1-retailvm01,,ch1-fabrikamrg/ch1-retailappvnet/default,,,,,,,,,,,,,us,,Unencrypted,0,1,0,0,0,0,0,0,0,3.85.229.132|1|0|0|0|0|0,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.network/networksecuritygroups/ch1-retailappnsg,denyallinbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.570 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",IntraVNet,"8/25/2025 6:59:45.033 PM","8/25/2025 7:59:20.876 PM",10.222.0.4,10.222.0.5,,10249,TCP,Unknown,FALSE,Outbound,Allowed,,,,00-0D-3A-98-82-CE,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-contososh360clusterrg/ch1-vnetnonmon,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-vnetnonmon-flowlog,ebb79bc0-aa86-44a7-8111-cabbe0c43993,ebb79bc0-aa86-44a7-8111-cabbe0c43993,eastus,eastus,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss_88,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss_89,ch1-contososh360clusterrg/ch1-vnetnonmon/aks-nonmon-subnet,ch1-contososh360clusterrg/ch1-vnetnonmon/aks-nonmon-subnet,,,,,,,,,,,,,,,Unencrypted,0,0,132,0,1981,1218,1941636,137978,134,,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.network/networksecuritygroups/aks-agentpool-83348658-nsg,allowvnetoutbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.570 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",IntraVNet,"8/25/2025 7:01:20.969 PM","8/25/2025 7:58:58.810 PM",10.222.0.4,10.222.0.5,,10250,TCP,Unknown,FALSE,Outbound,Allowed,,,,00-0D-3A-98-82-CE,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-contososh360clusterrg/ch1-vnetnonmon,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-vnetnonmon-flowlog,ebb79bc0-aa86-44a7-8111-cabbe0c43993,ebb79bc0-aa86-44a7-8111-cabbe0c43993,eastus,eastus,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss_88,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss_89,ch1-contososh360clusterrg/ch1-vnetnonmon/aks-nonmon-subnet,ch1-contososh360clusterrg/ch1-vnetnonmon/aks-nonmon-subnet,,,,,,,,,,,,,,,Unencrypted,0,0,0,0,10652,7432,9122127,673060,0,,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.network/networksecuritygroups/aks-agentpool-83348658-nsg,allowvnetoutbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.570 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",IntraVNet,"8/25/2025 6:59:46.636 PM","8/25/2025 7:59:42.108 PM",10.222.0.4,10.222.0.5,,10257,TCP,Unknown,FALSE,Outbound,Allowed,,,,00-0D-3A-98-82-CE,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-contososh360clusterrg/ch1-vnetnonmon,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-vnetnonmon-flowlog,ebb79bc0-aa86-44a7-8111-cabbe0c43993,ebb79bc0-aa86-44a7-8111-cabbe0c43993,eastus,eastus,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss_88,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss_89,ch1-contososh360clusterrg/ch1-vnetnonmon/aks-nonmon-subnet,ch1-contososh360clusterrg/ch1-vnetnonmon/aks-nonmon-subnet,,,,,,,,,,,,,,,Unencrypted,0,0,132,0,3153,1597,3715514,162946,134,,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.network/networksecuritygroups/aks-agentpool-83348658-nsg,allowvnetoutbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.570 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",IntraVNet,"8/25/2025 6:59:46.083 PM","8/25/2025 7:59:40.227 PM",10.222.0.4,10.222.0.5,,19100,TCP,Unknown,FALSE,Outbound,Allowed,,,,00-0D-3A-98-82-CE,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-contososh360clusterrg/ch1-vnetnonmon,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-vnetnonmon-flowlog,ebb79bc0-aa86-44a7-8111-cabbe0c43993,ebb79bc0-aa86-44a7-8111-cabbe0c43993,eastus,eastus,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss_88,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss_89,ch1-contososh360clusterrg/ch1-vnetnonmon/aks-nonmon-subnet,ch1-contososh360clusterrg/ch1-vnetnonmon/aks-nonmon-subnet,,,,,,,,,,,,,,,Unencrypted,0,0,120,0,2650,1634,2751276,186145,121,,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.network/networksecuritygroups/aks-agentpool-83348658-nsg,allowvnetoutbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.570 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",IntraVNet,"8/25/2025 6:59:47.990 PM","8/25/2025 7:59:42.264 PM",10.222.0.4,10.222.0.5,,20257,TCP,Unknown,FALSE,Outbound,Allowed,,,,00-0D-3A-98-82-CE,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-contososh360clusterrg/ch1-vnetnonmon,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-vnetnonmon-flowlog,ebb79bc0-aa86-44a7-8111-cabbe0c43993,ebb79bc0-aa86-44a7-8111-cabbe0c43993,eastus,eastus,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss_88,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss_89,ch1-contososh360clusterrg/ch1-vnetnonmon/aks-nonmon-subnet,ch1-contososh360clusterrg/ch1-vnetnonmon/aks-nonmon-subnet,,,,,,,,,,,,,,,Unencrypted,0,0,120,0,1040,1100,339596,152364,124,,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.network/networksecuritygroups/aks-agentpool-83348658-nsg,allowvnetoutbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
822b3148-c451-4ceb-bab4-7b6df7aa3064,"8/25/2025 8:11:21.570 PM",FlowLog,3,"8/25/2025 8:11:15.837 PM","8/25/2025 7:00:00.000 PM","8/25/2025 8:00:00.000 PM",IntraVNet,"8/25/2025 6:59:15.037 PM","8/25/2025 7:59:15.039 PM",10.222.0.4,10.222.0.5,,10249,TCP,Unknown,FALSE,Inbound,Allowed,,,,00-22-48-32-C8-89,ebb79bc0-aa86-44a7-8111-cabbe0c43993/ch1-contososh360clusterrg/ch1-vnetnonmon,VirtualNetwork,ebb79bc0-aa86-44a7-8111-cabbe0c43993/networkwatcherrg/networkwatcher_eastus/ch1-vnetnonmon-flowlog,ebb79bc0-aa86-44a7-8111-cabbe0c43993,ebb79bc0-aa86-44a7-8111-cabbe0c43993,eastus,eastus,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss_88,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/aks-linuxpool-34875040-vmss_89,ch1-contososh360clusterrg/ch1-vnetnonmon/aks-nonmon-subnet,ch1-contososh360clusterrg/ch1-vnetnonmon/aks-nonmon-subnet,,,,,,,,,,,,,,,Unencrypted,133,0,0,0,1995,1226,1863061,193477,135,,,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.network/networksecuritygroups/aks-agentpool-83348658-nsg,allowvnetinbound,,,,,,,,,,,,,,,,,,,,,,NTANetAnalytics,FALSE,900,"8/25/2025 8:11:21.937 PM",069afd60-8902-11f0-a6ff-6045bdf0a886
