TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"flagged_b","verbose_b","description_s","requestUrl_s","loginName_s","eventId_g","eventTime_d","orgName_s","clientIp_s",Type,"_ResourceId"
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 2:50:48.300 PM",,,false,false,"Policy test xdr never on (ID: 130800) created successfully",,"sanitized@sanitized.com","72fbba92-35fa-11ee-b01b-a1ce76778186",1691506028123,"cb-abc-alliances.com","10.20.30.50","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 8:30:02.905 PM",,,false,false,"Policy Splunk Policy To_be_deleted_1691526328 (ID: 130815) was modified","/integrationServices/v3/policy/",424ZDCBZRG,"bd3a0868-3629-11ee-91ad-8523a6024e95",1691526339132,"cb-abc-alliances.com","100.200.254.123","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 8:30:02.905 PM",,,false,false,"Policy Splunk Policy To_be_deleted_1691526328 (ID: 130815) was modified","/integrationServices/v3/policy/130815/rule",424ZDCBZRG,"c72d7d13-3629-11ee-81e9-a55cb3912495",1691526355827,"cb-abc-alliances.com",,"CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 8:30:02.905 PM",,,false,false,"Policy Splunk Policy To_be_deleted_1691526328 (ID: 130815) was modified","/integrationServices/v3/policy/130815/rule/47",424ZDCBZRG,"d9476e25-3629-11ee-81e9-a55cb3912495",1691526386196,"cb-abc-alliances.com",,"CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 8:30:02.905 PM",,,false,false,"Policy Splunk Policy To_be_deleted_1691526328 (ID: 130815) was modified and renamed to 1691526386.524896 (ID: 130815)","/integrationServices/v3/policy/130815",424ZDCBZRG,"da2bda1b-3629-11ee-bcc6-214a0f7a48f8",1691526387693,"cb-abc-alliances.com","100.200.254.123","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 8:30:02.905 PM",,,false,false,"Policy 1691526386.524896 (ID: 130815) was deleted","/integrationServices/v3/policy/130815",424ZDCBZRG,"dbd0b0da-3629-11ee-91ad-8523a6024e95",1691526390449,"cb-abc-alliances.com","100.200.254.123","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/18/2023, 8:20:00.344 AM",,,false,false,"User MGJH3WWZ99 added Reputation Override for Organization ID 1105 of type SHA256 to BLACK_LIST with content: b17d420fe9cd2ddf73162cd8dc0aecb9101441fe404c5099921ba0cdb3b9c8e4 | Related to adversary libroweb.alfaomega.com.mx",,MGJH3WWZ99,"d798be15-3d9f-11ee-b41a-37c03c7360c0",1692346722127,"cb-abc-alliances.com","44.32.22.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/18/2023, 8:20:00.344 AM",,,false,false,"User MGJH3WWZ99 added Reputation Override for Organization ID 1105 of type SHA256 to BLACK_LIST with content: 168e25750b8a2a34d6f5c246c8d76ef3c26561371bfc115ebdf53fdb1686956b | Related to adversary libroweb.alfaomega.com.mx",,MGJH3WWZ99,"d7b7b7c3-3d9f-11ee-848f-49f1a0264a96",1692346722330,"cb-abc-alliances.com","44.32.22.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/18/2023, 10:05:00.587 AM",,,false,false,"User MGJH3WWZ99 added Reputation Override for Organization ID 1105 of type SHA256 to BLACK_LIST with content: bf59c3b272f2776d980978ecf2d63bd1d091d6d6768711cc0731586524b30c6d | Related to adversary www.saico.com.uy",,MGJH3WWZ99,"7da345f9-3dae-11ee-848f-49f1a0264a96",1692353013652,"cb-abc-alliances.com","44.32.22.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/16/2023, 7:05:01.448 AM",,,false,false,"Policy Splunk Policy To_be_deleted_1691638216 (ID: 130993) was modified","/integrationServices/v3/policy/",424ZDCBZRG,"4374431e-372e-11ee-91ad-8523a6024e95",1691638233478,"cb-abc-alliances.com","100.200.254.123","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 5:37:08.310 AM",,,false,false,"User MGJH3WWZ99 added Reputation Override for Organization ID 1105 of type SHA256 to BLACK_LIST with content: 2d3689435a207e80457e522ae93bb70ec24a3f9647f85af295a9372ec12b331f | Related to adversary www.intarex.com",,MGJH3WWZ99,"6fafc42f-3536-11ee-9a4a-13689e8ff060",1691421841336,"cb-abc-alliances.com","44.32.22.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 1:13:33.769 PM",,,false,false,"User sanitized@sanitized.com added Reputation Override for Organization ID 1105 of type SHA256 to WHITE_LIST with content: bf04b0d048d0ce538331395abe19e063361d1778472d7cf3d4ff3470e884d3a1 | Test2",,"sanitized@sanitized.com","119c4829-35ed-11ee-ac15-1b9065195fb0",1691500281404,"cb-abc-alliances.com","1.2.3.5","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/16/2023, 7:05:01.432 AM",,,false,false,"Parameters updated for Authentication Events rule config (ID: 91c919da-fb90-4e63-9eac-506255b0a0d0) for policy Test- event.volume (ID: 130979)",,"sanitized@sanitized.com","4fe280af-36f7-11ee-b01b-a1ce76778186",1691614631963,"cb-abc-alliances.com","10.20.30.55","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/16/2023, 7:05:01.432 AM",,,false,true,"Parameters updated for Authentication Events rule config (ID: 91c919da-fb90-4e63-9eac-506255b0a0d0) for policy Test- event.volume (ID: 130979){""enable_auth_events"":true}",,"sanitized@sanitized.com","4ff0637a-36f7-11ee-beab-e79e51f5fa44",1691614632056,"cb-abc-alliances.com","10.20.30.55","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/18/2023, 10:25:00.267 AM",,,false,false,"Set BACKGROUND_SCAN to on for device(s): 4909658",,7FECAZ8R5D,"3fb2c47c-3db1-11ee-8c6a-a5e72c2b79e2",1692354198225,"cb-abc-alliances.com","4.3.2.1","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/18/2023, 10:25:00.267 AM",,,false,false,"Set BACKGROUND_SCAN to off for device(s): 4909658",,7FECAZ8R5D,"400db5f5-3db1-11ee-a6a9-61ff2674c36c",1692354198821,"cb-abc-alliances.com","4.3.2.1","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/18/2023, 10:50:00.213 AM",,,false,false,"Set QUARANTINE to on for device(s): 4909658,4909640",,4RKJEAVRN6,"60259fce-3db4-11ee-848f-49f1a0264a96",1692355541155,"cb-abc-alliances.com","4.3.2.1","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/18/2023, 11:35:00.228 AM",,,false,false,"Set QUARANTINE to on for device(s): 4909658,4909640",,4RKJEAVRN6,"96d162b9-3dba-11ee-8c6a-a5e72c2b79e2",1692358209858,"cb-abc-alliances.com","4.3.2.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/18/2023, 10:10:00.290 AM",,,false,false,"Set BACKGROUND_SCAN to on for device(s): 4909658",,7FECAZ8R5D,"609fcb12-3daf-11ee-b791-63144e34f906",1692353394472,"cb-abc-alliances.com","4.3.2.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/18/2023, 10:10:00.290 AM",,,false,false,"Set BACKGROUND_SCAN to off for device(s): 4909658",,7FECAZ8R5D,"60ab3c56-3daf-11ee-9ae3-0b15f7b2cfd9",1692353394547,"cb-abc-alliances.com","4.3.2.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 10:25:00.235 AM",,,false,false,"Set BACKGROUND_SCAN to on for device(s): 4909658",,7FECAZ8R5D,"7f6908ec-35d5-11ee-858f-438258e49dad",1691490157696,"cb-abc-alliances.com","4.3.2.1","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 10:25:00.235 AM",,,false,false,"Set BACKGROUND_SCAN to off for device(s): 4909658",,7FECAZ8R5D,"7fc6e042-35d5-11ee-98ae-cf69f6fd18a3",1691490158311,"cb-abc-alliances.com","4.3.2.1","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 5:38:22.321 AM",,,false,false,"Set BACKGROUND_SCAN to on for device(s): 4909658",,7FECAZ8R5D,"85df71d0-3590-11ee-835a-371d41ac3479",1691460533264,"cb-abc-alliances.com","4.3.2.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 5:38:22.321 AM",,,false,false,"Set BACKGROUND_SCAN to off for device(s): 4909658",,7FECAZ8R5D,"8622bbb0-3590-11ee-858f-438258e49dad",1691460533705,"cb-abc-alliances.com","4.3.2.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 2:50:48.300 PM",,,false,false,"Parameters updated for Authentication Events rule config (ID: 91c919da-fb90-4e63-9eac-506255b0a0d0) for policy test xdr disabled (ID: 130799)",,"sanitized@sanitized.com","41a40bfa-35fa-11ee-b94d-df64cddcf794",1691505945389,"cb-abc-alliances.com","10.20.30.50","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 2:50:48.300 PM",,,false,true,"Parameters updated for Authentication Events rule config (ID: 91c919da-fb90-4e63-9eac-506255b0a0d0) for policy test xdr disabled (ID: 130799){""enable_auth_events"":true}",,"sanitized@sanitized.com","41af2f8b-35fa-11ee-98ae-cf69f6fd18a3",1691505945464,"cb-abc-alliances.com","10.20.30.50","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 2:50:48.300 PM",,,false,false,"Parameters updated for Authentication Events rule config (ID: 91c919da-fb90-4e63-9eac-506255b0a0d0) for policy with ID 130799",,"sanitized@sanitized.com","4754f4d5-35fa-11ee-835a-371d41ac3479",1691505954944,"cb-abc-alliances.com","10.20.30.50","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 2:50:48.300 PM",,,false,true,"Parameters updated for Authentication Events rule config (ID: 91c919da-fb90-4e63-9eac-506255b0a0d0) for policy with ID 130799{""enable_auth_events"":false}",,"sanitized@sanitized.com","4765486c-35fa-11ee-98ae-cf69f6fd18a3",1691505955014,"cb-abc-alliances.com","10.20.30.50","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 2:50:48.300 PM",,,false,false,"Parameters updated for XDR rule config (ID: cc075469-8d1e-4056-84b6-0e6f437c4010) for policy with ID 130799",,"sanitized@sanitized.com","5f7bf806-35fa-11ee-9a4a-13689e8ff060",1691505995458,"cb-abc-alliances.com","10.20.30.50","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 2:50:48.300 PM",,,false,true,"Parameters updated for XDR rule config (ID: cc075469-8d1e-4056-84b6-0e6f437c4010) for policy with ID 130799{""enable_network_data_collection"":false}",,"sanitized@sanitized.com","5f871bf8-35fa-11ee-835a-371d41ac3479",1691505995535,"cb-abc-alliances.com","10.20.30.50","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 2:50:48.300 PM",,,false,false,"Parameters updated for Authentication Events rule config (ID: 91c919da-fb90-4e63-9eac-506255b0a0d0) for policy test xdr never on (ID: 130800)",,"sanitized@sanitized.com","71b35c6b-35fa-11ee-b94d-df64cddcf794",1691506026022,"cb-abc-alliances.com","10.20.30.50","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 2:50:48.300 PM",,,false,true,"Parameters updated for Authentication Events rule config (ID: 91c919da-fb90-4e63-9eac-506255b0a0d0) for policy test xdr never on (ID: 130800){""enable_auth_events"":false}",,"sanitized@sanitized.com","71c0a297-35fa-11ee-9a4a-13689e8ff060",1691506026108,"cb-abc-alliances.com","10.20.30.50","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 8:30:02.905 PM",,,false,false,"Changed policy to ""default"" (ID: 6525) for device(s): 6026856",,NLGY6ADYMP,"b763bcbe-3629-11ee-98ae-cf69f6fd18a3",1691526329339,"cb-abc-alliances.com","100.200.254.123","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/7/2023, 5:45:12.398 AM",,,false,false,"Sensor Bypass Enabled (User Action)",,"kesars-MacBook-Air.local","5c157ff1-3094-11ee-bc45-a7268b4c15d5",1690912425327,"cb-abc-alliances.com","4.3.22.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/7/2023, 6:30:01.157 AM",,,false,false,"Sensor Bypass Enabled (User Action)",,"Dilen-PC","069d60c5-3388-11ee-ae5c-55f05cdb1d6d",1691236981461,"cb-abc-alliances.com","100.20.30.123","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/16/2023, 7:10:01.300 AM",,,false,false,"Updated custom role Crest Custom API  (psc:role:7DESJ9GN:CREST_CUSTOM_API_).","/access/v2/orgs/7DESJ9GN/roles/psc:role:7DESJ9GN:CREST_CUSTOM_API_","sanitized@sanitized.com","6b73d2cf-3753-11ee-b94d-df64cddcf794",1691654191903,"cb-abc-alliances.com","10.20.30.123","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/16/2023, 7:10:01.300 AM",,,false,false,"Custom role Crest Custom API  (psc:role:7DESJ9GN:CREST_CUSTOM_API_) updated with user permissions.","/access/v2/orgs/7DESJ9GN/roles/psc:role:7DESJ9GN:CREST_CUSTOM_API_/permissions/list","sanitized@sanitized.com","6e1a143c-3753-11ee-858f-438258e49dad",1691654196347,"cb-abc-alliances.com","10.20.30.123","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/16/2023, 8:15:01.479 AM",,,false,false,"Created alert notification with name: bdeakyne all alerts and id: 70ee3f493b9211ee8abffbfc00b69349",,"sanitized@sanitized.com","7192959e-3b92-11ee-adac-bbcc2d2e88b4",1692121065126,"cb-abc-alliances.com","44.33.22.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/16/2023, 8:15:01.479 AM",,,false,false,"Deleted alert notification for org: 7DESJ9GN and ruleId: 70ee3f493b9211ee8abffbfc00b69349",,"sanitized@sanitized.com","abe496e3-3b93-11ee-9f63-dbc60f78649c",1692121592464,"cb-abc-alliances.com","44.33.22.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/16/2023, 7:05:01.448 AM",,,false,false,"Changed policy to ""default"" (ID: 6525) for device(s): 6612391",,NLGY6ADYMP,"5f4c401f-372e-11ee-ac15-1b9065195fb0",1691638280192,"cb-abc-alliances.com","100.200.254.123","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/16/2023, 7:35:01.192 AM",,,false,false,"Changed policy to ""default"" (ID: 6525) for device(s): 6753239",,NLGY6ADYMP,"b60c6e1b-38e8-11ee-beab-e79e51f5fa44",1691828263290,"cb-abc-alliances.com","4.32.22.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/16/2023, 7:05:01.432 AM",,,false,false,"Changed policy to ""default"" (ID: 6525) for device(s): 3466056",,"sanitized@sanitized.com","8ce94074-36f8-11ee-858f-438258e49dad",1691615163895,"cb-abc-alliances.com","10.20.30.55","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/16/2023, 7:10:01.315 AM",,,false,false,"Changed policy to ""default"" (ID: 6525) for device(s): 6753239",,NLGY6ADYMP,"4b4fd959-3766-11ee-9a4a-13689e8ff060",1691662298478,"cb-abc-alliances.com","100.200.254.123","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/7/2023, 5:45:12.398 AM",,,false,false,"Created custom role CENetskope-CarbonBlack (psc:role:7DESJ9GN:CENETSKOPE-CARBONBLACK).","/access/v2/orgs/7DESJ9GN/roles","sanitized@sanitized.com","f02ef3de-305b-11ee-809e-93a72cba388d",1690888192423,"cb-abc-alliances.com","4.3.22.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/7/2023, 5:45:12.398 AM",,,false,false,"Custom role CENetskope-CarbonBlack (psc:role:7DESJ9GN:CENETSKOPE-CARBONBLACK) updated with user permissions.","/access/v2/orgs/7DESJ9GN/roles/psc:role:7DESJ9GN:CENETSKOPE-CARBONBLACK/permissions/list","sanitized@sanitized.com","f2a17a71-305b-11ee-b86b-0fd3627142ec",1690888196536,"cb-abc-alliances.com","4.3.22.11","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/7/2023, 6:20:01.408 AM",,,false,false,"Created alert notification with name: Crest_Notification and id: 77f058a3329511eea06289f554d0f5f5",,"sanitized@sanitized.com","78930201-3295-11ee-bbea-457bf86919ad",1691132804897,"cb-abc-alliances.com","10.20.30.44","CarbonBlackAuditLogs_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/7/2023, 6:20:01.408 AM",,,false,false,"Updated alert notification for org: 7DESJ9GN and ruleId 77f058a3329511eea06289f554d0f5f5",,"sanitized@sanitized.com","8e309b92-3295-11ee-bbea-457bf86919ad",1691132841165,"cb-abc-alliances.com","10.20.30.44","CarbonBlackAuditLogs_CL",
