TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,Message,Type,"_ResourceId"
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:38:18.274 PM",,,"<134>1 1687012691.353443701 CDSAPF3_07 events type=association radio='1' vap='3' client_mac='AA:11:CC:44:EE:66' last_known_client_ip='11.12.13.14' band='5' channel='60' rssi='38' identity='abc.xvc' aid='232053073'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:38:18.274 PM",,,"<134>1 1687012685.127763065 CDSAPF3_06 events type=association radio='1' vap='3' client_mac='AA:11:CC:44:EE:66' band='5' channel='149' rssi='30' aid='401818769'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:38:18.274 PM",,,"<134>1 1687012688.329053693 CDSAPF3_04 events type=association radio='1' vap='3' client_mac='AA:11:CC:44:EE:66' last_known_client_ip='11.12.13.14' band='5' channel='100' rssi='23' identity='abc.xvc' aid='117172457'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:38:18.274 PM",,,"<134>1 1687012694.810399008 CDSAPF3_07 events type=association radio='0' vap='3' client_mac='AA:11:CC:44:EE:66' band='2' channel='11' rssi='11' aid='1062111976'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:38:18.274 PM",,,"<134>1 1687012689.770808534 CDSAPF3_04 events type=association radio='1' vap='3' client_mac='AA:11:CC:44:EE:66' last_known_client_ip='11.12.13.14' band='5' channel='100' rssi='29' identity='abc' aid='1239759482'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:38:18.274 PM",,,"<134>1 1687012676.584139983 CDSAPF2_06 events type=association radio='1' vap='3' client_mac='AA:11:CC:44:EE:66' band='5' channel='44' rssi='34' identity='abc/123' aid='1648550224'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:38:18.274 PM",,,"<134>1 1687012693.394152167 CDSAPF3_06 events type=association radio='1' vap='3' client_mac='AA:11:CC:44:EE:66' last_known_client_ip='11.12.13.14' band='5' channel='149' rssi='4' identity='abc' aid='1357791383'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:39:18.156 PM",,,"<134>1 1687012736.582069772 CDSAPF2_01 events type=disassociation radio='0' vap='3' client_mac='AA:11:CC:44:EE:66' band='2' channel='11' reason='2' duration='299.994261604' aid='1095747239'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:36:18.189 PM",,,"<134>1 1687012572.861728355 CDSAPF2_06 events type=disassociation radio='1' vap='1' client_mac='AA:11:CC:44:EE:66' band='5' channel='44' reason='34' duration='1512.506523980' auth_neg_dur='0.006040781' last_auth_ago='1512.494057261' is_wpa='1' full_conn='0.865759479' ip_resp='0.865759479' ip_src='11.12.13.14' http_resp='97.286736890' arp_resp='0.006426458' arp_src='11.12.13.14' dns_server='8.8.8.8' dns_req_rtt='0.037272343' dns_resp='94.742189703' aid='1654742073'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:34:18.442 PM",,,"<134>1 1687012451.422683374 CDSAPF2_05 events type=disassociation radio='1' vap='1' client_mac='AA:11:CC:44:EE:66' band='5' channel='36' reason='8' instigator='2' duration='139.392390523' auth_neg_dur='0.119302396' last_auth_ago='139.266856252' is_wpa='1' full_conn='2.661228648' ip_resp='2.661228648' ip_src='11.12.13.14' http_resp='93.146990176' arp_resp='0.288450886' arp_src='11.12.13.14' dns_server='8.8.8.8' dns_req_rtt='0.019431875' dns_resp='82.639715011' aid='115646688'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:32:19.343 PM",,,"<134>1 1687012334.533019567 CDSAPF2_06 events type=disassociation radio='1' vap='1' client_mac='AA:11:CC:44:EE:66' band='5' channel='44' reason='34' duration='41.071293838' auth_neg_dur='0.079439843' last_auth_ago='40.984009828' is_wpa='1' full_conn='4.126300519' ip_resp='4.126300519' ip_src='11.12.13.14' arp_resp='0.225560520' arp_src='11.12.13.14' aid='878234303'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:32:19.343 PM",,,"<134>1 1687012307.638914656 CDSAPF2_04 events type=disassociation radio='1' vap='1' client_mac='AA:11:CC:44:EE:66' band='5' channel='108' reason='34' duration='37.402476080' auth_neg_dur='0.119197552' last_auth_ago='37.276237694' is_wpa='1' full_conn='1.081048853' ip_resp='1.081048853' ip_src='11.12.13.14' arp_resp='0.192715052' arp_src='11.12.13.14' aid='1174311307'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"<134>1 1687012200.504878456 CDSAPF4_07 events type=disassociation radio='0' vap='1' client_mac='AA:11:CC:44:EE:66' band='2' channel='1' reason='34' duration='379.903567015' auth_neg_dur='0.006422604' last_auth_ago='379.891016599' is_wpa='1' full_conn='0.204249896' ip_resp='0.204249896' ip_src='11.12.13.14' arp_resp='0.007101719' arp_src='11.12.13.14' dns_server='8.8.8.8' dns_req_rtt='0.012727344' dns_resp='2.503313124' aid='1700995981'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"<134>1 1563260410.364008273 AP_firstfloor airmarshal_events type=rogue_ssid_detected ssid='Library' bssid='B2:60:F1:71:81:FD' src='B2:60:F1:71:81:FD' dst='FF:FF:FF:FF:FF:FF' wired_mac='AA:11:CC:44:EE:66' vlan_id='0' channel='2' rssi='55' fc_type='0' fc_subtype='8'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"<134>1 1563262058.692773343 AP_secondfloor airmarshal_events type=ssid_spoofing_detected ssid='Sumo-Guest' vap='10' bssid='9A:69:66:99:66:9A' src='64:92:49:26:99:64' dst='00:00:48:04:00:1F' channel='36' rssi='32' fc_type='0' fc_subtype='8'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"1380653443.857790533 MR18 events type=disassociation radio='0' vap='1' channel='6' reason='8' instigator='2' duration='11979.728000' auth_neg_dur='1380653443.85779053324000' last_auth_ago='5.074000' is_wpa='1' full_conn='1.597000' ip_resp='1.597000' ip_src='11.12.13.14' arp_resp='1.265000' arp_src='11.12.13.14' dns_server='8.8.8.8' dns_req_rtt='1380653443.85779053335000' dns_resp='1.316000' aid='1813578850'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"1379988354.643337272 MS320_24P events Received VRRP packet for virtual router 1 from 1.2.3.4 on VLAN x with incompatible configuration","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"1379988354.643337272 MS220_8P events Blocked DHCP server response from 78:FE:3D:90:7F:48 on VLAN 100","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"1468531589.810079 MX84 security_event ids-alerted signature=1:28423:1 priority=1 timestamp=1468531589.810079 dhost=98:5A:EB:E1:81:2F direction=ingress protocol=tcp/ip src=151.101.52.238:80 dst=192.168.128.2:53023 message: EXPLOIT-KIT Multiple exploit kit single digit exe detection","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"1377448470.246576346 MX84 ids-alerts signature=119:15:1 priority=2 timestamp=1377448470.238064 direction=egress protocol=tcp/ip src=100.101.102.103:56240","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"1374543986.038687615 MX84 firewall src=10.20.30.40 dst=8.8.8.8 mac=AA:BB:CC:DD:EE:FF protocol=udp sport=55719 dport=53 pattern: allow all","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"<134>1 1686725539.904503740 CDSAPF4_06 flows allow src=10.20.30.40 dst=11.12.13.14 mac=AA:BB:CC:DD:EE:FF protocol=icmp type=8","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"<134>1 1686725552.419216550 CDSAPF6_02 flows allow src=fefe::bb:aaaa:1111:abcd dst=ffff::1:efef:abcd mac=AA:BB:CC:DD:EE:FF protocol=icmp6 type=135","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"<134>1 1685957980.185918701 CDSAPF2_08 flows allow src=fefe::bb:aaaa:1111:abcd dst=ffff::2222:aaaa:1234:4321 mac=AA:BB:CC:DD:EE:FF protocol=tcp sport=64772 dport=7000","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"<134>1 1687023525.398854144 CDSAPGF_08 events type=disassociation radio='1' vap='3' client_mac='AA:11:CC:44:EE:66' band='5' channel='40' reason='2' duration='1.033544948' auth_neg_dur='0.005976667' last_auth_ago='106.464859242' is_8021x='1' full_conn='7.336358122' ip_resp='7.336358122' identity='abc' aid='462761124'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"<134>1 1687024619.218883584 CDSAPGF_08 events type=disassociation radio='1' vap='3' client_mac='AA:11:CC:44:EE:66' band='5' channel='40' reason='34' duration='341.603420104' auth_neg_dur='0.008236146' last_auth_ago='341.586398125' is_8021x='1' full_conn='2.397881767' ip_resp='2.397881767' http_resp='2.499626559' identity='abc.asd' aid='711599733'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"<134>1 1687024231.701204067 CDSAPF5_11 events type=disassociation radio='1' vap='3' client_mac='AA:11:CC:44:EE:66' band='5' channel='108' reason='34' duration='7.753891351' auth_neg_dur='7.612915362' last_auth_ago='7.587209424' is_8021x='1' full_conn='7.815044424' ip_resp='7.815044424' ip_src='40.20.10.30' http_resp='8.759727653' arp_resp='7.694075205' arp_src='40.20.10.30' dns_server='8.8.8.8' dns_req_rtt='-0.285265156' dns_resp='7.810040778' identity='abc.asd' aid='638042913'","meraki_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"<134>1 1687023772.013940578 CDSAPF3_11 events type=disassociation radio='1' vap='3' client_mac=AA:BB:CC:DD:EE:FF band='5' channel='104' reason='8' instigator='2' duration='15.954589994' identity='abc' aid='1076854785'","meraki_CL"
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"6/17/2023, 2:30:18.210 PM",,,"Oct 13 06:54:17 10.100.10.100  1602571975.232247147 firewallname flows src=10.100.10.100 dst=10.100.10.100 mac=AA:BB:CC:DD:EE:FF protocol=udp sport=137 dport=137 pattern: deny (dst 10.100.10.100/8 || dst 10.100.10.100/12 || dst 10.100.10.100/16)","meraki_CL"
