ColumnName,ColumnOrdinal,DataType,ColumnType
NASIPv6Address,109,"System.String",string
NASPort,110,"System.String",string
NASPortType,111,"System.String",string
NetworkPolicyName,112,"System.String",string
NewDate,113,"System.String",string
NewMaxUsers,114,"System.String",string
NewProcessId,115,"System.String",string
NewProcessName,116,"System.String",string
NewRemark,117,"System.String",string
NewShareFlags,118,"System.String",string
NewTime,119,"System.String",string
NewUacValue,120,"System.String",string
NewValue,121,"System.String",string
NewValueType,122,"System.String",string
ObjectName,123,"System.String",string
ObjectServer,124,"System.String",string
ObjectType,125,"System.String",string
ObjectValueName,126,"System.String",string
OemInformation,127,"System.String",string
OldMaxUsers,128,"System.String",string
OldRemark,129,"System.String",string
OldShareFlags,130,"System.String",string
OldUacValue,131,"System.String",string
OldValue,132,"System.String",string
OldValueType,133,"System.String",string
OperationType,134,"System.String",string
PackageName,135,"System.String",string
ParentProcessName,136,"System.String",string
PasswordHistoryLength,137,"System.String",string
PasswordLastSet,138,"System.String",string
PasswordProperties,139,"System.String",string
PreviousDate,140,"System.String",string
PreviousTime,141,"System.String",string
PrimaryGroupId,142,"System.String",string
PrivateKeyUsageCount,143,"System.String",string
PrivilegeList,144,"System.String",string
Process,145,"System.String",string
ProcessId,146,"System.String",string
ProcessName,147,"System.String",string
Properties,148,"System.String",string
ProfilePath,149,"System.String",string
ProtocolSequence,150,"System.String",string
ProxyPolicyName,151,"System.String",string
QuarantineHelpURL,152,"System.String",string
QuarantineSessionID,153,"System.String",string
QuarantineSessionIdentifier,154,"System.String",string
QuarantineState,155,"System.String",string
QuarantineSystemHealthResult,156,"System.String",string
RelativeTargetName,157,"System.String",string
RemoteIpAddress,158,"System.String",string
RemotePort,159,"System.String",string
Requester,160,"System.String",string
RequestId,161,"System.String",string
RestrictedAdminMode,162,"System.String",string
RowsDeleted,163,"System.String",string
SamAccountName,164,"System.String",string
ScriptPath,165,"System.String",string
SecurityDescriptor,166,"System.String",string
ServiceAccount,167,"System.String",string
ServiceFileName,168,"System.String",string
ServiceName,169,"System.String",string
ServiceStartType,170,"System.Int32",int
ServiceType,171,"System.String",string
SessionName,172,"System.String",string
ShareLocalPath,173,"System.String",string
ShareName,174,"System.String",string
SidHistory,175,"System.String",string
Status,176,"System.String",string
SubjectAccount,177,"System.String",string
SubcategoryGuid,178,"System.String",string
SubcategoryId,179,"System.String",string
Subject,180,"System.String",string
SubjectDomainName,181,"System.String",string
SubjectKeyIdentifier,182,"System.String",string
SubjectLogonId,183,"System.String",string
SubjectMachineName,184,"System.String",string
SubjectMachineSID,185,"System.String",string
SubjectUserName,186,"System.String",string
SubjectUserSid,187,"System.String",string
SubStatus,188,"System.String",string
TableId,189,"System.String",string
TargetAccount,190,"System.String",string
TargetDomainName,191,"System.String",string
TargetInfo,192,"System.String",string
TargetLinkedLogonId,193,"System.String",string
TargetLogonGuid,194,"System.String",string
TargetLogonId,195,"System.String",string
TargetOutboundDomainName,196,"System.String",string
TargetOutboundUserName,197,"System.String",string
TargetServerName,198,"System.String",string
TargetSid,199,"System.String",string
TargetUser,200,"System.String",string
TargetUserName,201,"System.String",string
TargetUserSid,202,"System.String",string
TemplateContent,203,"System.String",string
TemplateDSObjectFQDN,204,"System.String",string
TemplateInternalName,205,"System.String",string
TemplateOID,206,"System.String",string
TemplateSchemaVersion,207,"System.String",string
TemplateVersion,208,"System.String",string
TokenElevationType,209,"System.String",string
TransmittedServices,210,"System.String",string
UserAccountControl,211,"System.String",string
UserParameters,212,"System.String",string
UserPrincipalName,213,"System.String",string
UserWorkstations,214,"System.String",string
VirtualAccount,215,"System.String",string
VendorIds,216,"System.String",string
Workstation,217,"System.String",string
WorkstationName,218,"System.String",string
PartitionKey,219,"System.String",string
RowKey,220,"System.String",string
StorageAccount,221,"System.String",string
AzureDeploymentID,222,"System.String",string
AzureTableName,223,"System.String",string
Type,224,"System.String",string
"_ResourceId",225,"System.String",string
Source,226,"System.String",string
EventLog,227,"System.String",string
EventLevel,228,"System.Int32",int
EventLevelName,229,"System.String",string
ParameterXml,230,"System.String",string
RenderedDescription,231,"System.String",string
Role,232,"System.String",string
EventCategory,233,"System.Int32",int
UserName,234,"System.String",string
Message,235,"System.String",string
Provider,236,"System.String",string
Data,237,"System.Object",dynamic
SystemUserId,238,"System.String",string
Version,239,"System.Int32",int
Opcode,240,"System.String",string
Keywords,241,"System.String",string
Correlation,242,"System.String",string
SystemProcessId,243,"System.Int32",int
SystemThreadId,244,"System.Int32",int
EventRecordId,245,"System.String",string
RawEventData,246,"System.String",string
TimeCreated,247,"System.DateTime",datetime
