"TenantId","TimeGenerated","Protocol","SourceIp","SourcePort","DestinationPort","Fqdn","TargetUrl","Action","Policy","RuleCollectionGroup","RuleCollection","Rule","ActionReason","IsTlsInspected","WebCategory","IsExplicitProxyRequest","SourceSystem","Type","_ResourceId"
"11111111-2222-3333-4444-555555555555","2025-10-23 20:01:12.5897320","HTTPS","10.1.167.134","55582","443","testservicebus001.servicebus.windows.net","","Allow","Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:12:33.5600520","HTTPS","10.2.232.201","56448","443","login.microsoftonline.com","","Allow","Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-06"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:13:29.0661680","HTTPS","10.2.225.90","55756","443","westus2-shared.prod.warm.ingest.monitor.core.windows.net","","Allow","HBI-Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Specific_URLs_Https_Test","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-99"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:13:39.5958850","HTTPS","192.168.155.35","61915","443","office.visualstudio.com","","Allow","Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-05"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:12:03.5085490","HTTPS","192.168.148.138","57769","443","testblobprod008.blob.core.windows.net","","Allow","Global-Policy-Premium-IDPS","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:13:04.3210100","HTTPS","192.168.148.147","51439","443","testblobprod009.blob.core.windows.net","","Allow","Global-Policy-Premium-IDPS","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02"
"11111111-2222-3333-4444-555555555555","2025-11-09 05:46:45.3233450","HTTPS","10.2.126.116","37690","443","test-workspace-002.ods.opinsights.azure.com","","Allow","Global-Policy-Premium-IDPS","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:12:04.4015620","HTTPS","10.1.167.104","41180","443","testblobprod010.vsblob.visualstudio.com","","Allow","Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04"
"11111111-2222-3333-4444-555555555555","2025-11-20 02:22:02.0712360","HTTPS","10.1.186.138","58832","443","westus3-shared.prod.warm.ingest.monitor.core.windows.net","","Allow","Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:13:13.0845590","HTTPS","192.168.148.145","60303","443","testblobprod011.blob.core.windows.net","","Allow","Global-Policy-Premium-IDPS","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02"
"11111111-2222-3333-4444-555555555555","2025-11-15 14:30:37.0732420","HTTPS","10.1.186.150","61726","443","westus3-shared.prod.warm.ingest.monitor.core.windows.net","","Allow","Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:12:00.3526570","HTTPS","192.168.155.109","58437","443","testblobprod012.blob.core.windows.net","","Allow","Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-05"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:12:05.1025010","HTTPS","192.168.162.128","3498","443","test-workspace-002.ods.opinsights.azure.com","","Allow","Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-04"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:13:45.3380040","HTTPS","192.168.148.147","55076","443","testblobprod013.blob.core.windows.net","","Allow","Global-Policy-Premium-IDPS","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:13:22.5653890","HTTPS","10.5.252.84","52885","443","prod3.prod.testmetrics.com","","Allow","Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/swedencentral/providers/microsoft.network/azurefirewalls/test-lab-swc-fw-01"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:13:50.6798110","HTTPS","192.168.148.146","62726","443","testblobprod014.blob.core.windows.net","","Allow","Global-Policy-Premium-IDPS","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:12:46.5924890","HTTPS","192.168.148.139","57633","443","testblobprod015.blob.core.windows.net","","Allow","Global-Policy-Premium-IDPS","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:12:08.5442870","HTTPS","10.2.243.134","55766","12000","","","","","","","","SNI TLS extension was missing.","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-06"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:11:43.0754460","HTTPS","10.1.167.152","60066","443","testcontainer.blob.core.windows.net","","Allow","Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:12:26.4934170","HTTPS","10.2.232.173","57320","443","test-workspace-004.oms.opinsights.azure.com","","Allow","Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-07"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:13:38.0731610","HTTPS","10.1.218.89","52360","443","westus3-shared.prod.warm.ingest.monitor.core.windows.net","","Allow","Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:11:39.9085540","HTTPS","192.168.17.140","52639","443","fd.api.iris.microsoft.com","","Allow","Global-Policy-Premium","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-01"
"11111111-2222-3333-4444-555555555555","2025-11-21 20:12:39.7277060","HTTPS","192.168.148.139","57093","443","testblobprod016.blob.core.windows.net","","Allow","Global-Policy-Premium-IDPS","DefaultApplicationRuleCollectionGroup","DSRE_Allowed_Standard_Ports_Global","Allow_Standard_Ports_EGRC#1804280-01","","0","","0","","AZFWApplicationRule","/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02"
