TenantId,TimeGenerated [UTC],DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,AdditionalExtensions,DeviceAction,Protocol,ApplicationProtocol,DeviceExternalID,DeviceInboundInterface,DeviceOutboundInterface,DestinationHostName,DestinationPort,DestinationIP,DeviceName,Message,SourceIP,Computer,RequestURL,Type
test-tenant-id,"12/9/2024, 10:02:59.044 AM",Fortinet,FortiGate-101E,"7.0.14,build0601 (GA)",0317013312,webfilter utm passthrough,5,"start=Dec 09 2024 20:02:54;logver=700140601;vd=root;eventtime=1733738576522657421;tz=""+1000"";logid=0317013312;subtype=webfilter;eventtype=ftgd_allow;deviceSeverity=notice;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test332;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;rawdata=Method=GET|User-Agent=Mozilla/5.0 (X11  Linux x86_64)",passthrough,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost10,80,142.250.66.195,test-host,URL belongs to an allowed category in policy,192.168.1.2,test-host,http://connectivitycheck.gstatic.com/generate_204,CommonSecurityLog
test-tenant-id,"12/9/2024, 10:02:52.496 AM",Fortinet,FortiGate-101E,"7.0.14,build0601 (GA)",0317013312,webfilter utm passthrough,5,"start=Dec 09 2024 11:02:48;logver=700140601;vd=root;eventtime=1733738570438330090;tz=""+0100"";logid=0317013312;subtype=webfilter;eventtype=ftgd_allow;deviceSeverity=notice;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test34;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;rawdata=Method=GET|User-Agent=Mozilla/5.0 (X11  Linux x86_64)",passthrough,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost11,80,184.28.84.242,test-host,URL belongs to an allowed category in policy,192.168.50.2,test-host,http://apple.com/,CommonSecurityLog
test-tenant-id,"12/9/2024, 9:57:56.865 AM",Fortinet,FortiGate-101E,"7.0.14,build0601 (GA)",0315012545,webfilter utm passthrough,4,"start=Dec 09 2024 10:57:51;logver=700140601;vd=root;eventtime=1733738273866871021;tz=""+0100"";logid=0315012545;subtype=webfilter;eventtype=urlfilter;deviceSeverity=information;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test354;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;rawdata=Method=GET|User-Agent=Mozilla/5.0 (X11  Linux x86_64)",passthrough,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost12,80,184.28.84.242,test-host,URL belongs to an allowed category in policy,192.168.7.2,test-host,http://captive.apple.com/,CommonSecurityLog
test-tenant-id,"12/9/2024, 10:02:06.245 AM",Fortinet,FortiGate-101E,"7.0.14,build0601 (GA)",0317013312,webfilter utm passthrough,5,"start=Dec 09 2024 11:02:04;logver=700150632;vd=root;eventtime=1733738525613152583;tz=""+0100"";logid=0317013312;subtype=webfilter;eventtype=ftgd_allow;deviceSeverity=notice;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test355;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;rawdata=Method=GET|User-Agent=Mozilla/5.0 (Windows NT 10.0  Win64  x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",passthrough,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost13,80,13.107.6.158,test-host,URL belongs to an allowed category in policy,192.168.70.8,test-host,http://edge-http.microsoft.com/captiveportal/generate_204,CommonSecurityLog
test-tenant-id,"12/9/2024, 10:02:58.897 AM",Fortinet,FortiGate-101E,"7.0.14,build0601 (GA)",0317013312,webfilter utm passthrough,5,"start=Dec 09 2024 11:02:52;logver=700140601;vd=root;eventtime=1733738577040919079;tz=""+0100"";logid=0317013312;subtype=webfilter;eventtype=ftgd_allow;deviceSeverity=notice;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test655;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;rawdata=Method=GET|User-Agent=Mozilla/5.0 (X11  Linux x86_64)",passthrough,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost14,80,142.250.187.195,test-host,URL belongs to an allowed category in policy,192.168.1.2,test-host,http://connectivitycheck.gstatic.com/generate_204,CommonSecurityLog
test-tenant-id,"12/9/2024, 9:54:59.935 AM",Fortinet,FortiGate-101E,"7.0.14,build0601 (GA)",0317013312,webfilter utm passthrough,5,"start=Dec 09 2024 10:54:58;logver=700140601;vd=root;eventtime=1733738099387945126;tz=""+0100"";logid=0317013312;subtype=webfilter;eventtype=ftgd_allow;deviceSeverity=notice;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test65;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;rawdata=Method=GET|User-Agent=Mozilla/5.0 (X11  Linux x86_64)",passthrough,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost15,80,142.250.200.3,test-host,URL belongs to an allowed category in policy,192.168.1.5,test-host,http://www.google.eu/,CommonSecurityLog
test-tenant-id,"12/9/2024, 9:54:59.935 AM",Fortinet,FortiGate-101E,"7.0.14,build0601 (GA)",0317013312,webfilter utm passthrough,5,"start=Dec 09 2024 10:54:58;logver=700140601;vd=root;eventtime=1733738099387945126;tz=""+0100"";logid=0317013312;subtype=webfilter;eventtype=ftgd_allow;deviceSeverity=notice;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test6;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;rawdata=Method=GET|User-Agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246",passthrough,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost16,80,142.250.200.3,test-host,URL belongs to an allowed category in policy,192.168.1.8,test-host,http://www.google.eu/,CommonSecurityLog
test-tenant-id,"1/17/2025, 12:42:44.113 PM",Fortinet,FortiGate-101E,"7.0.14,build0601 (GA)",0316013056,webfilter utm blocked,6,"start=Jan 17 2025 13:42:39;logver=700140601;vd=root;eventtime=1737117762101183062;tz=""+0100"";logid=0316013056;subtype=webfilter;eventtype=ftgd_blk;deviceSeverity=warning;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test9;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=Ireland;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;method=domain;rawdata=Method=GET|User-Agent=Dalvik/2.1.0 (Linux  U  Android 11  SM-G398FN Build/RP1A.200720.012)",blocked,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost17,80,54.171.6.170,test-host,URL belongs to a denied category in policy,192.168.1.123,test-host,http://vas.samsungapps.com/stub/stubUpdateCheck.as?appId=com.samsung.android.timezone.data_R&callerId=com.samsung.android.timezone.updater,CommonSecurityLog
test-tenant-id,"1/17/2025, 12:44:04.992 PM",Fortinet,FortiGate-101E,"7.0.14,build0601 (GA)",0316013056,webfilter utm blocked,6,"start=Jan 17 2025 13:44:02;logver=700140601;vd=root;eventtime=1737117843843068354;tz=""+0100"";logid=0316013056;subtype=webfilter;eventtype=ftgd_blk;deviceSeverity=warning;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test37;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;method=domain;rawdata=Method=GET|User-Agent=User-Agent=Mozilla/5.0 (X11 Linux x86_64)",blocked,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost18,80,147.154.111.115,test-host-1,URL belongs to a denied category in policy,192.168.10.3,test-host-1,http://members.dyndns.org/nic/update?,CommonSecurityLog
test-tenant-id,"1/17/2025, 12:43:17.795 PM",Fortinet,FortiGate-101E,"7.0.14,build0601 (GA)",0316013056,webfilter utm blocked,6,"start=Jan 17 2025 13:43:13;logver=700140601;vd=root;eventtime=1737117793266256995;tz=""+0100"";logid=0316013056;subtype=webfilter;eventtype=ftgd_blk;deviceSeverity=warning;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test07;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=Italy;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;method=domain;rawdata=Method=GET|User-Agent=Dalvik/2.1.0 (Linux  U  Android 10  Infinix X657C Build/QP1A.190711.020)",blocked,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost19,80,108.156.2.5,test-host,URL belongs to a denied category in policy,192.168.10.2,test-host,http://cdn2.palmplaystore.com/static/,CommonSecurityLog
test-tenant-id,"1/17/2025, 12:43:13.541 PM",Fortinet,FortiGate-101F,"7.0.14,build0601 (GA)",0315012544,webfilter utm blocked,6,"start=Jan 17 2025 13:43:11;logver=700140601;vd=root;eventtime=1737117791693404190;tz=""+0100"";logid=0315012544;subtype=webfilter;eventtype=urlfilter;deviceSeverity=warning;urlfilteridx=1;urlfilterlist=filterlist;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test09;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;urlsource=Local URLfilter Block;crscore=30;craction=8;crlevel=high;rawdata=Method=GET",blocked,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost20,80,35.186.224.24,test-host-0,URL was blocked because it is in the URL filter list,192.168.10.10,test-host-0,http://apresolve.spotify.com/,CommonSecurityLog
test-tenant-id,"1/17/2025, 12:41:00.517 PM",Fortinet,FortiGate-101F,"7.0.14,build0601 (GA)",0315012544,webfilter utm blocked,6,"start=Jan 17 2025 13:40:58;logver=700140601;vd=root;eventtime=1737117659303179290;tz=""+0100"";logid=0315012544;subtype=webfilter;eventtype=urlfilter;deviceSeverity=warning;urlfilteridx=1;urlfilterlist=filterlist;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test99;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;urlsource=Local URLfilter Block;crscore=30;craction=8;crlevel=high;rawdata=Method=GET",blocked,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost21,80,35.186.224.24,test-host,URL was blocked because it is in the URL filter list,192.168.11.2,test-host,http://apresolve.spotify.com/,CommonSecurityLog
test-tenant-id,"1/17/2025, 12:41:00.517 PM",Fortinet,FortiGate-101F,"7.0.14,build0601 (GA)",0315012544,webfilter utm blocked,6,"start=Jan 17 2025 13:40:58;logver=700140601;vd=root;eventtime=1737117659303179290;tz=""+0100"";logid=0315012544;subtype=webfilter;eventtype=urlfilter;deviceSeverity=warning;urlfilteridx=1;urlfilterlist=filterlist;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test98;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;urlsource=Local URLfilter Block;crscore=30;craction=8;crlevel=high;rawdata=Method=GET",blocked,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost22,80,35.186.224.24,test-host,URL was blocked because it is in the URL filter list,192.168.11.2,test-host,http://apresolve.spotify.com/,CommonSecurityLog
test-tenant-id,"1/17/2025, 12:41:00.517 PM",Fortinet,FortiGate-101F,"7.0.14,build0601 (GA)",0315012544,webfilter utm blocked,6,"start=Jan 17 2025 13:40:58;logver=700140601;vd=root;eventtime=1737117659303179290;tz=""+0100"";logid=0315012544;subtype=webfilter;eventtype=urlfilter;deviceSeverity=warning;urlfilteridx=1;urlfilterlist=filterlist;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test88;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;urlsource=Local URLfilter Block;crscore=30;craction=8;crlevel=high;rawdata=Method=GET",blocked,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost23,80,35.186.224.24,test-host,URL was blocked because it is in the URL filter list,192.168.11.2,test-host,http://apresolve.spotify.com/,CommonSecurityLog
test-tenant-id,"1/17/2025, 12:41:00.517 PM",Fortinet,FortiGate-101F,"7.0.14,build0601 (GA)",0315012544,webfilter utm blocked,6,"start=Jan 17 2025 13:40:58;logver=700140601;vd=root;eventtime=1737117659303179290;tz=""+0100"";logid=0315012544;subtype=webfilter;eventtype=urlfilter;deviceSeverity=warning;urlfilteridx=1;urlfilterlist=filterlist;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test04;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;urlsource=Local URLfilter Block;crscore=30;craction=8;crlevel=high;rawdata=Method=GET",blocked,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost24,80,35.186.224.24,test-host,URL was blocked because it is in the URL filter list,192.168.11.2,test-host,http://apresolve.spotify.com/,CommonSecurityLog
test-tenant-id,"1/17/2025, 12:44:45.476 PM",Fortinet,FortiGate-101F,"7.0.14,build0601 (GA)",0315012544,webfilter utm blocked,6,"start=Jan 17 2025 13:44:42;logver=700140601;vd=root;eventtime=1737117883815016430;tz=""+0100"";logid=0315012544;subtype=webfilter;eventtype=urlfilter;deviceSeverity=warning;urlfilteridx=1;urlfilterlist=filterlist;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test91;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;urlsource=Local URLfilter Block;crscore=30;craction=8;crlevel=high;rawdata=Method=GET",blocked,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost25,80,35.186.224.24,test-host,URL was blocked because it is in the URL filter list,192.168.1.125,test-host,http://spotify.com/,CommonSecurityLog
test-tenant-id,"1/17/2025, 12:44:03.717 PM",Fortinet,FortiGate-101F,"7.0.14,build0601 (GA)",0315012544,webfilter utm blocked,6,"start=Jan 17 2025 13:44:01;logver=700140601;vd=root;eventtime=1737117842461868550;tz=""+0100"";logid=0315012544;subtype=webfilter;eventtype=urlfilter;deviceSeverity=warning;urlfilteridx=1;urlfilterlist=filterlist;policyid=000;poluuid=00000000-0000-0000-0000-000000000000;policytype=policy;externalID=000000000;ad.agent=test88;srccountry=Reserved;srcintfrole=lan;srcuuid=00000000-0000-0000-0000-000000000000;dstcountry=United States;dstintfrole=wan;dstuuid=00000000-0000-0000-0000-000000000000;profile=Webfilter;reqtype=direct;direction=outgoing;urlsource=Local URLfilter Block;crscore=30;craction=8;crlevel=high;rawdata=Method=GET",blocked,6,HTTP,test-fortigate-device,test-inbound-vlan,test-outbound-vlan,testhost26,80,35.186.224.24,test-host,URL was blocked because it is in the URL filter list,192.168.2.126,test-host,http://apresolve.spotify.com/,CommonSecurityLog
