TimeGenerated [UTC],actor,claude_artifact_id,claude_chat_id,claude_file_id,claude_project_id,created_at [UTC],filename,id_CF,organization_id,organization_uuid,request_body,request_id,request_method,status_code,type_CF,url,TenantId,Type,_ResourceId
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01R4KUtp92RjJeC7AJVPy7in,,"28/06/2026, 16:05:44.978",,activity_0165aAwLVW3snVtctxtvqH6H,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01QpNvb2cj7d3exMqSiHFECY,,"28/06/2026, 16:05:44.978",,activity_01Gba6L8JkEn3dwbLtXQJvv6,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01Q1XoE7jxiSkdpnp9oGYihF,,"28/06/2026, 16:05:44.977",,activity_011fF8KwLgTPRyFUaMALpLZK,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01PUo1KHubwxyDaUHuh7Pq7f,,"28/06/2026, 16:05:44.977",,activity_01DNFqzm7y5XXhks19A7zNsE,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01Na2xzkphByj7y7a1KjAivF,,"28/06/2026, 16:05:44.976",,activity_01UFGrrtA2wYgoQuWnYDg552,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01NBytXCEwRwvdJe7Ciu8WyP,,"28/06/2026, 16:05:44.976",,activity_016u4WseP7xr7KRweMDH2LbB,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01MTYHWud8WjBeMZA3AXZcCY,,"28/06/2026, 16:05:44.975",,activity_01NDuR1djKzG4nxUKyocmvtF,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01MJeMVdxUFSajW8C6jyhpd2,,"28/06/2026, 16:05:44.975",,activity_01T7ehnzKHwTqU7dtaoFyCmZ,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01LuTisXTQmbJeFVea9S83Ru,,"28/06/2026, 16:05:44.974",,activity_01LVohTv8qVzfk8mhuBfzV9u,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01LoYhWJ2KcfBq2Dg1tS9dAF,,"28/06/2026, 16:05:44.974",,activity_013VsjYCSTF8sxKKJ1G4CKPo,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01KmBvDsR6R26WnzCNq9LtMM,,"28/06/2026, 16:05:44.974",,activity_017gBJ4LQ2teGdBWHsTXx2sm,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01K9mHw3MjfaX4VGk3o86PhZ,,"28/06/2026, 16:05:44.973",,activity_01GPR5TaxbxVQeWMMzUDi2Zf,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01JRg8UQhd1QgfFZQxjbXegY,,"28/06/2026, 16:05:44.973",,activity_01GYJhNzV44Hx64oZKSnhb2e,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01JLEG4xgwAWwWsML7UVxNpe,,"28/06/2026, 16:05:44.973",,activity_01Hh5SwyZaCLKkbiGfBrq5QK,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01JJQLGqJbe5McZqaGCR78Df,,"28/06/2026, 16:05:44.972",,activity_01WMr9rWrbYR3GtcTf1QgFKs,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01GzSvQpTMiNHEgkwGeN1p6Y,,"28/06/2026, 16:05:44.972",,activity_014wffAp8fJiBvA4kU51jhVB,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01GuxsTRrnrEYLtpXbC31H7z,,"28/06/2026, 16:05:44.972",,activity_012TXN3XRKekzdm4UNJ1z7GK,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01GsbhyYareY6iuym6S6BmGi,,"28/06/2026, 16:05:44.971",,activity_016Nn9xncvEvdAHo5PT6Eog4,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01GKoe6wFDsMSFxFKBdwcYaL,,"28/06/2026, 16:05:44.971",,activity_01KjjbwYS7yqVsGc5ehdJoYP,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01FekyknAf765JvaNDH68Zs5,,"28/06/2026, 16:05:44.970",,activity_01MFZFMtJAir9FmX3FnPsuDm,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01FTtSvabe6YXm5fszHSCYCF,,"28/06/2026, 16:05:44.970",,activity_011d696NyHgf2ZUAJbkRBMnf,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01FR44t9L19v6MchKHM95K2q,,"28/06/2026, 16:05:44.969",,activity_012cj2cW3ENTKYJppRVDi2MU,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01F3iyLaJZKdVepeq25NyKaG,,"28/06/2026, 16:05:44.969",,activity_01MxjCiegYuNBxrWEu1xDcos,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01Ef9UMaG1EWuMcvSynaxdpA,,"28/06/2026, 16:05:44.968",,activity_01FiVzEr35ZMTNhvbnVHCUW4,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
"28/06/2026, 16:15:37.154","{""ip_address"":""316.205.126.336"",""type"":""user_actor"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"",""email_address"":""aiuser@coporate.com"",""user_id"":""user_01B5xdRGk2pLC5RJsYhRG9Bo""}",,,claude_file_01DNiTUTZ1KiekLtHGuwYZjj,,"28/06/2026, 16:05:44.968",,activity_011L5BWV6eDpsqAKJ27eDgyx,org_91X6KXhSvvedDPTAsuq1UKM5,g3b04c37-1af4-40c0-8e49-acf121fd984a,,,,,claude_file_viewed,,6d914055-f142-49c2-a790-b735a33238e5,BV_ClaudeCompliance_ComplianceActivities_CL,
