TenantId,SourceSystem,MG,ManagementGroupName,TimeGenerated [UTC],Computer,RawData,modload_md5_s,fileless_scriptload_hash_s,fileless_scriptload_cmdline_length_d,fileless_scriptload_cmdline_s,scriptload_hash_s,scriptload_content_length_d,scriptload_content_s,incidentId_g,alert_id_g,securityEventCode_g,process_fork_pid_d,scriptload_effective_reputation_s,scriptload_publisher_s,scriptload_count_d,scriptload_reputation_s,scriptload_name_s,childproc_publisher_s,crossproc_name_s,crossproc_hash_s,crossproc_guid_s,crossproc_action_s,crossproc_publisher_s,crossproc_target_b,crossproc_reputation_s,process_publisher_s,filemod_name_s,filemod_hash_s,netconn_community_id_s,modload_md5_g,modload_publisher_s,modload_hash_s,modload_effective_reputation_s,modload_name_s,modload_sha256_s,modload_count_d,process_duration_d,crossproc_api_s,regmod_name_s,target_cmdline_s,childproc_username_s,childproc_pid_d,childproc_name_s,childproc_reputation_s,childproc_guid_s,childproc_hash_s,processDetails_targetCommandLine_s,local_ip_s,parent_reputation_s,netconn_inbound_b,createTime_s,eventTime_s,process_username_s,processDetails_parentName_s,type_s,device_name_s,process_path_s,event_origin_s,longDescription_s,parent_cmdline_s,processDetails_fullUserName_s,parent_pid_d,parent_path_s,backend_timestamp_s,device_external_ip_s,device_os_s,processDetails_parentPid_d,deviceDetails_deviceIpAddress_s,parent_hash_s,local_port_d,deviceDetails_msmGroupName_s,deviceDetails_deviceName_s,device_group_s,sensor_action_s,org_key_s,action_s,remote_ip_s,processDetails_processId_d,event_description_s,process_terminated_b,processDetails_commandLine_s,event_id_g,device_timestamp_s,deviceDetails_deviceType_s,process_cmdline_s,deviceDetails_deviceId_s,shortDescription_s,process_hash_s,process_guid_s,device_id_s,netconn_protocol_s,schema_d,eventType_s,remote_port_d,processDetails_parentCommandLine_s,eventId_g,process_reputation_s,netFlow_peerFqdn_s,netconn_domain_s,deviceDetails_deviceIpV4Address_s,process_pid_d,parent_guid_s,netFlow_peerIpAddress_s,Type,_ResourceId
1a0e2567-2e58-4989-ad18-206108185325,RestAPI,,,"8/8/2023, 3:22:13 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""name"":""Microsoft Windows"",""state"":""FILE_SIGNATURE_STATE_SIGNED | FILE_SIGNATURE_STATE_VERIFIED | FILE_SIGNATURE_STATE_TRUSTED | FILE_SIGNATURE_STATE_OS | FILE_SIGNATURE_STATE_CATALOG_SIGNED""}]",,,,,,,,,,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\TiRunning,,,,,,,,,,REP_WHITE,,2023-08-08 15:16:25 +0000 UTC,2023-08-08 15:14:20.3788602 +0000 UTC,NT AUTHORITY\SYSTEM,c:\windows\system32\services.exe,endpoint.event.regmod,SKOVILLE\chilliseed,c:\windows\servicing\trustedinstaller.exe,EDR,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,580,c:\windows\system32\services.exe,2023-08-08 15:16:25 +0000 UTC,10.1.2.13,WINDOWS,580,10.1.2.13,"[""2d072114fa0b9e2b51830510fa5f0f69"",""751cd7ab78b18a2d8a55c47ca75b90a14234ac974d81be5f198d301b59183873""]",,,SKOVILLE\chilliseed,,ACTION_ALLOW,7DESJ9GN,ACTION_CREATE_KEY | ACTION_OPEN_KEY_READ | ACTION_OPEN_KEY_WRITE,,14652,,FALSE,C:\Windows\servicing\TrustedInstaller.exe,,2023-08-08 15:14:20.3788602 +0000 UTC,WINDOWS,C:\Windows\servicing\TrustedInstaller.exe,6697320,,"[""83f09dc8ea0615a80e5204e07001c7ff"",""e9ea26b1f8413c724a0e4ca0533171a60f4e2a1180a48dc1f117bf155bee831a""]",7DESJ9GN-00663168-0000393c-00000000-1d9ca0b0178997f,6697320,,1,endpoint.event.regmod,,C:\Windows\servicing\TrustedInstaller.exe,,REP_WHITE,,,10.1.2.13,14652,7DESJ9GN-00663168-00000244-00000000-1d94a868082350d,,CarbonBlackEvents_CL,
1a0e2567-2e58-4989-ad18-206108185325,RestAPI,,,"8/8/2023, 3:15:57 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""name"":""Microsoft Windows"",""state"":""FILE_SIGNATURE_STATE_SIGNED | FILE_SIGNATURE_STATE_VERIFIED | FILE_SIGNATURE_STATE_TRUSTED | FILE_SIGNATURE_STATE_OS | FILE_SIGNATURE_STATE_CATALOG_SIGNED""}]",,,,,,,,,,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\TiRunning,,,,,,,,,,REP_WHITE,,2023-08-08 15:06:50 +0000 UTC,2023-08-08 15:06:26.0347105 +0000 UTC,NT AUTHORITY\SYSTEM,c:\windows\system32\services.exe,endpoint.event.regmod,SKOVILLE\jalapeno,c:\windows\servicing\trustedinstaller.exe,EDR,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,576,c:\windows\system32\services.exe,2023-08-08 15:06:50 +0000 UTC,10.1.2.14,WINDOWS,576,10.1.2.14,"[""2d072114fa0b9e2b51830510fa5f0f69"",""751cd7ab78b18a2d8a55c47ca75b90a14234ac974d81be5f198d301b59183873""]",,,SKOVILLE\jalapeno,,ACTION_ALLOW,7DESJ9GN,ACTION_CREATE_KEY | ACTION_OPEN_KEY_READ | ACTION_OPEN_KEY_WRITE,,5576,,FALSE,C:\Windows\servicing\TrustedInstaller.exe,,2023-08-08 15:06:26.0347105 +0000 UTC,WINDOWS,C:\Windows\servicing\TrustedInstaller.exe,6697318,,"[""83f09dc8ea0615a80e5204e07001c7ff"",""e9ea26b1f8413c724a0e4ca0533171a60f4e2a1180a48dc1f117bf155bee831a""]",7DESJ9GN-00663166-000015c8-00000000-1d9ca09e6c43ddc,6697318,,1,endpoint.event.regmod,,C:\Windows\servicing\TrustedInstaller.exe,,REP_WHITE,,,10.1.2.14,5576,7DESJ9GN-00663166-00000240-00000000-1d94a889db8ce14,,CarbonBlackEvents_CL,
1a0e2567-2e58-4989-ad18-206108185325,RestAPI,,,"8/8/2023, 3:21:23 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""name"":""Microsoft Windows Publisher"",""state"":""FILE_SIGNATURE_STATE_SIGNED | FILE_SIGNATURE_STATE_VERIFIED | FILE_SIGNATURE_STATE_TRUSTED | FILE_SIGNATURE_STATE_OS""}]",,,,,,,,,,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\BITS\PerfMMFileName,,,,,,,,,,REP_WHITE,,2023-08-08 15:14:50 +0000 UTC,2023-08-08 15:13:52.3354089 +0000 UTC,NT AUTHORITY\SYSTEM,c:\windows\system32\services.exe,endpoint.event.regmod,SKOVILLE\bellpepper,c:\windows\system32\svchost.exe,EDR,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,840,c:\windows\system32\services.exe,2023-08-08 15:14:50 +0000 UTC,10.1.2.15,WINDOWS,840,10.1.2.15,"[""14b88ff4833012512278a5f3a5712bd2"",""e6fe9a94e8686e957dbcec2b89c1c1ddcf8e75d76e9200d0cbef74d510c71317""]",,,SKOVILLE\bellpepper,,ACTION_ALLOW,7DESJ9GN,ACTION_DELETE_VALUE,,5088,,FALSE,C:\Windows\System32\svchost.exe -k netsvcs -p -s BITS,,2023-08-08 15:13:52.3354089 +0000 UTC,WINDOWS,C:\Windows\System32\svchost.exe -k netsvcs -p -s BITS,6697321,,"[""b7f884c1b74a263f746ee12a5f7c9f6a"",""add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88""]",7DESJ9GN-00663169-000013e0-00000000-1d9ca0a60ef28a0,6697321,,1,endpoint.event.regmod,,C:\Windows\System32\svchost.exe -k netsvcs -p -s BITS,,REP_WHITE,,,10.1.2.15,5088,7DESJ9GN-00663169-00000348-00000000-1d9ba2dff44679a,,CarbonBlackEvents_CL,
1a0e2567-2e58-4989-ad18-206108185325,RestAPI,,,"8/8/2023, 3:15:53 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HKLM\Software\Microsoft\Windows NT\CurrentVersion\VolatileNotifications\41C64E6DA3094055,,,,,,,,,,,,2023-08-08 15:09:21 +0000 UTC,2023-08-08 15:09:01.6752474 +0000 UTC,NT AUTHORITY\SYSTEM,,endpoint.event.regmod,Dilen-PC,SYSTEM,EDR,,,NT AUTHORITY\SYSTEM,,,2023-08-08 15:09:21 +0000 UTC,10.1.2.16,WINDOWS,,10.1.2.16,,,,Dilen-PC,,ACTION_ALLOW,7DESJ9GN,ACTION_DELETE_VALUE,,4,,FALSE,,,2023-08-08 15:09:01.6752474 +0000 UTC,WINDOWS,,7247102,,"["""",""""]",7DESJ9GN-006e94fe-00000004-00000000-1d9c9c941226347,7247102,,1,endpoint.event.regmod,,,,REP_RESOLVING,,,10.1.2.16,4,,,CarbonBlackEvents_CL,
1a0e2567-2e58-4989-ad18-206108185325,RestAPI,,,"8/8/2023, 3:15:53 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""name"":""Microsoft Windows Publisher"",""state"":""FILE_SIGNATURE_STATE_SIGNED | FILE_SIGNATURE_STATE_VERIFIED | FILE_SIGNATURE_STATE_TRUSTED | FILE_SIGNATURE_STATE_OS""}]",,,,,,,,,,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors,,,,,,,,,,REP_WHITE,,2023-08-08 15:06:02 +0000 UTC,2023-08-08 15:04:44.9665728 +0000 UTC,NT AUTHORITY\SYSTEM,c:\windows\system32\services.exe,endpoint.event.regmod,Kognos-CB-1,c:\windows\system32\svchost.exe,EDR,,C:\WINDOWS\system32\services.exe,NT AUTHORITY\SYSTEM,704,c:\windows\system32\services.exe,2023-08-08 15:06:02 +0000 UTC,10.1.2.17,WINDOWS,704,10.1.2.17,"[""14b88ff4833012512278a5f3a5712bd2"",""e6fe9a94e8686e957dbcec2b89c1c1ddcf8e75d76e9200d0cbef74d510c71317""]",,,Kognos-CB-1,,ACTION_ALLOW,7DESJ9GN,ACTION_CREATE_KEY,,2340,,FALSE,C:\WINDOWS\System32\svchost.exe -k utcsvc -p,,2023-08-08 15:04:44.9665728 +0000 UTC,WINDOWS,C:\WINDOWS\System32\svchost.exe -k utcsvc -p,6026856,,"[""b7f884c1b74a263f746ee12a5f7c9f6a"",""add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88""]",7DESJ9GN-005bf668-00000924-00000000-1d9ca0571e9e992,6026856,,1,endpoint.event.regmod,,C:\WINDOWS\System32\svchost.exe -k utcsvc -p,,REP_WHITE,,,10.1.2.17,2340,7DESJ9GN-005bf668-000002c0-00000000-1d9ca056422904f,,CarbonBlackEvents_CL,
1a0e2567-2e58-4989-ad18-206108185325,RestAPI,,,"8/8/2023, 3:15:54 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""name"":""Microsoft Windows Publisher"",""state"":""FILE_SIGNATURE_STATE_SIGNED | FILE_SIGNATURE_STATE_VERIFIED | FILE_SIGNATURE_STATE_TRUSTED | FILE_SIGNATURE_STATE_OS""}]",,,,,,,,,,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors,,,,,,,,,,REP_WHITE,,2023-08-08 15:06:02 +0000 UTC,2023-08-08 15:04:44.9665728 +0000 UTC,NT AUTHORITY\SYSTEM,c:\windows\system32\services.exe,endpoint.event.regmod,Kognos-CB-1,c:\windows\system32\svchost.exe,EDR,,C:\WINDOWS\system32\services.exe,NT AUTHORITY\SYSTEM,704,c:\windows\system32\services.exe,2023-08-08 15:06:02 +0000 UTC,10.1.2.18,WINDOWS,704,10.1.2.18,"[""14b88ff4833012512278a5f3a5712bd2"",""e6fe9a94e8686e957dbcec2b89c1c1ddcf8e75d76e9200d0cbef74d510c71317""]",,,Kognos-CB-1,,ACTION_ALLOW,7DESJ9GN,ACTION_CREATE_KEY,,2340,,FALSE,C:\WINDOWS\System32\svchost.exe -k utcsvc -p,,2023-08-08 15:04:44.9665728 +0000 UTC,WINDOWS,C:\WINDOWS\System32\svchost.exe -k utcsvc -p,6026856,,"[""b7f884c1b74a263f746ee12a5f7c9f6a"",""add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88""]",7DESJ9GN-005bf668-00000924-00000000-1d9ca0571e9e992,6026856,,1,endpoint.event.regmod,,C:\WINDOWS\System32\svchost.exe -k utcsvc -p,,REP_WHITE,,,10.1.2.18,2340,7DESJ9GN-005bf668-000002c0-00000000-1d9ca056422904f,,CarbonBlackEvents_CL,
1a0e2567-2e58-4989-ad18-206108185325,RestAPI,,,"8/8/2023, 3:32:32 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""name"":""Microsoft Windows"",""state"":""FILE_SIGNATURE_STATE_SIGNED | FILE_SIGNATURE_STATE_VERIFIED | FILE_SIGNATURE_STATE_TRUSTED | FILE_SIGNATURE_STATE_OS | FILE_SIGNATURE_STATE_CATALOG_SIGNED""}]",,,,,,,,,,,,,HKLM\COMPONENTS,,,,,,,,,,REP_WHITE,,2023-08-08 15:25:11 +0000 UTC,2023-08-08 15:24:14.2764558 +0000 UTC,NT AUTHORITY\SYSTEM,c:\windows\system32\svchost.exe,endpoint.event.regmod,Dilen-PC,c:\windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.18362.471_none_5f12f35059003107\tiworker.exe,EDR,,C:\windows\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,768,c:\windows\system32\svchost.exe,2023-08-08 15:25:11 +0000 UTC,10.1.2.19,WINDOWS,768,10.1.2.19,"[""9520a99e77d6196d0d09833146424113"",""dd191a5b23df92e12a8852291f9fb5ed594b76a28a5a464418442584afd1e048""]",,,Dilen-PC,,ACTION_ALLOW,7DESJ9GN,ACTION_LOAD_KEY,,1044,,FALSE,C:\windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.18362.471_none_5f12f35059003107\TiWorker.exe -Embedding,,2023-08-08 15:24:14.2764558 +0000 UTC,WINDOWS,C:\windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.18362.471_none_5f12f35059003107\TiWorker.exe -Embedding,7247102,,"[""4022dfea313d7d87959b9920d818de71"",""faac6d0b48f67cdefb34ec9df136b6d9f8447eb071f5a709db7021c58e55857e""]",7DESJ9GN-006e94fe-00000414-00000000-1d9ca0c632cac12,7247102,,1,endpoint.event.regmod,,C:\windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.18362.471_none_5f12f35059003107\TiWorker.exe -Embedding,,REP_WHITE,,,10.1.2.19,1044,7DESJ9GN-006e94fe-00000300-00000000-1d9c9c94c58e092,,CarbonBlackEvents_CL,
1a0e2567-2e58-4989-ad18-206108185325,RestAPI,,,"8/8/2023, 3:28:03 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""name"":""Microsoft Windows Publisher"",""state"":""FILE_SIGNATURE_STATE_SIGNED | FILE_SIGNATURE_STATE_VERIFIED | FILE_SIGNATURE_STATE_TRUSTED | FILE_SIGNATURE_STATE_OS""}]",,,,,,,,,,,,,HKU\S-1-5-21-3667930893-847554371-2438681805-500,,,,,,,,,,REP_WHITE,,2023-08-08 15:19:48 +0000 UTC,2023-08-08 15:18:45.6769069 +0000 UTC,NT AUTHORITY\SYSTEM,c:\windows\system32\services.exe,endpoint.event.regmod,Kognos-W19-CB-3,c:\windows\system32\svchost.exe,EDR,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,888,c:\windows\system32\services.exe,2023-08-08 15:19:48 +0000 UTC,10.1.2.20,WINDOWS,888,10.1.2.20,"[""0d464c4bf9d85412d6ef15eea3a91e72"",""243e370c279b3b8062e5dd81d8df539705397cc68472168251ed54134b13d70b""]",,,Kognos-W19-CB-3,,ACTION_ALLOW,7DESJ9GN,ACTION_LOAD_KEY,,1696,,FALSE,C:\Windows\system32\svchost.exe -k netsvcs -p -s ProfSvc,,2023-08-08 15:18:45.6769069 +0000 UTC,WINDOWS,C:\Windows\system32\svchost.exe -k netsvcs -p -s ProfSvc,6948863,,"[""4dd18f001ac31d5f48f50f99e4aa1761"",""2b105fb153b1bcd619b95028612b3a93c60b953eef6837d3bb0099e4207aaf6b""]",7DESJ9GN-006a07ff-000006a0-00000000-1d9ca0ae7fd432f,6948863,,1,endpoint.event.regmod,,C:\Windows\system32\svchost.exe -k netsvcs -p -s ProfSvc,,REP_WHITE,,,10.1.2.20,1696,7DESJ9GN-006a07ff-00000378-00000000-1d9ca0ae744ed4b,,CarbonBlackEvents_CL,
1a0e2567-2e58-4989-ad18-206108185325,RestAPI,,,"8/8/2023, 3:22:13 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""name"":""Microsoft Windows Publisher"",""state"":""FILE_SIGNATURE_STATE_SIGNED | FILE_SIGNATURE_STATE_VERIFIED | FILE_SIGNATURE_STATE_TRUSTED | FILE_SIGNATURE_STATE_OS""}]",,,,,,,,,,,,,HKLM\SOFTWARE\Microsoft\SystemCertificates\Windows Live ID Token Issuer\Certificates\2C85006A1A028BCC349DF23C474724C055FDE8B6,,,,,,,,,,REP_WHITE,,2023-08-08 15:16:25 +0000 UTC,2023-08-08 15:14:23.2318053 +0000 UTC,NT AUTHORITY\SYSTEM,c:\windows\system32\services.exe,endpoint.event.regmod,SKOVILLE\chilliseed,c:\windows\system32\svchost.exe,EDR,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,580,c:\windows\system32\services.exe,2023-08-08 15:16:25 +0000 UTC,10.1.2.21,WINDOWS,580,10.1.2.21,"[""2d072114fa0b9e2b51830510fa5f0f69"",""751cd7ab78b18a2d8a55c47ca75b90a14234ac974d81be5f198d301b59183873""]",,,SKOVILLE\chilliseed,,ACTION_ALLOW,7DESJ9GN,ACTION_CREATE_KEY | ACTION_OPEN_KEY_READ | ACTION_OPEN_KEY_WRITE | ACTION_OPEN_KEY_DELETE,,10528,,FALSE,C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc,,2023-08-08 15:14:23.2318053 +0000 UTC,WINDOWS,C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc,6697320,,"[""4dd18f001ac31d5f48f50f99e4aa1761"",""2b105fb153b1bcd619b95028612b3a93c60b953eef6837d3bb0099e4207aaf6b""]",7DESJ9GN-00663168-00002920-00000000-1d9ca0b0325325b,6697320,,1,endpoint.event.regmod,,C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc,,REP_WHITE,,,10.1.2.21,10528,7DESJ9GN-00663168-00000244-00000000-1d94a868082350d,,CarbonBlackEvents_CL,
1a0e2567-2e58-4989-ad18-206108185325,RestAPI,,,"8/8/2023, 3:22:13 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""name"":""Microsoft Windows Publisher"",""state"":""FILE_SIGNATURE_STATE_SIGNED | FILE_SIGNATURE_STATE_VERIFIED | FILE_SIGNATURE_STATE_TRUSTED | FILE_SIGNATURE_STATE_OS""}]",,,,,,,,,,,,,HKLM\SOFTWARE\Microsoft\SystemCertificates\Windows Live ID Token Issuer\Certificates\B68D8F953E551914324E557E6164D68B9926650C,,,,,,,,,,REP_WHITE,,2023-08-08 15:16:25 +0000 UTC,2023-08-08 15:14:23.2475315 +0000 UTC,NT AUTHORITY\SYSTEM,c:\windows\system32\services.exe,endpoint.event.regmod,SKOVILLE\chilliseed,c:\windows\system32\svchost.exe,EDR,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,580,c:\windows\system32\services.exe,2023-08-08 15:16:25 +0000 UTC,10.1.2.22,WINDOWS,580,10.1.2.22,"[""2d072114fa0b9e2b51830510fa5f0f69"",""751cd7ab78b18a2d8a55c47ca75b90a14234ac974d81be5f198d301b59183873""]",,,SKOVILLE\chilliseed,,ACTION_ALLOW,7DESJ9GN,ACTION_CREATE_KEY | ACTION_OPEN_KEY_READ | ACTION_OPEN_KEY_WRITE | ACTION_OPEN_KEY_DELETE,,10528,,FALSE,C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc,,2023-08-08 15:14:23.2475315 +0000 UTC,WINDOWS,C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc,6697320,,"[""4dd18f001ac31d5f48f50f99e4aa1761"",""2b105fb153b1bcd619b95028612b3a93c60b953eef6837d3bb0099e4207aaf6b""]",7DESJ9GN-00663168-00002920-00000000-1d9ca0b0325325b,6697320,,1,endpoint.event.regmod,,C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc,,REP_WHITE,,,10.1.2.22,10528,7DESJ9GN-00663168-00000244-00000000-1d94a868082350d,,CarbonBlackEvents_CL,
1a0e2567-2e58-4989-ad18-206108185325,RestAPI,,,"8/8/2023, 3:15:53 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""name"":""Microsoft Windows Publisher"",""state"":""FILE_SIGNATURE_STATE_SIGNED | FILE_SIGNATURE_STATE_VERIFIED | FILE_SIGNATURE_STATE_TRUSTED | FILE_SIGNATURE_STATE_OS""}]",,,,,,,,,,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Group Policy\ServiceInstances\85111d68-c8ed-4599-974f-a2cfdbbe768b,,,,,,,,,,REP_WHITE,,2023-08-08 15:09:21 +0000 UTC,2023-08-08 15:08:16.1805074 +0000 UTC,NT AUTHORITY\SYSTEM,c:\windows\system32\services.exe,endpoint.event.regmod,Dilen-PC,c:\windows\system32\svchost.exe,EDR,,C:\windows\system32\services.exe,NT AUTHORITY\SYSTEM,628,c:\windows\system32\services.exe,2023-08-08 15:09:21 +0000 UTC,10.1.2.23,WINDOWS,628,10.1.2.23,"[""fae441a6ec7fd8f55a404797a25c8910"",""70d7571253e091f646f78a4dd078ce7fe8d796625bfa3c0a466df03971175fb4""]",,,Dilen-PC,,ACTION_ALLOW,7DESJ9GN,ACTION_CREATE_KEY | ACTION_OPEN_KEY_READ,,1320,,FALSE,C:\windows\system32\svchost.exe -k netsvcs -p,,2023-08-08 15:08:16.1805074 +0000 UTC,WINDOWS,C:\windows\system32\svchost.exe -k netsvcs -p,7247102,,"[""9520a99e77d6196d0d09833146424113"",""dd191a5b23df92e12a8852291f9fb5ed594b76a28a5a464418442584afd1e048""]",7DESJ9GN-006e94fe-00000528-00000000-1d9c9c94cfdce39,7247102,,1,endpoint.event.regmod,,C:\windows\system32\svchost.exe -k netsvcs -p,,REP_WHITE,,,10.1.2.23,1320,7DESJ9GN-006e94fe-00000274-00000000-1d9c9c94c3914a3,,CarbonBlackEvents_CL,
1a0e2567-2e58-4989-ad18-206108185325,RestAPI,,,"8/8/2023, 3:15:53 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""name"":""Microsoft Windows Publisher"",""state"":""FILE_SIGNATURE_STATE_SIGNED | FILE_SIGNATURE_STATE_VERIFIED | FILE_SIGNATURE_STATE_TRUSTED | FILE_SIGNATURE_STATE_OS""}]",,,,,,,,,,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Group Policy\ServiceInstances\85111d68-c8ed-4599-974f-a2cfdbbe768b,,,,,,,,,,REP_WHITE,,2023-08-08 15:09:21 +0000 UTC,2023-08-08 15:08:16.1805074 +0000 UTC,NT AUTHORITY\SYSTEM,c:\windows\system32\services.exe,endpoint.event.regmod,Dilen-PC,c:\windows\system32\svchost.exe,EDR,,C:\windows\system32\services.exe,NT AUTHORITY\SYSTEM,628,c:\windows\system32\services.exe,2023-08-08 15:09:21 +0000 UTC,10.1.2.24,WINDOWS,628,10.1.2.24,"[""fae441a6ec7fd8f55a404797a25c8910"",""70d7571253e091f646f78a4dd078ce7fe8d796625bfa3c0a466df03971175fb4""]",,,Dilen-PC,,ACTION_ALLOW,7DESJ9GN,ACTION_CREATE_KEY | ACTION_OPEN_KEY_READ,,1320,,FALSE,C:\windows\system32\svchost.exe -k netsvcs -p,,2023-08-08 15:08:16.1805074 +0000 UTC,WINDOWS,C:\windows\system32\svchost.exe -k netsvcs -p,7247102,,"[""9520a99e77d6196d0d09833146424113"",""dd191a5b23df92e12a8852291f9fb5ed594b76a28a5a464418442584afd1e048""]",7DESJ9GN-006e94fe-00000528-00000000-1d9c9c94cfdce39,7247102,,1,endpoint.event.regmod,,C:\windows\system32\svchost.exe -k netsvcs -p,,REP_WHITE,,,10.1.2.24,1320,7DESJ9GN-006e94fe-00000274-00000000-1d9c9c94c3914a3,,CarbonBlackEvents_CL,
