TenantId,SourceSystem,"TimeGenerated [Local Time]",Source,EventLog,Computer,EventCategory,EventLevel,EventLevelName,UserName,Message,ParameterXml,EventData,EventID,RenderedDescription,MG,ManagementGroupName,AzureDeploymentID,Role,Type,"_ItemId","_ResourceId","_SubscriptionId"
"46bec743-35fa-4608-b7e2-2aa3c38a97c2",OpsManager,"11/6/2023, 11:56:08.071 PM","Microsoft-Windows-Sysmon","Microsoft-Windows-Sysmon/Operational",WindowsEventLog,22,4,Information,"NT AUTHORITY\SYSTEM",,"<Param>-</Param><Param>2023-11-06 18:26:06.037</Param><Param>{8CAD0A01-19E2-6549-9D00-000000000A00}</Param><Param>1904</Param><Param>eastus-shared.prod.warm.ingest.monitor.core.windows.net</Param><Param>0</Param><Param>type:  5 gig-warm-prod-shared-eastus.trafficmanager.net;::ffff:20.62.132.17;</Param><Param>C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe</Param><Param>NT AUTHORITY\SYSTEM</Param>","<DataItem type=""System.XmlData"" time=""2023-11-06T23:56:08.0719512+05:30"" sourceHealthServiceId=""F57C2BCF-DE2B-DA7F-FD91-0649DF501A73""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2023-11-06 18:26:06.037</Data><Data Name=""ProcessGuid"">{8CAD0A01-19E2-6549-9D00-000000000A00}</Data><Data Name=""ProcessId"">1904</Data><Data Name=""QueryName"">eastus-shared.prod.warm.ingest.monitor.core.windows.net</Data><Data Name=""QueryStatus"">0</Data><Data Name=""QueryResults"">type:  5 gig-warm-prod-shared-eastus.trafficmanager.net;::ffff:20.62.132.17;</Data><Data Name=""Image"">C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe</Data><Data Name=""User"">NT AUTHORITY\SYSTEM</Data></EventData></DataItem>",22,"Dns query: RuleName: - UtcTime: 2023-11-06 18:26:06.037 ProcessGuid: {8CAD0A01-19E2-6549-9D00-000000000A00} ProcessId: 1904 QueryName: eastus-shared.prod.warm.ingest.monitor.core.windows.net QueryStatus: 0 QueryResults: type:  5 gig-warm-prod-shared-eastus.trafficmanager.net;::ffff:20.62.132.17; Image: C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe User: NT AUTHORITY\SYSTEM ","00000000-0000-0000-0000-000000000001","AOI-46bec743-35fa-4608-b7e2-2aa3c38a97c2",,,Event,"f57749b6-7cd1-11ee-8bc4-000d3af06161","/subscriptions/4383ac89-7cd1-48c1-8061-b0b3c5ccfd97/resourcegroups/varunlab-rg/providers/microsoft.compute/virtualmachines/windowseventlogs","4383ac89-7cd1-48c1-8061-b0b3c5ccfd97"
"46bec743-35fa-4608-b7e2-2aa3c38a97c2",OpsManager,"11/7/2023, 12:02:53.623 AM","Microsoft-Windows-Sysmon","Microsoft-Windows-Sysmon/Operational",WindowsEventLog,22,4,Information,"NT AUTHORITY\SYSTEM",,"<Param>-</Param><Param>2023-11-06 18:32:52.272</Param><Param>{8CAD0A01-19E2-6549-9D00-000000000A00}</Param><Param>1904</Param><Param>gcs.prod.monitoring.core.windows.net</Param><Param>0</Param><Param>type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.223;</Param><Param>C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe</Param><Param>NT AUTHORITY\SYSTEM</Param>","<DataItem type=""System.XmlData"" time=""2023-11-07T00:02:53.6230629+05:30"" sourceHealthServiceId=""F57C2BCF-DE2B-DA7F-FD91-0649DF501A73""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2023-11-06 18:32:52.272</Data><Data Name=""ProcessGuid"">{8CAD0A01-19E2-6549-9D00-000000000A00}</Data><Data Name=""ProcessId"">1904</Data><Data Name=""QueryName"">gcs.prod.monitoring.core.windows.net</Data><Data Name=""QueryStatus"">0</Data><Data Name=""QueryResults"">type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.223;</Data><Data Name=""Image"">C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe</Data><Data Name=""User"">NT AUTHORITY\SYSTEM</Data></EventData></DataItem>",22,"Dns query: RuleName: - UtcTime: 2023-11-06 18:32:52.272 ProcessGuid: {8CAD0A01-19E2-6549-9D00-000000000A00} ProcessId: 1904 QueryName: gcs.prod.monitoring.core.windows.net QueryStatus: 0 QueryResults: type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.223; Image: C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe User: NT AUTHORITY\SYSTEM ","00000000-0000-0000-0000-000000000001","AOI-46bec743-35fa-4608-b7e2-2aa3c38a97c2",,,Event,"e7440ae6-7cd2-11ee-8bc4-0022486ea8bc","/subscriptions/4383ac89-7cd1-48c1-8061-b0b3c5ccfd97/resourcegroups/varunlab-rg/providers/microsoft.compute/virtualmachines/windowseventlogs","4383ac89-7cd1-48c1-8061-b0b3c5ccfd97"
"46bec743-35fa-4608-b7e2-2aa3c38a97c2",OpsManager,"11/6/2023, 10:24:05.674 PM","Microsoft-Windows-Sysmon","Microsoft-Windows-Sysmon/Operational",WindowsEventLog,22,4,Information,"NT AUTHORITY\SYSTEM",,"<Param>-</Param><Param>2023-11-06 16:54:03.665</Param><Param>{8CAD0A01-19E2-6549-9D00-000000000A00}</Param><Param>1904</Param><Param>monitoring.windows.net</Param><Param>0</Param><Param>type:  5 mdsextprod.trafficmanager.net;type:  5 mdsprodextfeeus2.cloudapp.net;::ffff:20.110.117.69;</Param><Param>C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe</Param><Param>NT AUTHORITY\SYSTEM</Param>","<DataItem type=""System.XmlData"" time=""2023-11-06T22:24:05.6748554+05:30"" sourceHealthServiceId=""F57C2BCF-DE2B-DA7F-FD91-0649DF501A73""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2023-11-06 16:54:03.665</Data><Data Name=""ProcessGuid"">{8CAD0A01-19E2-6549-9D00-000000000A00}</Data><Data Name=""ProcessId"">1904</Data><Data Name=""QueryName"">monitoring.windows.net</Data><Data Name=""QueryStatus"">0</Data><Data Name=""QueryResults"">type:  5 mdsextprod.trafficmanager.net;type:  5 mdsprodextfeeus2.cloudapp.net;::ffff:20.110.117.69;</Data><Data Name=""Image"">C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe</Data><Data Name=""User"">NT AUTHORITY\SYSTEM</Data></EventData></DataItem>",22,"Dns query: RuleName: - UtcTime: 2023-11-06 16:54:03.665 ProcessGuid: {8CAD0A01-19E2-6549-9D00-000000000A00} ProcessId: 1904 QueryName: monitoring.windows.net QueryStatus: 0 QueryResults: type:  5 mdsextprod.trafficmanager.net;type:  5 mdsprodextfeeus2.cloudapp.net;::ffff:20.110.117.69; Image: C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe User: NT AUTHORITY\SYSTEM ","00000000-0000-0000-0000-000000000001","AOI-46bec743-35fa-4608-b7e2-2aa3c38a97c2",,,Event,"1a79eedd-7cc5-11ee-8bc4-000d3af07dcf","/subscriptions/4383ac89-7cd1-48c1-8061-b0b3c5ccfd97/resourcegroups/varunlab-rg/providers/microsoft.compute/virtualmachines/windowseventlogs","4383ac89-7cd1-48c1-8061-b0b3c5ccfd97"
"46bec743-35fa-4608-b7e2-2aa3c38a97c2",OpsManager,"11/6/2023, 11:16:42.066 PM","Microsoft-Windows-Sysmon","Microsoft-Windows-Sysmon/Operational",WindowsEventLog,22,4,Information,"NT AUTHORITY\SYSTEM",,"<Param>-</Param><Param>2023-11-06 17:46:40.050</Param><Param>{8CAD0A01-19E2-6549-9D00-000000000A00}</Param><Param>1904</Param><Param>eastus-shared.prod.warm.ingest.monitor.core.windows.net</Param><Param>0</Param><Param>type:  5 gig-warm-prod-shared-eastus.trafficmanager.net;::ffff:20.62.132.1;</Param><Param>C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe</Param><Param>NT AUTHORITY\SYSTEM</Param>","<DataItem type=""System.XmlData"" time=""2023-11-06T23:16:42.0667531+05:30"" sourceHealthServiceId=""F57C2BCF-DE2B-DA7F-FD91-0649DF501A73""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2023-11-06 17:46:40.050</Data><Data Name=""ProcessGuid"">{8CAD0A01-19E2-6549-9D00-000000000A00}</Data><Data Name=""ProcessId"">1904</Data><Data Name=""QueryName"">eastus-shared.prod.warm.ingest.monitor.core.windows.net</Data><Data Name=""QueryStatus"">0</Data><Data Name=""QueryResults"">type:  5 gig-warm-prod-shared-eastus.trafficmanager.net;::ffff:20.62.132.1;</Data><Data Name=""Image"">C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe</Data><Data Name=""User"">NT AUTHORITY\SYSTEM</Data></EventData></DataItem>",22,"Dns query: RuleName: - UtcTime: 2023-11-06 17:46:40.050 ProcessGuid: {8CAD0A01-19E2-6549-9D00-000000000A00} ProcessId: 1904 QueryName: eastus-shared.prod.warm.ingest.monitor.core.windows.net QueryStatus: 0 QueryResults: type:  5 gig-warm-prod-shared-eastus.trafficmanager.net;::ffff:20.62.132.1; Image: C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe User: NT AUTHORITY\SYSTEM ","00000000-0000-0000-0000-000000000001","AOI-46bec743-35fa-4608-b7e2-2aa3c38a97c2",,,Event,"744ca748-7ccc-11ee-8bc4-0022486ea761","/subscriptions/4383ac89-7cd1-48c1-8061-b0b3c5ccfd97/resourcegroups/varunlab-rg/providers/microsoft.compute/virtualmachines/windowseventlogs","4383ac89-7cd1-48c1-8061-b0b3c5ccfd97"
"46bec743-35fa-4608-b7e2-2aa3c38a97c2",OpsManager,"11/6/2023, 11:21:53.215 PM","Microsoft-Windows-Sysmon","Microsoft-Windows-Sysmon/Operational",WindowsEventLog,22,4,Information,"NT AUTHORITY\SYSTEM",,"<Param>-</Param><Param>2023-11-06 17:51:52.145</Param><Param>{8CAD0A01-27B8-6549-4D02-000000000A00}</Param><Param>5556</Param><Param>WindowsEventLog</Param><Param>0</Param><Param>fe80::454:44b:f5ff:fffb;2001:0:34f1:8072:454:44b:f5ff:fffb;fe80::d024:56ce:c156:9dae;::ffff:10.0.0.4;</Param><Param>C:\Windows\System32\wbem\WmiPrvSE.exe</Param><Param>NT AUTHORITY\NETWORK SERVICE</Param>","<DataItem type=""System.XmlData"" time=""2023-11-06T23:21:53.2152337+05:30"" sourceHealthServiceId=""F57C2BCF-DE2B-DA7F-FD91-0649DF501A73""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2023-11-06 17:51:52.145</Data><Data Name=""ProcessGuid"">{8CAD0A01-27B8-6549-4D02-000000000A00}</Data><Data Name=""ProcessId"">5556</Data><Data Name=""QueryName"">WindowsEventLog</Data><Data Name=""QueryStatus"">0</Data><Data Name=""QueryResults"">fe80::454:44b:f5ff:fffb;2001:0:34f1:8072:454:44b:f5ff:fffb;fe80::d024:56ce:c156:9dae;::ffff:10.0.0.4;</Data><Data Name=""Image"">C:\Windows\System32\wbem\WmiPrvSE.exe</Data><Data Name=""User"">NT AUTHORITY\NETWORK SERVICE</Data></EventData></DataItem>",22,"Dns query: RuleName: - UtcTime: 2023-11-06 17:51:52.145 ProcessGuid: {8CAD0A01-27B8-6549-4D02-000000000A00} ProcessId: 5556 QueryName: WindowsEventLog QueryStatus: 0 QueryResults: fe80::454:44b:f5ff:fffb;2001:0:34f1:8072:454:44b:f5ff:fffb;fe80::d024:56ce:c156:9dae;::ffff:10.0.0.4; Image: C:\Windows\System32\wbem\WmiPrvSE.exe User: NT AUTHORITY\NETWORK SERVICE ","00000000-0000-0000-0000-000000000001","AOI-46bec743-35fa-4608-b7e2-2aa3c38a97c2",,,Event,"2dedc72d-7ccd-11ee-8bc4-0022486e958c","/subscriptions/4383ac89-7cd1-48c1-8061-b0b3c5ccfd97/resourcegroups/varunlab-rg/providers/microsoft.compute/virtualmachines/windowseventlogs","4383ac89-7cd1-48c1-8061-b0b3c5ccfd97"
"46bec743-35fa-4608-b7e2-2aa3c38a97c2",OpsManager,"11/6/2023, 9:50:47.217 PM","Microsoft-Windows-Sysmon","Microsoft-Windows-Sysmon/Operational",WindowsEventLog,22,4,Information,"NT AUTHORITY\SYSTEM",,"<Param>-</Param><Param>2023-11-06 16:20:45.203</Param><Param>{8CAD0A01-112E-6549-D001-000000000900}</Param><Param>6960</Param><Param>WindowsEventLog</Param><Param>0</Param><Param>fe80::3025:2921:f5ff:fffb;2001:0:34f1:8072:3025:2921:f5ff:fffb;fe80::d024:56ce:c156:9dae;::ffff:10.0.0.4;</Param><Param>C:\Windows\System32\wbem\WmiPrvSE.exe</Param><Param>NT AUTHORITY\NETWORK SERVICE</Param>","<DataItem type=""System.XmlData"" time=""2023-11-06T21:50:47.2170273+05:30"" sourceHealthServiceId=""F57C2BCF-DE2B-DA7F-FD91-0649DF501A73""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2023-11-06 16:20:45.203</Data><Data Name=""ProcessGuid"">{8CAD0A01-112E-6549-D001-000000000900}</Data><Data Name=""ProcessId"">6960</Data><Data Name=""QueryName"">WindowsEventLog</Data><Data Name=""QueryStatus"">0</Data><Data Name=""QueryResults"">fe80::3025:2921:f5ff:fffb;2001:0:34f1:8072:3025:2921:f5ff:fffb;fe80::d024:56ce:c156:9dae;::ffff:10.0.0.4;</Data><Data Name=""Image"">C:\Windows\System32\wbem\WmiPrvSE.exe</Data><Data Name=""User"">NT AUTHORITY\NETWORK SERVICE</Data></EventData></DataItem>",22,"Dns query: RuleName: - UtcTime: 2023-11-06 16:20:45.203 ProcessGuid: {8CAD0A01-112E-6549-D001-000000000900} ProcessId: 6960 QueryName: WindowsEventLog QueryStatus: 0 QueryResults: fe80::3025:2921:f5ff:fffb;2001:0:34f1:8072:3025:2921:f5ff:fffb;fe80::d024:56ce:c156:9dae;::ffff:10.0.0.4; Image: C:\Windows\System32\wbem\WmiPrvSE.exe User: NT AUTHORITY\NETWORK SERVICE ","00000000-0000-0000-0000-000000000001","AOI-46bec743-35fa-4608-b7e2-2aa3c38a97c2",,,Event,"7334334d-7cc0-11ee-8bc4-000d3af06161","/subscriptions/4383ac89-7cd1-48c1-8061-b0b3c5ccfd97/resourcegroups/varunlab-rg/providers/microsoft.compute/virtualmachines/windowseventlogs","4383ac89-7cd1-48c1-8061-b0b3c5ccfd97"
"46bec743-35fa-4608-b7e2-2aa3c38a97c2",OpsManager,"11/6/2023, 11:32:52.443 PM","Microsoft-Windows-Sysmon","Microsoft-Windows-Sysmon/Operational",WindowsEventLog,22,4,Information,"NT AUTHORITY\SYSTEM",,"<Param>-</Param><Param>2023-11-06 18:02:50.383</Param><Param>{8CAD0A01-19E1-6549-9B00-000000000A00}</Param><Param>4028</Param><Param>gcs.prod.monitoring.core.windows.net</Param><Param>0</Param><Param>type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.222;</Param><Param>C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentManager.exe</Param><Param>NT AUTHORITY\SYSTEM</Param>","<DataItem type=""System.XmlData"" time=""2023-11-06T23:32:52.4438143+05:30"" sourceHealthServiceId=""F57C2BCF-DE2B-DA7F-FD91-0649DF501A73""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2023-11-06 18:02:50.383</Data><Data Name=""ProcessGuid"">{8CAD0A01-19E1-6549-9B00-000000000A00}</Data><Data Name=""ProcessId"">4028</Data><Data Name=""QueryName"">gcs.prod.monitoring.core.windows.net</Data><Data Name=""QueryStatus"">0</Data><Data Name=""QueryResults"">type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.222;</Data><Data Name=""Image"">C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentManager.exe</Data><Data Name=""User"">NT AUTHORITY\SYSTEM</Data></EventData></DataItem>",22,"Dns query: RuleName: - UtcTime: 2023-11-06 18:02:50.383 ProcessGuid: {8CAD0A01-19E1-6549-9B00-000000000A00} ProcessId: 4028 QueryName: gcs.prod.monitoring.core.windows.net QueryStatus: 0 QueryResults: type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.222; Image: C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentManager.exe User: NT AUTHORITY\SYSTEM ","00000000-0000-0000-0000-000000000001","AOI-46bec743-35fa-4608-b7e2-2aa3c38a97c2",,,Event,"b5c148bc-7cce-11ee-8bc4-0022486eaacc","/subscriptions/4383ac89-7cd1-48c1-8061-b0b3c5ccfd97/resourcegroups/varunlab-rg/providers/microsoft.compute/virtualmachines/windowseventlogs","4383ac89-7cd1-48c1-8061-b0b3c5ccfd97"
"46bec743-35fa-4608-b7e2-2aa3c38a97c2",OpsManager,"11/6/2023, 9:51:56.025 PM","Microsoft-Windows-Sysmon","Microsoft-Windows-Sysmon/Operational",WindowsEventLog,22,4,Information,"NT AUTHORITY\SYSTEM",,"<Param>-</Param><Param>2023-11-06 16:21:54.957</Param><Param>{8CAD0A01-0F1D-6549-9A00-000000000900}</Param><Param>2980</Param><Param>gcs.prod.monitoring.core.windows.net</Param><Param>0</Param><Param>type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.225;</Param><Param>C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe</Param><Param>NT AUTHORITY\SYSTEM</Param>","<DataItem type=""System.XmlData"" time=""2023-11-06T21:51:56.0258023+05:30"" sourceHealthServiceId=""F57C2BCF-DE2B-DA7F-FD91-0649DF501A73""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2023-11-06 16:21:54.957</Data><Data Name=""ProcessGuid"">{8CAD0A01-0F1D-6549-9A00-000000000900}</Data><Data Name=""ProcessId"">2980</Data><Data Name=""QueryName"">gcs.prod.monitoring.core.windows.net</Data><Data Name=""QueryStatus"">0</Data><Data Name=""QueryResults"">type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.225;</Data><Data Name=""Image"">C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe</Data><Data Name=""User"">NT AUTHORITY\SYSTEM</Data></EventData></DataItem>",22,"Dns query: RuleName: - UtcTime: 2023-11-06 16:21:54.957 ProcessGuid: {8CAD0A01-0F1D-6549-9A00-000000000900} ProcessId: 2980 QueryName: gcs.prod.monitoring.core.windows.net QueryStatus: 0 QueryResults: type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.225; Image: C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe User: NT AUTHORITY\SYSTEM ","00000000-0000-0000-0000-000000000001","AOI-46bec743-35fa-4608-b7e2-2aa3c38a97c2",,,Event,"9af876a6-7cc0-11ee-8bc4-0022486ea8bc","/subscriptions/4383ac89-7cd1-48c1-8061-b0b3c5ccfd97/resourcegroups/varunlab-rg/providers/microsoft.compute/virtualmachines/windowseventlogs","4383ac89-7cd1-48c1-8061-b0b3c5ccfd97"
"46bec743-35fa-4608-b7e2-2aa3c38a97c2",OpsManager,"11/6/2023, 9:51:54.991 PM","Microsoft-Windows-Sysmon","Microsoft-Windows-Sysmon/Operational",WindowsEventLog,22,4,Information,"NT AUTHORITY\SYSTEM",,"<Param>-</Param><Param>2023-11-06 16:21:53.990</Param><Param>{8CAD0A01-0F1C-6549-9900-000000000900}</Param><Param>1112</Param><Param>gcs.prod.monitoring.core.windows.net</Param><Param>0</Param><Param>type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.225;</Param><Param>C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentManager.exe</Param><Param>NT AUTHORITY\SYSTEM</Param>","<DataItem type=""System.XmlData"" time=""2023-11-06T21:51:54.9919178+05:30"" sourceHealthServiceId=""F57C2BCF-DE2B-DA7F-FD91-0649DF501A73""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2023-11-06 16:21:53.990</Data><Data Name=""ProcessGuid"">{8CAD0A01-0F1C-6549-9900-000000000900}</Data><Data Name=""ProcessId"">1112</Data><Data Name=""QueryName"">gcs.prod.monitoring.core.windows.net</Data><Data Name=""QueryStatus"">0</Data><Data Name=""QueryResults"">type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.225;</Data><Data Name=""Image"">C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentManager.exe</Data><Data Name=""User"">NT AUTHORITY\SYSTEM</Data></EventData></DataItem>",22,"Dns query: RuleName: - UtcTime: 2023-11-06 16:21:53.990 ProcessGuid: {8CAD0A01-0F1C-6549-9900-000000000900} ProcessId: 1112 QueryName: gcs.prod.monitoring.core.windows.net QueryStatus: 0 QueryResults: type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.225; Image: C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentManager.exe User: NT AUTHORITY\SYSTEM ","00000000-0000-0000-0000-000000000001","AOI-46bec743-35fa-4608-b7e2-2aa3c38a97c2",,,Event,"99d40462-7cc0-11ee-8bc4-6045bd72ea3e","/subscriptions/4383ac89-7cd1-48c1-8061-b0b3c5ccfd97/resourcegroups/varunlab-rg/providers/microsoft.compute/virtualmachines/windowseventlogs","4383ac89-7cd1-48c1-8061-b0b3c5ccfd97"
"46bec743-35fa-4608-b7e2-2aa3c38a97c2",OpsManager,"11/7/2023, 1:02:54.006 AM","Microsoft-Windows-Sysmon","Microsoft-Windows-Sysmon/Operational",WindowsEventLog,22,4,Information,"NT AUTHORITY\SYSTEM",,"<Param>-</Param><Param>2023-11-06 19:32:52.364</Param><Param>{8CAD0A01-19E2-6549-9D00-000000000A00}</Param><Param>1904</Param><Param>gcs.prod.monitoring.core.windows.net</Param><Param>0</Param><Param>type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.222;</Param><Param>C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe</Param><Param>NT AUTHORITY\SYSTEM</Param>","<DataItem type=""System.XmlData"" time=""2023-11-07T01:02:54.0064300+05:30"" sourceHealthServiceId=""F57C2BCF-DE2B-DA7F-FD91-0649DF501A73""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2023-11-06 19:32:52.364</Data><Data Name=""ProcessGuid"">{8CAD0A01-19E2-6549-9D00-000000000A00}</Data><Data Name=""ProcessId"">1904</Data><Data Name=""QueryName"">gcs.prod.monitoring.core.windows.net</Data><Data Name=""QueryStatus"">0</Data><Data Name=""QueryResults"">type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.222;</Data><Data Name=""Image"">C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe</Data><Data Name=""User"">NT AUTHORITY\SYSTEM</Data></EventData></DataItem>",22,"Dns query: RuleName: - UtcTime: 2023-11-06 19:32:52.364 ProcessGuid: {8CAD0A01-19E2-6549-9D00-000000000A00} ProcessId: 1904 QueryName: gcs.prod.monitoring.core.windows.net QueryStatus: 0 QueryResults: type:  5 warmpath-prod-nested.trafficmanager.net;::ffff:20.42.65.222; Image: C:\Packages\Plugins\Microsoft.Azure.Geneva.GenevaMonitoring\2.41.0.3\Monitoring\Agent\MonAgentCore.exe User: NT AUTHORITY\SYSTEM ","00000000-0000-0000-0000-000000000001","AOI-46bec743-35fa-4608-b7e2-2aa3c38a97c2",,,Event,"4942a737-7cdb-11ee-8bc2-000d3af0714e","/subscriptions/4383ac89-7cd1-48c1-8061-b0b3c5ccfd97/resourcegroups/varunlab-rg/providers/microsoft.compute/virtualmachines/windowseventlogs","4383ac89-7cd1-48c1-8061-b0b3c5ccfd97"
