TimeGenerated [UTC],TenantId,DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,EndTime [UTC],ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Protocol,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,StartTime [UTC],SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,CollectorHostName,Type,_ResourceId
"8/17/2025, 6:51:59 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesIn=66;bytesOut=691;start=1691647904000,Block,HTTPS,1,external.net,unknown,11.12.13.16,8080,Inbound,checkpoint.local,1003,firewall,LAN-inside,test,WAN-outside,payload133,unknown.exe,10.50.5.99,server-wan-14.external,22:33:44:55:66:78,EXTERNAL-DOM,4577,User,unknown.exe,443,100.200.30.50,UTC,uid-dest-011,extuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,2,"8/17/2025, 6:52:13 AM",3638,1404,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,SSL client,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,57516,10.50.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d47ea8,fwPolicy,268434449,fwRule,LAN,ingressZone,WAN,egressZone,IPS-test,secIntelCategory,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,10,test,10,test,10,test,test,test,10.50.40.110,test,10.50.40.110,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Block,test,CommonSecurityLog,
"8/17/2025, 6:51:59 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesIn=66;bytesOut=691;start=1691647910000,Block,HTTPS,1,internal.checkpoint.com,ping,10.30.40.52,8081,Outbound,checkpoint.local,1004,firewall,LAN-inside,test,WAN-outside,payload134,icmp.exe,10.50.5.99,host-dmz-51.local,33:44:55:66:77:89,DMZ-DOMAIN,4578,Admin,icmp.exe,443,100.200.30.50,UTC,uid-dest-012,ipsuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,1,"8/17/2025, 6:52:10 AM",3638,1450,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,SSL client,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,54305,10.50.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d47ea8,fwPolicy,268434449,fwRule,LAN,ingressZone,WAN,egressZone,IPS-test,secIntelCategory,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,11,test,11,test,11,test,test,test,10.50.40.111,test,10.50.40.111,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Block,test,CommonSecurityLog,
"8/17/2025, 6:51:59 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesIn=66;bytesOut=691;start=1691647924000,Block,HTTPS,1,windowsupdate.com,http,2.3.4.7,8080,Outbound,checkpoint.local,1005,firewall,LAN-inside,test,WAN-outside,payload135,WindowsUpdate.exe,10.50.5.99,update-server.external,44:55:66:77:88:100,EXTERNAL-DOM,4579,System,WindowsUpdate.exe,8,100.200.30.50,UTC,uid-dest-013,systemuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,2,"8/17/2025, 6:52:13 AM",3638,1406,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,SSL client,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,55112,10.50.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d47ea8,fwPolicy,268434449,fwRule,LAN,ingressZone,WAN,egressZone,IPS-test,secIntelCategory,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,12,test,12,test,12,test,test,test,10.50.40.112,test,10.50.40.112,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Block,test,CommonSecurityLog,
"8/17/2025, 6:51:59 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesIn=66;bytesOut=691;start=1691647910000,Block,HTTPS,1,microsoft.com,http,23.25.26.30,8080,Outbound,checkpoint.local,1006,firewall,LAN-inside,test,WAN-outside,payload136,edge.exe,10.50.5.99,cdn-server.external,55:66:77:88:99:AA,EXTERNAL-DOM,4580,User,edge.exe,80,100.200.30.50,UTC,uid-dest-014,edgeuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,1,"8/17/2025, 6:53:35 AM",3638,1450,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,SSL client,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,54305,10.50.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d47ea8,fwPolicy,268434449,fwRule,LAN,ingressZone,WAN,egressZone,IPS-test,secIntelCategory,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,13,test,13,test,13,test,test,test,10.50.40.113,test,10.50.40.113,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Block,test,CommonSecurityLog,
"8/17/2025, 6:51:59 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesIn=66;bytesOut=691;start=1691647924000,Block,HTTPS,1,windowsupdate.com,http,6.7.8.11,8080,Outbound,checkpoint.local,1007,firewall,LAN-inside,test,WAN-outside,payload137,certutil.exe,10.50.5.99,cert-server.external,66:77:88:99:AA:BB,EXTERNAL-DOM,4581,System,certutil.exe,80,100.200.30.50,UTC,uid-dest-015,certuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,2,"8/17/2025, 6:52:13 AM",3638,1406,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,SSL client,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,55112,10.50.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d47ea8,fwPolicy,268434449,fwRule,LAN,ingressZone,WAN,egressZone,IPS-test,secIntelCategory,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,14,test,14,test,14,test,test,test,10.50.40.114,test,10.50.40.114,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Block,test,CommonSecurityLog,
"8/17/2025, 6:51:59 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesIn=66;bytesOut=691;start=1691647904000,Block,HTTPS,1,policy.checkpoint.local,syslog,10.50.60.102,514,Local,checkpoint.local,1008,firewall,LAN-inside,test,WAN-outside,payload138,policy.exe,10.50.5.99,policy-server.local,77:88:99:AA:BB:CC,POLICY-DOM,4582,Admin,policy.exe,80,100.200.30.50,UTC,uid-dest-016,policyuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,2,"8/17/2025, 6:51:59 AM",3638,1404,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,SSL client,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,57516,10.50.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d47ea8,fwPolicy,268434449,fwRule,LAN,ingressZone,WAN,egressZone,IPS-test,secIntelCategory,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,15,test,15,test,15,test,test,test,10.50.40.115,test,10.50.40.115,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Block,test,CommonSecurityLog,
"8/17/2025, 6:51:59 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesIn=66;bytesOut=691;start=1691647929000,Block,HTTPS,1,internal.checkpoint.com,ping,10.30.40.53,8080,Outbound,checkpoint.local,1001,firewall,LAN-inside,test,WAN-outside,payload139,icmp.exe,10.50.5.99,host-dmz-50.local,00:11:22:33:44:57,DMZ-DOMAIN,4583,Admin,icmp.exe,90,100.200.30.50,UTC,uid-dest-017,destuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,3456,"8/17/2025, 6:52:08 AM",3638,1407,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,SSL client,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,59268,10.50.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d47ea8,fwPolicy,268434449,fwRule,LAN,ingressZone,WAN,egressZone,IPS-test,secIntelCategory,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,16,test,16,test,16,test,test,test,10.50.40.116,test,10.50.40.116,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Block,test,CommonSecurityLog,
"8/17/2025, 6:51:59 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesIn=66;bytesOut=691;start=1691647929000,Block,HTTPS,1,youtube.com,https,100.200.30.53,443,Outbound,checkpoint.local,1002,firewall,LAN-inside,test,WAN-outside,payload140,chrome.exe,10.50.5.99,web-wan-server.external,11:22:33:44:55:68,EXTERNAL-DOM,4584,User,chrome.exe,8,100.200.30.50,UTC,uid-dest-018,webuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,3457,"8/17/2025, 6:52:13 AM",3638,1407,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,SSL client,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,59268,10.50.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d47ea8,fwPolicy,268434449,fwRule,LAN,ingressZone,WAN,egressZone,IPS-test,secIntelCategory,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,17,test,17,test,17,test,test,test,10.50.40.117,test,10.50.40.117,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Block,test,CommonSecurityLog,
"8/17/2025, 6:51:59 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesIn=66;bytesOut=691;start=1691647977000,Block,HTTPS,1,external.net,unknown,11.12.13.17,8080,Inbound,checkpoint.local,1003,firewall,LAN-inside,test,WAN-outside,payload141,unknown.exe,10.50.5.99,server-wan-14.external,22:33:44:55:66:79,EXTERNAL-DOM,4585,User,unknown.exe,8,100.200.30.50,UTC,uid-dest-019,extuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,3458,"8/17/2025, 6:52:10 AM",3638,1409,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,SSL client,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,52858,10.50.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d47ea8,fwPolicy,268434449,fwRule,LAN,ingressZone,WAN,egressZone,IPS-test,secIntelCategory,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,18,test,18,test,18,test,test,test,10.50.40.118,test,10.50.40.118,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Block,test,CommonSecurityLog,
"8/17/2025, 6:51:59 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesIn=66;bytesOut=691;start=1691647977000,Block,HTTPS,1,internal.checkpoint.com,ping,10.30.40.53,8081,Outbound,checkpoint.local,1004,firewall,LAN-inside,test,WAN-outside,payload142,icmp.exe,10.50.5.99,host-dmz-51.local,33:44:55:66:77:90,DMZ-DOMAIN,4586,Admin,icmp.exe,443,100.200.30.50,UTC,uid-dest-020,ipsuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,3459,"8/17/2025, 6:52:13 AM",3638,1409,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,SSL client,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,52858,10.50.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d47ea8,fwPolicy,268434449,fwRule,LAN,ingressZone,WAN,egressZone,IPS-test,secIntelCategory,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,19,test,19,test,19,test,test,test,10.50.40.119,test,10.50.40.119,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Block,test,CommonSecurityLog,
"8/17/2025, 6:52:08 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,INTRUSION:400:129:15,STREAM5_BAD_RST,6,,start=1691728861000,Would Be Blocked,Unknown,1,windowsupdate.com,http,2.3.4.8,8080,Outbound,checkpoint.local,1005,firewall,DMZ,test,WAN-outside,payload143,WindowsUpdate.exe,10.50.5.99,update-server.external,44:55:66:77:88:101,EXTERNAL-DOM,4587,System,WindowsUpdate.exe,443,11.12.13.14,UTC,uid-dest-021,systemuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,3460,"8/17/2025, 6:53:35 AM",3638,1,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,Unknown,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,65152,10.30.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d5b9dc,fwPolicy,268434451,fwRule,DMZ,ingressZone,WAN,egressZone,IPS-test,ipsPolicy,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,20,test,20,test,20,test,test,test,10.50.40.120,test,10.50.40.120,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Would Be Blocked,test,CommonSecurityLog,
"8/17/2025, 6:52:08 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,INTRUSION:400:129:15,STREAM5_BAD_RST,6,,start=1691728860000,Would Be Blocked,Unknown,1,microsoft.com,http,23.25.26.31,8080,Outbound,checkpoint.local,1006,firewall,DMZ,test,WAN-outside,payload144,edge.exe,10.50.5.99,cdn-server.external,55:66:77:88:99:AA,EXTERNAL-DOM,4588,User,edge.exe,8,21.22.23.24,UTC,uid-dest-022,edgeuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,3461,"8/17/2025, 6:52:13 AM",3638,1,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,Unknown,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,65148,10.30.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d5b9dc,fwPolicy,268434451,fwRule,DMZ,ingressZone,WAN,egressZone,IPS-test,ipsPolicy,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,21,test,21,test,21,test,test,test,10.50.40.121,test,10.50.40.121,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Would Be Blocked,test,CommonSecurityLog,
"8/17/2025, 6:52:08 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,INTRUSION:400:129:15,STREAM5_BAD_RST,6,,start=1691728861000,Would Be Blocked,Unknown,1,windowsupdate.com,http,6.7.8.12,8080,Outbound,checkpoint.local,1007,firewall,DMZ,test,WAN-outside,payload145,certutil.exe,10.50.5.99,cert-server.external,66:77:88:99:AA:BB,EXTERNAL-DOM,4589,System,certutil.exe,80,21.22.23.24,UTC,uid-dest-023,certuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,3462,"8/17/2025, 6:51:59 AM",3638,1,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,Unknown,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,65151,10.30.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d5b9dc,fwPolicy,268434451,fwRule,DMZ,ingressZone,WAN,egressZone,IPS-test,ipsPolicy,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,22,test,22,test,22,test,test,test,10.50.40.122,test,10.50.40.122,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Would Be Blocked,test,CommonSecurityLog,
"8/17/2025, 6:52:08 AM",2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,CheckPoint,VPN-1 & FireWall-1,6,INTRUSION:400:129:15,STREAM5_BAD_RST,6,,start=1691728860000,Would Be Blocked,Unknown,1,policy.checkpoint.local,syslog,10.50.60.103,514,Local,checkpoint.local,1008,firewall,DMZ,test,WAN-outside,payload146,policy.exe,10.50.5.99,policy-server.local,77:88:99:AA:BB:CC,POLICY-DOM,4590,Admin,policy.exe,80,21.22.23.24,UTC,uid-dest-024,policyuser,10.50.5.100,checkpoint-fw01,AA:BB:CC:DD:EE:FF,3463,"8/17/2025, 6:52:08 AM",3638,2,"8/17/2025, 6:52:13 AM",,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,"8/17/2025, 6:52:13 AM",test,1,"8/17/2025, 6:52:13 AM",test,test,test,test,test,test,test,TCP,N/A,https://www.youtube.com,Unknown,test,test,test,1.69E+12,test,10.30.40.51,test,test,test,10.30.40.51,1,1,test,test,65149,10.30.40.100,"8/17/2025, 6:52:13 AM",1,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",test,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,10.50.40.100,test,test,test,test,test,test,test,test,test,test,test,vlan,test,5,impact,test,test,test,00000000-0000-0000-0000-000064d5b9dc,fwPolicy,268434451,fwRule,DMZ,ingressZone,WAN,egressZone,IPS-test,ipsPolicy,15,ruleId,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,"8/17/2025, 6:52:13 AM",test,23,test,23,test,23,test,test,test,10.50.40.123,test,10.50.40.123,test,test,test,test,test,test,test,test,localhost.localdomain,OpsManager,Would Be Blocked,test,CommonSecurityLog,
