ColumnName,ColumnOrdinal,DataType,ColumnType
NASPortType,110,"System.String",string
NetworkPolicyName,111,"System.String",string
NewDate,112,"System.String",string
NewMaxUsers,113,"System.String",string
NewProcessId,114,"System.String",string
NewProcessName,115,"System.String",string
NewRemark,116,"System.String",string
NewShareFlags,117,"System.String",string
NewTime,118,"System.String",string
NewUacValue,119,"System.String",string
NewValue,120,"System.String",string
NewValueType,121,"System.String",string
ObjectName,122,"System.String",string
ObjectServer,123,"System.String",string
ObjectType,124,"System.String",string
ObjectValueName,125,"System.String",string
OemInformation,126,"System.String",string
OldMaxUsers,127,"System.String",string
OldRemark,128,"System.String",string
OldShareFlags,129,"System.String",string
OldUacValue,130,"System.String",string
OldValue,131,"System.String",string
OldValueType,132,"System.String",string
OperationType,133,"System.String",string
PackageName,134,"System.String",string
ParentProcessName,135,"System.String",string
PasswordHistoryLength,136,"System.String",string
PasswordLastSet,137,"System.String",string
PasswordProperties,138,"System.String",string
PreviousDate,139,"System.String",string
PreviousTime,140,"System.String",string
PrimaryGroupId,141,"System.String",string
PrivateKeyUsageCount,142,"System.String",string
PrivilegeList,143,"System.String",string
Process,144,"System.String",string
ProcessId,145,"System.String",string
ProcessName,146,"System.String",string
Properties,147,"System.String",string
ProfilePath,148,"System.String",string
ProtocolSequence,149,"System.String",string
ProxyPolicyName,150,"System.String",string
QuarantineHelpURL,151,"System.String",string
QuarantineSessionID,152,"System.String",string
QuarantineSessionIdentifier,153,"System.String",string
QuarantineState,154,"System.String",string
QuarantineSystemHealthResult,155,"System.String",string
RelativeTargetName,156,"System.String",string
RemoteIpAddress,157,"System.String",string
RemotePort,158,"System.String",string
Requester,159,"System.String",string
RequestId,160,"System.String",string
RestrictedAdminMode,161,"System.String",string
RowsDeleted,162,"System.String",string
SamAccountName,163,"System.String",string
ScriptPath,164,"System.String",string
SecurityDescriptor,165,"System.String",string
ServiceAccount,166,"System.String",string
ServiceFileName,167,"System.String",string
ServiceName,168,"System.String",string
ServiceStartType,169,"System.Int32",int
ServiceType,170,"System.String",string
SessionName,171,"System.String",string
ShareLocalPath,172,"System.String",string
ShareName,173,"System.String",string
SidHistory,174,"System.String",string
Status,175,"System.String",string
SubjectAccount,176,"System.String",string
SubcategoryGuid,177,"System.String",string
SubcategoryId,178,"System.String",string
Subject,179,"System.String",string
SubjectDomainName,180,"System.String",string
SubjectKeyIdentifier,181,"System.String",string
SubjectLogonId,182,"System.String",string
SubjectMachineName,183,"System.String",string
SubjectMachineSID,184,"System.String",string
SubjectUserName,185,"System.String",string
SubjectUserSid,186,"System.String",string
SubStatus,187,"System.String",string
TableId,188,"System.String",string
TargetAccount,189,"System.String",string
TargetDomainName,190,"System.String",string
TargetInfo,191,"System.String",string
TargetLinkedLogonId,192,"System.String",string
TargetLogonGuid,193,"System.String",string
TargetLogonId,194,"System.String",string
TargetOutboundDomainName,195,"System.String",string
TargetOutboundUserName,196,"System.String",string
TargetServerName,197,"System.String",string
TargetSid,198,"System.String",string
TargetUser,199,"System.String",string
TargetUserName,200,"System.String",string
TargetUserSid,201,"System.String",string
TemplateContent,202,"System.String",string
TemplateDSObjectFQDN,203,"System.String",string
TemplateInternalName,204,"System.String",string
TemplateOID,205,"System.String",string
TemplateSchemaVersion,206,"System.String",string
TemplateVersion,207,"System.String",string
TokenElevationType,208,"System.String",string
TransmittedServices,209,"System.String",string
UserAccountControl,210,"System.String",string
UserParameters,211,"System.String",string
UserPrincipalName,212,"System.String",string
UserWorkstations,213,"System.String",string
VirtualAccount,214,"System.String",string
VendorIds,215,"System.String",string
Workstation,216,"System.String",string
WorkstationName,217,"System.String",string
PartitionKey,218,"System.String",string
RowKey,219,"System.String",string
StorageAccount,220,"System.String",string
AzureDeploymentID,221,"System.String",string
AzureTableName,222,"System.String",string
Type,223,"System.String",string
"_ResourceId",224,"System.String",string
