TenantId,TimeGenerated [UTC],DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,EndTime [UTC],ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Protocol,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,StartTime [UTC],SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,CollectorHostName,Type,_ResourceId
ad3a,"10/17/2023, 3:17:30.989 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;appName='Service V2 Membership Report';fw_action=""NA"";dpi=1",,49337,23977502,,,,,,,,,X0,,,,,,,,,,,,22,1.2.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,igmp/22,,,,,,,,,,,,,,,,,,22,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,1,,,2000,"""Default Access Rule""",,,,,LAN,,MULTICAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.050 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=28356;dnpt=53;af_polid=1;ipscat=N/A ;appcat=""MULTIMEDIA"";appid=581;fw_action=""NA"";dpi=1",,6818,23977504,,,,,,,,,X0,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,87,,udp/dns,,,,,,,,,a5:a6:a7:a8:a9:a0,,,,,,,,,57732,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32016,"""Bypass DPI HOST1""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.050 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=28160;dnpt=53;fw_action=""NA"";dpi=1",,4398,23977506,,,,,,,,,X0,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,85,,udp/dns,,,,,,,,,a5:a6:a7:a8:a9:a0,,,,,,,,,57536,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32000,"""Bypass DPI HOST1""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.050 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=29332;dnpt=53;appcat=""IM"";appid=3;fw_action=""NA"";dpi=1",,7650,23977508,,,,,,,,,X0,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,293,,,,,,,,,,,97,,udp/dns,,,,,,,,,a5:a6:a7:a8:a9:a0,,,,,,,,,58708,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32016,"""Bypass DPI HOST1""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.050 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=27971;dnpt=53;susr=""Unknown (external IP)"";appName='General DNS';fw_action=""NA"";dpi=0",,49169,23977510,,,,,,,,,X1,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,69,,udp/dns,,,,,,,,,,,,,,,,,,42499,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32016,,1.2.3.4,,1.2.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.050 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=27352;dnpt=53;appcat=""PROTOCOLS"";appid=1283;fw_action=""NA"";dpi=1",,6820,23977512,,,,,,,,,X0,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,275,,,,,,,,,,,97,,udp/dns,,,,,,,,,a5:a6:a7:a8:a9:a0,,,,,,,,,56728,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32016,"""Bypass DPI HOST1""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.070 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=19573;dnpt=53;susr=""Unknown (external IP)"";appName='General DNS';fw_action=""NA"";dpi=0",,49169,23977514,,,,,,,,,X1,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,71,,udp/dns,,,,,,,,,,,,,,,,,,34101,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32000,,1.2.3.4,,1.2.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.070 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=29079;dnpt=53;susr=""Unknown (external IP)"";appName='General DNS';fw_action=""NA"";dpi=0",,49169,23977516,,,,,,,,,X1,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,71,,udp/dns,,,,,,,,,,,,,,,,,,43607,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32016,,1.2.3.4,,1.2.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.131 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=28451;dnpt=53;fw_action=""NA"";dpi=1",,4398,23977518,,,,,,,,,X0,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,254,,,,,,,,,,,81,,udp/dns,,,,,,,,,a5:a6:a7:a8:a9:a0,,,,,,,,,57827,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32000,"""Bypass DPI HOST1""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.131 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=44660;dnpt=53;susr=""Unknown (external IP)"";appName='General DNS';fw_action=""NA"";dpi=0",,49169,23977520,,,,,,,,,X1,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,69,,udp/dns,,,,,,,,,,,,,,,,,,59188,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32000,,1.2.3.4,,1.2.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.131 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=28435;dnpt=53;fw_action=""NA"";dpi=1",,6818,23977522,,,,,,,,,X0,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,81,,udp/dns,,,,,,,,,a5:a6:a7:a8:a9:a0,,,,,,,,,57811,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32000,"""Bypass DPI HOST1""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.131 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=28672;dnpt=53;fw_action=""NA"";dpi=1",,4398,23977524,,,,,,,,,X0,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,94,,udp/dns,,,,,,,,,a5:a6:a7:a8:a9:a0,,,,,,,,,58048,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32000,"""Bypass DPI HOST1""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.174 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=29300;dnpt=53;af_polid=11;ipscat=N/A ;appcat=""BACKUP-APPS"";appid=604;fw_action=""NA"";dpi=1",,6818,23977526,,,,,,,,,X0,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,136,,,,,,,,,,,70,,udp/dns,,,,,,,,,a5:a6:a7:a8:a9:a0,,,,,,,,,58676,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32016,"""Bypass DPI HOST1""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.174 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=43309;dnpt=53;susr=""Unknown (external IP)"";appName='General DNS';fw_action=""NA"";dpi=0",,49169,23977528,,,,,,,,,X1,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,73,,udp/dns,,,,,,,,,,,,,,,,,,57837,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32000,,1.2.3.4,,1.2.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.174 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=31838;dnpt=53;susr=""Unknown (external IP)"";appName='General DNS';fw_action=""NA"";dpi=0",,49169,23977530,,,,,,,,,X1,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,,,72,,udp/dns,,,,,,,,,,,,,,,,,,46366,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32000,,1.2.3.4,,1.2.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.194 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=45817;dnpt=53;susr=""Unknown (external IP)"";appName='General DNS';fw_action=""NA"";dpi=0",,49169,23977532,,,,,,,,,X1,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,71,,udp/dns,,,,,,,,,,,,,,,,,,60345,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32000,,1.2.3.4,,1.2.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.254 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=28015;dnpt=53;af_polid=1;ipscat=N/A;fw_action=""NA"";dpi=1",,6818,23977534,,,,,,,,,X0,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,318,,,,,,,,,,,84,,udp/dns,,,,,,,,,a5:a6:a7:a8:a9:a0,,,,,,,,,57391,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32000,"""Bypass DPI HOST1""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.335 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=22194;dnpt=53;susr=""Unknown (external IP)"";appName='General DNS';fw_action=""NA"";dpi=0",,49169,23977536,,,,,,,,,X1,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,72,,udp/dns,,,,,,,,,,,,,,,,,,36722,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32016,,1.2.3.4,,1.2.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.375 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=19730;dnpt=53;susr=""Unknown (external IP)"";appName='General DNS';fw_action=""NA"";dpi=0",,49169,23977538,,,,,,,,,X1,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,74,,udp/dns,,,,,,,,,,,,,,,,,,34258,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32016,,1.2.3.4,,1.2.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
ad3a,"10/17/2023, 3:17:31.455 PM",SonicWall,NSA 3700,7.0.1-5119-R4713,537,Connection Closed,4,,"gcat=6;snpt=31672;dnpt=53;susr=""Unknown (external IP)"";appName='General DNS';fw_action=""NA"";dpi=0",,49169,23977540,,,,,,,,,X1,,X1,,,,,a5:a6:a7:a8:a9:a0,,,,,53,1.2.3.4,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,,,73,,udp/dns,,,,,,,,,,,,,,,,,,46200,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,1,,,1,,,32000,,1.2.3.4,,1.2.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,
