ColumnName,ColumnOrdinal,DataType,ColumnType
debugContext_debugData_actionid_s,347,System.String,string
debugContext_debugData_delauthtimetotal_s,348,System.String,string
debugContext_debugData_delauthtimespentatdomaincontroller_s,349,System.String,string
debugContext_debugData_delauthtimespentatagent_s,350,System.String,string
debugContext_debugData_origin_s,351,System.String,string
debugContext_debugData_authorizationServerName_s,352,System.String,string
debugContext_debugData_authorizationServer_s,353,System.String,string
debugContext_debugData_rule_s,354,System.String,string
debugContext_debugData_defaultAuthorizationServer_s,355,System.String,string
debugContext_debugData_policy_s,356,System.String,string
debugContext_debugData_deviceCategory_s,357,System.String,string
debugContext_debugData_devicePlatform_s,358,System.String,string
debugContext_debugData_errorCode_s,359,System.String,string
debugContext_debugData_compositeRequestEnabled_s,360,System.String,string
debugContext_debugData_isComposite_s,361,System.String,string
debugContext_debugData_radiusRequestId_s,362,System.String,string
debugContext_debugData_authType_s,363,System.String,string
debugContext_debugData_clientAddress_s,364,System.String,string
debugContext_debugData_redirectUri_s,365,System.String,string
debugContext_debugData_responseMode_s,366,System.String,string
debugContext_debugData_userId_s,367,System.String,string
debugContext_debugData_responseType_s,368,System.String,string
debugContext_debugData_state_s,369,System.String,string
debugContext_debugData_authCode_s,370,System.String,string
debugContext_debugData_state_g,371,System.String,string
debugContext_debugData_transactionId_g,372,System.String,string
debugContext_debugData_countryCodeIso2_s,373,System.String,string
debugContext_debugData_phoneNumber_s,374,System.String,string
debugContext_debugData_countryCallingCode_s,375,System.String,string
debugContext_debugData_smsProvider_s,376,System.String,string
debugContext_debugData_transactionCompleted_t,377,System.DateTime,datetime
debugContext_debugData_transactionStarted_t,378,System.DateTime,datetime
debugContext_debugData_providerStatus_s,379,System.String,string
Type,380,System.String,string
_ResourceId,381,System.String,string

