TenantId,SourceSystem,"TimeGenerated [UTC]",Provider,Channel,Computer,Task,EventLevel,EventLevelName,Data,EventID,ManagementGroupName,SystemUserId,Version,Opcode,Keywords,Correlation,SystemProcessId,SystemThreadId,EventRecordId,EventData,RawEventData,EventOriginId,"TimeCreated [UTC]",Type,"_ResourceId"
"00000000-0000-0000-0000-000000000000",OpsManager,"4/20/2023, 8:10:55.677 PM","Microsoft-Windows-Security-Auditing",Security,"DC1.kustoworks.com",12804,0,LogAlways,,4702,"AOI-00000000-0000-0000-0000-000000000000","N/A",1,0,0x8020000000000000,"{93a41f54-7ba1-4282-b428-191b26e24a36}",708,6312,6767383,"{""SubjectUserSid"":""S-1-5-21-2496762881-1366215883-1809657155-500"",""SubjectUserName"":""Administrator"",""SubjectDomainName"":""KUSTOWORKS"",""SubjectLogonId"":""0x6c5235"",""ClientProcessStartKey"":""14073748835533267"",""ClientProcessId"":""2936"",""ParentProcessId"":""2220"",""TaskName"":""\\Test"",""RpcCallClientLocality"":""0"",""FQDN"":""DC1.kustoworks.com"",""TaskContentNew"":""<?xml version=\""1.0\"" encoding=\""UTF-16\""?> <Task version=\""1.2\"" xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\"">   <RegistrationInfo>     <Date>2023-04-20T22:10:37.93805</Date>     <Author>KUSTOWORKS\\Administrator</Author>     <URI>\\Test</URI>   </RegistrationInfo>   <Triggers>     <CalendarTrigger>       <StartBoundary>2023-04-20T22:10:16</StartBoundary>       <Enabled>true</Enabled>       <RandomDelay>PT1H</RandomDelay>       <ScheduleByDay>         <DaysInterval>1</DaysInterval>       </ScheduleByDay>     </CalendarTrigger>   </Triggers>   <Principals>     <Principal id=\""Author\"">       <RunLevel>LeastPrivilege</RunLevel>       <UserId>Administrator</UserId>       <LogonType>InteractiveToken</LogonType>     </Principal>   </Principals>   <Settings>     <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>     <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>     <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>     <AllowHardTerminate>true</AllowHardTerminate>     <StartWhenAvailable>false</StartWhenAvailable>     <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>     <IdleSettings>       <StopOnIdleEnd>true</StopOnIdleEnd>       <RestartOnIdle>false</RestartOnIdle>     </IdleSettings>     <AllowStartOnDemand>true</AllowStartOnDemand>     <Enabled>true</Enabled>     <Hidden>false</Hidden>     <RunOnlyIfIdle>false</RunOnlyIfIdle>     <WakeToRun>false</WakeToRun>     <ExecutionTimeLimit>P3D</ExecutionTimeLimit>     <Priority>7</Priority>   </Settings>   <Actions Context=\""Author\"">     <Exec>       <Command>C:\\Windows\\System32\\cmd.exe</Command>       <Arguments>ping 8.8.4.4</Arguments>     </Exec>   </Actions> </Task>""}",,"b6e34ebb-bc90-4c30-9e7b-8a9feae2eec1",,WindowsEvent,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-sentinel/providers/microsoft.hybridcompute/machines/wef1"
"00000000-0000-0000-0000-000000000000",OpsManager,"4/20/2023, 8:29:11.652 PM","Microsoft-Windows-Security-Auditing",Security,"DC1.kustoworks.com",12804,0,LogAlways,,4702,"AOI-00000000-0000-0000-0000-000000000000","N/A",1,0,0x8020000000000000,"{3f2ee408-268e-4300-9a7a-a0a91f560e19}",708,5840,6768641,"{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""DC1$"",""SubjectDomainName"":""KUSTOWORKS"",""SubjectLogonId"":""0x3e7"",""ClientProcessStartKey"":""14073748835532825"",""ClientProcessId"":""1276"",""ParentProcessId"":""688"",""TaskName"":""\\Microsoft\\Windows\\WindowsUpdate\\Scheduled Start"",""RpcCallClientLocality"":""0"",""FQDN"":""DC1.kustoworks.com"",""TaskContentNew"":""<?xml version=\""1.0\"" encoding=\""UTF-16\""?> <Task version=\""1.4\"" xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\"">   <RegistrationInfo>     <Source>Microsoft Corporation.</Source>     <Author>Microsoft Corporation.</Author>     <Description>This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.</Description>     <URI>\\Microsoft\\Windows\\WindowsUpdate\\Scheduled Start</URI>   </RegistrationInfo>   <Triggers>     <TimeTrigger>       <StartBoundary>2023-04-21T17:50:39Z</StartBoundary>       <Enabled>true</Enabled>       <RandomDelay>PT1M</RandomDelay>     </TimeTrigger>     <SessionStateChangeTrigger>       <Enabled>false</Enabled>       <StateChange>ConsoleDisconnect</StateChange>     </SessionStateChangeTrigger>     <SessionStateChangeTrigger>       <Enabled>false</Enabled>       <StateChange>RemoteDisconnect</StateChange>     </SessionStateChangeTrigger>     <WnfStateChangeTrigger>       <Enabled>false</Enabled>       <StateName>7508BCA3380C960C</StateName>       <Data>01</Data>       <DataOffset>0</DataOffset>     </WnfStateChangeTrigger>   </Triggers>   <Principals>     <Principal id=\""LocalSystem\"">       <RunLevel>LeastPrivilege</RunLevel>       <UserId>NT AUTHORITY\\SYSTEM</UserId>     </Principal>   </Principals>   <Settings>     <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>     <DisallowStartIfOnBatteries>false</DisallowStartIfOnBatteries>     <StopIfGoingOnBatteries>false</StopIfGoingOnBatteries>     <AllowHardTerminate>true</AllowHardTerminate>     <StartWhenAvailable>true</StartWhenAvailable>     <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>     <IdleSettings>       <Duration>PT10M</Duration>       <WaitTimeout>PT1H</WaitTimeout>       <StopOnIdleEnd>true</StopOnIdleEnd>       <RestartOnIdle>false</RestartOnIdle>     </IdleSettings>     <AllowStartOnDemand>false</AllowStartOnDemand>     <Enabled>true</Enabled>     <Hidden>false</Hidden>     <RunOnlyIfIdle>false</RunOnlyIfIdle>     <DisallowStartOnRemoteAppSession>false</DisallowStartOnRemoteAppSession>     <UseUnifiedSchedulingEngine>true</UseUnifiedSchedulingEngine>     <WakeToRun>false</WakeToRun>     <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>     <Priority>7</Priority>   </Settings>   <Actions Context=\""LocalSystem\"">     <Exec>       <Command>C:\\Windows\\system32\\sc.exe</Command>       <Arguments>start wuauserv</Arguments>     </Exec>   </Actions> </Task>""}",,"b6e34ebb-bc90-4c30-9e7b-8a9feae2eec1",,WindowsEvent,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-sentinel/providers/microsoft.hybridcompute/machines/wef1"
"00000000-0000-0000-0000-000000000000",OpsManager,"4/20/2023, 8:08:37.605 PM","Microsoft-Windows-Security-Auditing",Security,"DC1.kustoworks.com",12804,0,LogAlways,,4700,"AOI-00000000-0000-0000-0000-000000000000","N/A",1,0,0x8020000000000000,"{a5dd7912-4f0a-40ff-b5f5-01d9ac30f66e}",708,4120,6766017,"{""SubjectUserSid"":""S-1-5-21-2496762881-1366215883-1809657155-500"",""SubjectUserName"":""Administrator"",""SubjectDomainName"":""KUSTOWORKS"",""SubjectLogonId"":""0x6c5235"",""ClientProcessStartKey"":""14073748835533267"",""ClientProcessId"":""2936"",""ParentProcessId"":""2220"",""TaskName"":""\\est"",""TaskContent"":""<?xml version=\""1.0\"" encoding=\""UTF-16\""?> <Task version=\""1.2\"" xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\"">   <RegistrationInfo>     <Date>2023-04-20T21:58:08.1597419</Date>     <Author>KUSTOWORKS\\Administrator</Author>     <URI>\\est</URI>   </RegistrationInfo>   <Principals>     <Principal id=\""Author\"">       <UserId>S-1-5-21-2496762881-1366215883-1809657155-500</UserId>       <LogonType>Password</LogonType>       <RunLevel>HighestAvailable</RunLevel>     </Principal>   </Principals>   <Settings>     <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>     <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>     <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>     <IdleSettings>       <StopOnIdleEnd>true</StopOnIdleEnd>       <RestartOnIdle>false</RestartOnIdle>     </IdleSettings>   </Settings>   <Triggers>     <CalendarTrigger>       <StartBoundary>2023-04-20T21:57:34</StartBoundary>       <RandomDelay>PT1H</RandomDelay>       <ScheduleByDay>         <DaysInterval>1</DaysInterval>       </ScheduleByDay>     </CalendarTrigger>   </Triggers>   <Actions Context=\""Author\"">     <Exec>       <Command>C:\\Windows\\System32\\cmd.exe</Command>       <Arguments>ping 8.8.8.8</Arguments>     </Exec>   </Actions> </Task>"",""RpcCallClientLocality"":""0"",""FQDN"":""DC1.kustoworks.com""}",,"b6e34ebb-bc90-4c30-9e7b-8a9feae2eec1",,WindowsEvent,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-sentinel/providers/microsoft.hybridcompute/machines/wef1"
"00000000-0000-0000-0000-000000000000",OpsManager,"4/20/2023, 8:08:17.489 PM","Microsoft-Windows-Security-Auditing",Security,"DC1.kustoworks.com",12804,0,LogAlways,,4700,"AOI-00000000-0000-0000-0000-000000000000","N/A",1,0,0x8020000000000000,"{b6f4f46e-b9b6-4e11-a11d-302312071a2b}",708,4120,6597353,"{""SubjectUserSid"":""S-1-5-21-2496762881-1366215883-1809657155-500"",""SubjectUserName"":""Administrator"",""SubjectDomainName"":""KUSTOWORKS"",""SubjectLogonId"":""0x6c5235"",""ClientProcessStartKey"":""14073748835533267"",""ClientProcessId"":""2936"",""ParentProcessId"":""2220"",""TaskName"":""\\est"",""TaskContent"":""<?xml version=\""1.0\"" encoding=\""UTF-16\""?> <Task version=\""1.2\"" xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\"">   <RegistrationInfo>     <Date>2023-04-20T21:58:08.1597419</Date>     <Author>KUSTOWORKS\\Administrator</Author>     <URI>\\est</URI>   </RegistrationInfo>   <Principals>     <Principal id=\""Author\"">       <UserId>S-1-5-21-2496762881-1366215883-1809657155-500</UserId>       <LogonType>Password</LogonType>       <RunLevel>HighestAvailable</RunLevel>     </Principal>   </Principals>   <Settings>     <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>     <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>     <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>     <IdleSettings>       <StopOnIdleEnd>true</StopOnIdleEnd>       <RestartOnIdle>false</RestartOnIdle>     </IdleSettings>   </Settings>   <Triggers>     <CalendarTrigger>       <StartBoundary>2023-04-20T21:57:34</StartBoundary>       <RandomDelay>PT1H</RandomDelay>       <ScheduleByDay>         <DaysInterval>1</DaysInterval>       </ScheduleByDay>     </CalendarTrigger>   </Triggers>   <Actions Context=\""Author\"">     <Exec>       <Command>C:\\Windows\\System32\\cmd.exe</Command>       <Arguments>ping 8.8.8.8</Arguments>     </Exec>   </Actions> </Task>"",""RpcCallClientLocality"":""0"",""FQDN"":""DC1.kustoworks.com""}",,"b6e34ebb-bc90-4c30-9e7b-8a9feae2eec1",,WindowsEvent,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-sentinel/providers/microsoft.hybridcompute/machines/wef1"
"00000000-0000-0000-0000-000000000000",OpsManager,"4/20/2023, 8:11:03.749 PM","Microsoft-Windows-Security-Auditing",Security,"DC1.kustoworks.com",12804,0,LogAlways,,4700,"AOI-00000000-0000-0000-0000-000000000000","N/A",1,0,0x8020000000000000,"{a0b9bc0f-fdb4-435c-bd32-5c1e771de804}",708,6312,6767389,"{""SubjectUserSid"":""S-1-5-21-2496762881-1366215883-1809657155-500"",""SubjectUserName"":""Administrator"",""SubjectDomainName"":""KUSTOWORKS"",""SubjectLogonId"":""0x6c5235"",""ClientProcessStartKey"":""14073748835533267"",""ClientProcessId"":""2936"",""ParentProcessId"":""2220"",""TaskName"":""\\Test"",""TaskContent"":""<?xml version=\""1.0\"" encoding=\""UTF-16\""?> <Task version=\""1.2\"" xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\"">   <RegistrationInfo>     <Date>2023-04-20T22:10:37.93805</Date>     <Author>KUSTOWORKS\\Administrator</Author>     <URI>\\Test</URI>   </RegistrationInfo>   <Principals>     <Principal id=\""Author\"">       <UserId>S-1-5-21-2496762881-1366215883-1809657155-500</UserId>       <LogonType>InteractiveToken</LogonType>     </Principal>   </Principals>   <Settings>     <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>     <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>     <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>     <IdleSettings>       <StopOnIdleEnd>true</StopOnIdleEnd>       <RestartOnIdle>false</RestartOnIdle>     </IdleSettings>   </Settings>   <Triggers>     <CalendarTrigger>       <StartBoundary>2023-04-20T22:10:16</StartBoundary>       <RandomDelay>PT1H</RandomDelay>       <ScheduleByDay>         <DaysInterval>1</DaysInterval>       </ScheduleByDay>     </CalendarTrigger>   </Triggers>   <Actions Context=\""Author\"">     <Exec>       <Command>C:\\Windows\\System32\\cmd.exe</Command>       <Arguments>ping 8.8.4.4</Arguments>     </Exec>   </Actions> </Task>"",""RpcCallClientLocality"":""0"",""FQDN"":""DC1.kustoworks.com""}",,"b6e34ebb-bc90-4c30-9e7b-8a9feae2eec1",,WindowsEvent,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-sentinel/providers/microsoft.hybridcompute/machines/wef1"
"00000000-0000-0000-0000-000000000000",OpsManager,"4/29/2023, 1:09:16.012 PM","Microsoft-Windows-Security-Auditing",Security,"DC1.kustoworks.com",12804,0,LogAlways,,4702,"AOI-00000000-0000-0000-0000-000000000000","N/A",1,0,0x8020000000000000,"{7a488d57-596a-4181-9d06-1c48adef2131}",728,952,6904944,"{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""DC1$"",""SubjectDomainName"":""KUSTOWORKS"",""SubjectLogonId"":""0x3e7"",""TaskName"":""\\Microsoft\\Windows\\Application Experience\\PcaPatchDbTask"",""TaskContentNew"":""<?xml version=\""1.0\"" encoding=\""UTF-16\""?> <Task version=\""1.6\"" xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\"">   <RegistrationInfo>     <Source>Microsoft Corporation</Source>     <Author>Microsoft Corporation</Author>     <Version>1.0</Version>     <Description>Updates compatibility database</Description>     <URI>\\Microsoft\\Windows\\Application Experience\\PcaPatchDbTask</URI>     <SecurityDescriptor>D:(A;;GA;;;BA)(A;;GA;;;SY)(A;;FRFX;;;LS)</SecurityDescriptor>   </RegistrationInfo>   <Triggers>     <TimeTrigger>       <Repetition>         <Interval>PT12H</Interval>         <StopAtDurationEnd>false</StopAtDurationEnd>       </Repetition>       <StartBoundary>2008-09-01T03:00:00</StartBoundary>       <Enabled>true</Enabled>       <RandomDelay>PT2H</RandomDelay>     </TimeTrigger>   </Triggers>   <Principals>     <Principal id=\""LocalSystem\"">       <UserId>S-1-5-18</UserId>       <RunLevel>LeastPrivilege</RunLevel>       <LogonType>InteractiveToken</LogonType>     </Principal>   </Principals>   <Settings>     <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>     <DisallowStartIfOnBatteries>false</DisallowStartIfOnBatteries>     <StopIfGoingOnBatteries>false</StopIfGoingOnBatteries>     <AllowHardTerminate>true</AllowHardTerminate>     <StartWhenAvailable>true</StartWhenAvailable>     <RunOnlyIfNetworkAvailable>true</RunOnlyIfNetworkAvailable>     <IdleSettings>       <StopOnIdleEnd>false</StopOnIdleEnd>       <RestartOnIdle>false</RestartOnIdle>     </IdleSettings>     <AllowStartOnDemand>true</AllowStartOnDemand>     <Enabled>true</Enabled>     <Hidden>false</Hidden>     <RunOnlyIfIdle>false</RunOnlyIfIdle>     <DisallowStartOnRemoteAppSession>false</DisallowStartOnRemoteAppSession>     <UseUnifiedSchedulingEngine>true</UseUnifiedSchedulingEngine>     <WakeToRun>false</WakeToRun>     <ExecutionTimeLimit>P1D</ExecutionTimeLimit>     <Priority>7</Priority>   </Settings>   <Actions Context=\""LocalSystem\"">     <Exec>       <Command>%windir%\\system32\\rundll32.exe</Command>       <Arguments>%windir%\\system32\\PcaSvc.dll,PcaPatchSdbTask</Arguments>     </Exec>   </Actions> </Task>"",""ClientProcessStartKey"":""15762598695796753"",""ClientProcessId"":""800"",""ParentProcessId"":""720"",""RpcCallClientLocality"":""0"",""FQDN"":""DC1.kustoworks.com""}",,"b6e34ebb-bc90-4c30-9e7b-8a9feae2eec1",,WindowsEvent,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-sentinel/providers/microsoft.hybridcompute/machines/wef1"
"00000000-0000-0000-0000-000000000000",OpsManager,"4/29/2023, 1:09:19.531 PM","Microsoft-Windows-Security-Auditing",Security,"DC1.kustoworks.com",12804,0,LogAlways,,4702,"AOI-00000000-0000-0000-0000-000000000000","N/A",1,0,0x8020000000000000,"{2d53afc6-8da4-418a-b2e0-720960d6f317}",728,952,6904954,"{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""DC1$"",""SubjectDomainName"":""KUSTOWORKS"",""SubjectLogonId"":""0x3e7"",""TaskName"":""\\Microsoft\\Windows\\UpdateOrchestrator\\Schedule Scan"",""TaskContentNew"":""<?xml version=\""1.0\"" encoding=\""UTF-16\""?> <Task version=\""1.2\"" xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\"">   <RegistrationInfo>     <URI>\\Microsoft\\Windows\\UpdateOrchestrator\\Schedule Scan</URI>   </RegistrationInfo>   <Triggers>     <TimeTrigger>       <Repetition>         <Interval>PT1320M</Interval>         <StopAtDurationEnd>false</StopAtDurationEnd>       </Repetition>       <StartBoundary>2019-01-01T12:00:00</StartBoundary>       <Enabled>true</Enabled>       <RandomDelay>PT120M</RandomDelay>     </TimeTrigger>   </Triggers>   <Principals>     <Principal id=\""Author\"">       <RunLevel>LeastPrivilege</RunLevel>       <UserId>S-1-5-18</UserId>     </Principal>   </Principals>   <Settings>     <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>     <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>     <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>     <AllowHardTerminate>true</AllowHardTerminate>     <StartWhenAvailable>true</StartWhenAvailable>     <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>     <IdleSettings>       <Duration>PT10M</Duration>       <WaitTimeout>PT1H</WaitTimeout>       <StopOnIdleEnd>true</StopOnIdleEnd>       <RestartOnIdle>false</RestartOnIdle>     </IdleSettings>     <AllowStartOnDemand>true</AllowStartOnDemand>     <Enabled>true</Enabled>     <Hidden>false</Hidden>     <RunOnlyIfIdle>false</RunOnlyIfIdle>     <WakeToRun>false</WakeToRun>     <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>     <Priority>7</Priority>   </Settings>   <Actions Context=\""Author\"">     <Exec>       <Command>%systemroot%\\system32\\usoclient.exe</Command>       <Arguments>StartScan</Arguments>     </Exec>   </Actions> </Task>"",""ClientProcessStartKey"":""15762598695796761"",""ClientProcessId"":""1304"",""ParentProcessId"":""720"",""RpcCallClientLocality"":""0"",""FQDN"":""DC1.kustoworks.com""}",,"b6e34ebb-bc90-4c30-9e7b-8a9feae2eec1",,WindowsEvent,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-sentinel/providers/microsoft.hybridcompute/machines/wef1"
"00000000-0000-0000-0000-000000000000",OpsManager,"4/29/2023, 1:09:19.568 PM","Microsoft-Windows-Security-Auditing",Security,"DC1.kustoworks.com",12804,0,LogAlways,,4702,"AOI-00000000-0000-0000-0000-000000000000","N/A",1,0,0x8020000000000000,"{b7390db8-aeaa-4541-8826-2215d3e5bbca}",728,952,6904956,"{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""DC1$"",""SubjectDomainName"":""KUSTOWORKS"",""SubjectLogonId"":""0x3e7"",""TaskName"":""\\Microsoft\\Windows\\UpdateOrchestrator\\Schedule Scan"",""TaskContentNew"":""<?xml version=\""1.0\"" encoding=\""UTF-16\""?> <Task version=\""1.2\"" xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\"">   <RegistrationInfo>     <URI>\\Microsoft\\Windows\\UpdateOrchestrator\\Schedule Scan</URI>   </RegistrationInfo>   <Triggers>     <TimeTrigger>       <Repetition>         <Interval>PT1320M</Interval>         <StopAtDurationEnd>false</StopAtDurationEnd>       </Repetition>       <StartBoundary>2019-01-01T12:00:00</StartBoundary>       <Enabled>true</Enabled>       <RandomDelay>PT120M</RandomDelay>     </TimeTrigger>   </Triggers>   <Principals>     <Principal id=\""Author\"">       <UserId>S-1-5-18</UserId>       <RunLevel>LeastPrivilege</RunLevel>     </Principal>   </Principals>   <Settings>     <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>     <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>     <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>     <AllowHardTerminate>true</AllowHardTerminate>     <StartWhenAvailable>true</StartWhenAvailable>     <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>     <IdleSettings>       <Duration>PT10M</Duration>       <WaitTimeout>PT1H</WaitTimeout>       <StopOnIdleEnd>true</StopOnIdleEnd>       <RestartOnIdle>false</RestartOnIdle>     </IdleSettings>     <AllowStartOnDemand>true</AllowStartOnDemand>     <Enabled>true</Enabled>     <Hidden>false</Hidden>     <RunOnlyIfIdle>false</RunOnlyIfIdle>     <WakeToRun>false</WakeToRun>     <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>     <Priority>7</Priority>   </Settings>   <Actions Context=\""Author\"">     <Exec>       <Command>%systemroot%\\system32\\usoclient.exe</Command>       <Arguments>StartScan</Arguments>     </Exec>   </Actions> </Task>"",""ClientProcessStartKey"":""15762598695796852"",""ClientProcessId"":""2064"",""ParentProcessId"":""720"",""RpcCallClientLocality"":""0"",""FQDN"":""DC1.kustoworks.com""}",,"b6e34ebb-bc90-4c30-9e7b-8a9feae2eec1",,WindowsEvent,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-sentinel/providers/microsoft.hybridcompute/machines/wef1"
"00000000-0000-0000-0000-000000000000",OpsManager,"4/29/2023, 1:09:21.389 PM","Microsoft-Windows-Security-Auditing",Security,"DC1.kustoworks.com",12804,0,LogAlways,,4702,"AOI-00000000-0000-0000-0000-000000000000","N/A",1,0,0x8020000000000000,"{29cf402f-b78f-4a08-a56d-7deb75f066f6}",728,952,6904969,"{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""DC1$"",""SubjectDomainName"":""KUSTOWORKS"",""SubjectLogonId"":""0x3e7"",""TaskName"":""\\Microsoft\\Windows\\UpdateOrchestrator\\Schedule Scan"",""TaskContentNew"":""<?xml version=\""1.0\"" encoding=\""UTF-16\""?> <Task version=\""1.2\"" xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\"">   <RegistrationInfo>     <URI>\\Microsoft\\Windows\\UpdateOrchestrator\\Schedule Scan</URI>   </RegistrationInfo>   <Triggers>     <TimeTrigger>       <Repetition>         <Interval>PT420M</Interval>         <StopAtDurationEnd>false</StopAtDurationEnd>       </Repetition>       <StartBoundary>2019-01-01T12:00:00</StartBoundary>       <Enabled>true</Enabled>       <RandomDelay>PT105M</RandomDelay>     </TimeTrigger>   </Triggers>   <Principals>     <Principal id=\""Author\"">       <RunLevel>LeastPrivilege</RunLevel>       <UserId>S-1-5-18</UserId>     </Principal>   </Principals>   <Settings>     <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>     <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>     <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>     <AllowHardTerminate>true</AllowHardTerminate>     <StartWhenAvailable>true</StartWhenAvailable>     <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>     <IdleSettings>       <Duration>PT10M</Duration>       <WaitTimeout>PT1H</WaitTimeout>       <StopOnIdleEnd>true</StopOnIdleEnd>       <RestartOnIdle>false</RestartOnIdle>     </IdleSettings>     <AllowStartOnDemand>true</AllowStartOnDemand>     <Enabled>true</Enabled>     <Hidden>false</Hidden>     <RunOnlyIfIdle>false</RunOnlyIfIdle>     <WakeToRun>false</WakeToRun>     <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>     <Priority>7</Priority>   </Settings>   <Actions Context=\""Author\"">     <Exec>       <Command>%systemroot%\\system32\\usoclient.exe</Command>       <Arguments>StartScan</Arguments>     </Exec>   </Actions> </Task>"",""ClientProcessStartKey"":""15762598695796885"",""ClientProcessId"":""612"",""ParentProcessId"":""928"",""RpcCallClientLocality"":""0"",""FQDN"":""DC1.kustoworks.com""}",,"b6e34ebb-bc90-4c30-9e7b-8a9feae2eec1",,WindowsEvent,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-sentinel/providers/microsoft.hybridcompute/machines/wef1"
"00000000-0000-0000-0000-000000000000",OpsManager,"4/29/2023, 1:09:21.398 PM","Microsoft-Windows-Security-Auditing",Security,"DC1.kustoworks.com",12804,0,LogAlways,,4702,"AOI-00000000-0000-0000-0000-000000000000","N/A",1,0,0x8020000000000000,"{bba6ba7f-6cf1-4111-8769-485f7f454213}",728,952,6904970,"{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""DC1$"",""SubjectDomainName"":""KUSTOWORKS"",""SubjectLogonId"":""0x3e7"",""TaskName"":""\\Microsoft\\Windows\\UpdateOrchestrator\\Schedule Scan"",""TaskContentNew"":""<?xml version=\""1.0\"" encoding=\""UTF-16\""?> <Task version=\""1.2\"" xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\"">   <RegistrationInfo>     <URI>\\Microsoft\\Windows\\UpdateOrchestrator\\Schedule Scan</URI>   </RegistrationInfo>   <Triggers>     <TimeTrigger>       <Repetition>         <Interval>PT420M</Interval>         <StopAtDurationEnd>false</StopAtDurationEnd>       </Repetition>       <StartBoundary>2019-01-01T12:00:00</StartBoundary>       <Enabled>true</Enabled>       <RandomDelay>PT105M</RandomDelay>     </TimeTrigger>   </Triggers>   <Principals>     <Principal id=\""Author\"">       <UserId>S-1-5-18</UserId>       <RunLevel>LeastPrivilege</RunLevel>     </Principal>   </Principals>   <Settings>     <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>     <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>     <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>     <AllowHardTerminate>true</AllowHardTerminate>     <StartWhenAvailable>true</StartWhenAvailable>     <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>     <IdleSettings>       <Duration>PT10M</Duration>       <WaitTimeout>PT1H</WaitTimeout>       <StopOnIdleEnd>true</StopOnIdleEnd>       <RestartOnIdle>false</RestartOnIdle>     </IdleSettings>     <AllowStartOnDemand>true</AllowStartOnDemand>     <Enabled>true</Enabled>     <Hidden>false</Hidden>     <RunOnlyIfIdle>false</RunOnlyIfIdle>     <WakeToRun>false</WakeToRun>     <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>     <Priority>7</Priority>   </Settings>   <Actions Context=\""Author\"">     <Exec>       <Command>%systemroot%\\system32\\usoclient.exe</Command>       <Arguments>StartScan</Arguments>     </Exec>   </Actions> </Task>"",""ClientProcessStartKey"":""15762598695796852"",""ClientProcessId"":""2064"",""ParentProcessId"":""720"",""RpcCallClientLocality"":""0"",""FQDN"":""DC1.kustoworks.com""}",,"b6e34ebb-bc90-4c30-9e7b-8a9feae2eec1",,WindowsEvent,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-sentinel/providers/microsoft.hybridcompute/machines/wef1"
