TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"date_t [UTC]","asset_id_s","dst_ip_s","src_ip_s","trans_s","uid_s","service_s","new_status_s","risk_name_s","browser_s","host_s",Severity,"status_code_s","asset_asset_type_code_s","asset_id_g","asset_ip_s","asset_model_s","asset_name_s","asset_type_s","asset_type_code_s","client_ip_s","details_s","id_g","module_s","port_d","related_risks_s","server_ip_s","severity_s","timestamp_d","title_s",Type,"_ResourceId"
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.117 AM",,,,,"68e430f8-213e-48f2-bc15-13cde96087d5_Xr2S",HTTP,,,,,,,VOIP,"e99bbd7e-9bfe-4e40-83a6-43d0b9b41f3d","10.50.52.44","IP Phone 8841",SEPCC70ED570701,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_4PCdPBOXjKLHk78gTmoxRg, Source IP: 10.10.155.20","68e430f8-213e-48f2-bc15-13cde96087d5",IDS,80,"[
  ""weak_credentials_http""
]","10.50.52.44",Medium,"1679770371.54582","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.114 AM",,,,,"8eb2ea3f-93c4-44c3-9722-72f89b57891b_nE6d",HTTP,,,,,,,VOIP,"4c3d8787-96c1-42d4-bc6f-096b3fc35b38","10.50.49.73","IP Phone 8841",SEPCC70ED56F42A,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_T0EEOLRRkDnh-kuNlSiJDw, Source IP: 10.10.155.20","8eb2ea3f-93c4-44c3-9722-72f89b57891b",IDS,80,"[
  ""weak_credentials_http""
]","10.50.49.73",Medium,"1679770371.5512","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.111 AM",,,,,"8d921d68-d184-4e84-bdf9-13c98e1c1797_Q4E6",HTTP,,,,,,,VOIP,"ca1356d2-290c-45d5-91e6-e544d329c35a","10.50.55.43","IP Phone 8841",SEPD4AD71BFF930,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_3O_S3Uz682Rq0JbbZa9Vfw, Source IP: 10.10.155.20","8d921d68-d184-4e84-bdf9-13c98e1c1797",IDS,80,"[
  ""weak_credentials_http""
]","10.50.55.43",Medium,"1679770371.61078","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.108 AM",,,,,"55c81cb0-2da1-49b1-87e2-3f910eeff446_TzFa",HTTP,,,,,,,VOIP,"b10001bd-71d6-413a-9adc-92ac9db1b862","10.50.49.70","IP Phone 8841",SEPD4AD71BF1CFA,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_KzmQkKUJQ3OzPYXb-Alw1w, Source IP: 10.10.155.20","55c81cb0-2da1-49b1-87e2-3f910eeff446",IDS,80,"[
  ""weak_credentials_http""
]","10.50.49.70",Medium,"1679770371.55115","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.106 AM",,,,,"807fb93b-bb23-4c54-8f36-738c19fd6d72_RAYw",HTTP,,,,,,,VOIP,"2e0d714d-8925-45c4-8761-bd80a99f46f9","10.50.49.57","IP Phone 8841",SEPD4AD71BF2B41,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_yjFnJ5RfYFYIXpZDpcEqYg, Source IP: 10.10.155.20","807fb93b-bb23-4c54-8f36-738c19fd6d72",IDS,80,"[
  ""weak_credentials_http""
]","10.50.49.57",Medium,"1679770381.73603","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.103 AM",,,,,"81369d0b-9806-4dcb-a149-5734d357a266_U/os",HTTP,,,,,,,VOIP,"4e01939c-6605-459c-b7d9-1f7a9d50c063","10.50.52.37","IP Phone 8841",SEPD4AD71BFEEAA,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_WGdzBgIJaGV-mJQsoP33QA, Source IP: 10.10.155.20","81369d0b-9806-4dcb-a149-5734d357a266",IDS,80,"[
  ""weak_credentials_http""
]","10.50.52.37",Medium,"1679770381.73782","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.100 AM",,,,,"1f2d4e88-83fe-483d-bade-1e2082d527ab_DzjK",HTTP,,,,,,,VOIP,"0fe96398-2f71-4a5a-8a18-06419ebbf8db","10.50.51.70","IP Phone 8841",SEPD4AD71BF37DA,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_AE4TDC8OZw9CKv-U-RpiFw, Source IP: 10.10.155.20","1f2d4e88-83fe-483d-bade-1e2082d527ab",IDS,80,"[
  ""weak_credentials_http""
]","10.50.51.70",Medium,"1679770381.73747","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.098 AM",,,,,"73f0b982-763e-4e33-9301-80d07ed14f93_QpKH",HTTP,,,,,,,VOIP,"bd57c664-4b28-41c3-aeb0-54337ed7d49e","10.50.53.46","IP Phone 8841",SEPD4AD71BF3105,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_oDdujac52Qd6Yxb_KFDIsw, Source IP: 10.10.155.20","73f0b982-763e-4e33-9301-80d07ed14f93",IDS,80,"[
  ""weak_credentials_http""
]","10.50.53.46",Medium,"1679770371.56482","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.095 AM",,,,,"8d0b3014-633e-4f1e-be48-ce7364180c86_msds",HTTP,,,,,,,VOIP,"1fb35de3-c5ab-4ef7-91d8-e59503e30bae","10.10.34.64","IP Phone 8841",SEPD4AD71BFF312,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_pnD__gqAQf5_RqwFH3NTLg, Source IP: 10.10.155.20","8d0b3014-633e-4f1e-be48-ce7364180c86",IDS,80,"[
  ""weak_credentials_http""
]","10.10.34.64",Medium,"1679770381.7552","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.092 AM",,,,,"0baf4b68-04fc-4c5a-be77-68f9627bfe4f_OrAh",HTTP,,,,,,,VOIP,"2fbc5b18-0006-4c1c-beab-f82c8fa34d86","10.10.153.13","IP Phone 8841",SEP2C31246EEC38,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_kW658hxhbqrx01RpKAeiPQ, Source IP: 10.10.155.20","0baf4b68-04fc-4c5a-be77-68f9627bfe4f",IDS,80,"[
  ""weak_credentials_http""
]","10.10.153.13",Medium,"1679770381.77692","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.089 AM",,,,,"4e4136da-5c4b-48ee-bf55-8c859d26f935_Vx6X",HTTP,,,,,,,VOIP,"d971f1c8-0464-4fb0-8e42-308cabd9ccaa","10.50.51.41","IP Phone 8841",SEPD4AD71BF0766,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_MQtQn3wPpljk6J1mLHXZLA, Source IP: 10.10.155.20","4e4136da-5c4b-48ee-bf55-8c859d26f935",IDS,80,"[
  ""weak_credentials_http""
]","10.50.51.41",Medium,"1679770371.53489","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.087 AM",,,,,"5a62d274-a4ed-4d7a-94c4-dea378849b99_75cK",HTTP,,,,,,,VOIP,"48b34814-f3d4-4c3b-a14f-dfca32ab8d49","10.50.54.49","IP Phone 8841","10.50.54.49",VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_Obw5K4_lTA_ChRz7rTv5PA, Source IP: 10.10.155.20","5a62d274-a4ed-4d7a-94c4-dea378849b99",IDS,80,"[
  ""weak_credentials_http""
]","10.50.54.49",Medium,"1679770371.56681","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.084 AM",,,,,"c5fe2758-3bb4-4275-bddc-122ecedebc20_5pbq",HTTP,,,,,,,VOIP,"5817fd78-4196-413a-90d4-1e8ef7fd70e7","10.50.51.64","IP Phone 8841",SEPD4AD71BF3284,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_TxuMqofhxNXGHSjBGwwc8w, Source IP: 10.10.155.20","c5fe2758-3bb4-4275-bddc-122ecedebc20",IDS,80,"[
  ""weak_credentials_http""
]","10.50.51.64",Medium,"1679770371.55192","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.081 AM",,,,,"02644a75-2e4e-43e7-a429-878eb61d3d1b_PSiq",HTTP,,,,,,,VOIP,"a8ed7d91-0571-4aa9-a8e1-893c050c105e","10.50.53.48","IP Phone 8841",SEP70C9C668A818,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_9ai3QY077By45eMfhFh8nQ, Source IP: 10.10.155.20","02644a75-2e4e-43e7-a429-878eb61d3d1b",IDS,80,"[
  ""weak_credentials_http""
]","10.50.53.48",Medium,"1679770371.56732","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.012 AM",,,,,"beca06a9-23e5-42ab-bc14-0aeef81eaa6c_nINb",HTTP,,,,,,,VOIP,"2d778507-014e-49b7-98dc-9da6bc6592dd","10.10.31.14","IP Phone 8841",SEPD4AD71BF7221,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_8LMWhrkCB1qlP8AqMoGPBA, Source IP: 10.10.155.20","beca06a9-23e5-42ab-bc14-0aeef81eaa6c",IDS,80,"[
  ""weak_credentials_http""
]","10.10.31.14",Medium,"1679770381.74643","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.010 AM",,,,,"00c48920-38ce-40e7-b915-97f757ba4749_pxys",HTTP,,,,,,,VOIP,"782ab535-3334-40a5-bbfa-272c5f36c3aa","10.50.51.23","IP Phone 8841",SEPD4AD71BF31F2,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_2LtPMYknVCyJkvcMtJv68A, Source IP: 10.10.155.20","00c48920-38ce-40e7-b915-97f757ba4749",IDS,80,"[
  ""weak_credentials_http""
]","10.50.51.23",Medium,"1679770371.54772","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:14.008 AM",,,,,"9c8bd597-fd61-421d-b396-3bd7d27ec5ce_S64D",HTTP,,,,,,,VOIP,"21d4ec09-ba76-4c05-aabc-6f774dafbedb","10.10.33.31","IP Phone 8841",SEPD4AD71BFFDD1,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_uDmLx_B-w0eC_bUTEektJQ, Source IP: 10.10.155.20","9c8bd597-fd61-421d-b396-3bd7d27ec5ce",IDS,80,"[
  ""weak_credentials_http""
]","10.10.33.31",Medium,"1679770381.76954","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:13.999 AM",,,,,"56025467-6ff1-4cbe-affc-c1d05f0558ce_ArQx",HTTP,,,,,,,VOIP,"fbfea8b5-f9d0-49c8-bbc9-2216fbc74bd5","10.10.64.221","Wireless IP Phone 8821",SEP2852613A5EBC,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_IzvZzMHDbvsODhe2Gt9qaw, Source IP: 10.10.155.20","56025467-6ff1-4cbe-affc-c1d05f0558ce",IDS,80,"[
  ""weak_credentials_http""
]","10.10.64.221",Medium,"1679770382.05882","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:13.997 AM",,,,,"ed296ada-3e1c-4c42-ba2c-b83f3c3d3997_6SKG",HTTP,,,,,,,VOIP,"2d778507-014e-49b7-98dc-9da6bc6592dd","10.10.31.14","IP Phone 8841",SEPD4AD71BF7221,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_lE4pbmE9ZL__n4_Dla28bA, Source IP: 10.10.155.20","ed296ada-3e1c-4c42-ba2c-b83f3c3d3997",IDS,80,"[
  ""weak_credentials_http""
]","10.10.31.14",Medium,"1679770371.47117","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:13.994 AM",,,,,"7cc3e545-2d5d-4a30-9325-136810d21ca4_u8DO",HTTP,,,,,,,VOIP,"e99bbd7e-9bfe-4e40-83a6-43d0b9b41f3d","10.50.52.44","IP Phone 8841",SEPCC70ED570701,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_HXSWkgHo1gDLSdA8OjmMsw, Source IP: 10.10.155.20","7cc3e545-2d5d-4a30-9325-136810d21ca4",IDS,80,"[
  ""weak_credentials_http""
]","10.50.52.44",Medium,"1679770381.72977","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:13.991 AM",,,,,"470419c9-7ff1-4cb6-bd23-b8d696196eda_REgx",HTTP,,,,,,,VOIP,"808f3fe0-9523-48ed-a0e8-a3241829ddb7","10.50.46.32","IP Phone 8841",SEPD4AD71BEB649,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_JKldDLeUamS9okArLlbPXA, Source IP: 10.10.155.20","470419c9-7ff1-4cb6-bd23-b8d696196eda",IDS,80,"[
  ""weak_credentials_http""
]","10.50.46.32",Medium,"1679770381.74437","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:13.989 AM",,,,,"eb7a0c2c-ad85-4a92-83af-0615b0a0ec5d_Yo+l",HTTP,,,,,,,VOIP,"fcdfeeb4-4eea-45ba-a332-22065939b464","10.50.49.72","IP Phone 8841",SEPD4AD71BF2CC0,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_wYRA46VyNsIxWwHMDlyEWA, Source IP: 10.10.155.20","eb7a0c2c-ad85-4a92-83af-0615b0a0ec5d",IDS,80,"[
  ""weak_credentials_http""
]","10.50.49.72",Medium,"1679770381.73743","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:13.987 AM",,,,,"36b65295-65f7-4d2e-9a3e-903be22507c2_vNQO",HTTP,,,,,,,VOIP,"9dba1782-0d29-4448-b5b6-1e7cb2b67e01","10.50.49.55","IP Phone 8841",SEPD4AD71BF0F47,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_aaBztjMelhnxe18bPaUbFg, Source IP: 10.10.155.20","36b65295-65f7-4d2e-9a3e-903be22507c2",IDS,80,"[
  ""weak_credentials_http""
]","10.50.49.55",Medium,"1679770371.56732","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:13.984 AM",,,,,"ca7152c8-6ea6-40c6-949b-8c6eb4baa1a8_Hrqm",HTTP,,,,,,,VOIP,"ea7b1bce-1d6e-44ca-be7a-6299cd24fcaa","10.50.52.21","IP Phone 8841",SEP70C9C6686926,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_8U4P6obGL5w4bRBMEpe0rg, Source IP: 10.10.155.20","ca7152c8-6ea6-40c6-949b-8c6eb4baa1a8",IDS,80,"[
  ""weak_credentials_http""
]","10.50.52.21",Medium,"1679770381.73563","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:13.981 AM",,,,,"e06e1f56-b3f3-4a67-877a-8fad314b65b6_AB5p",HTTP,,,,,,,VOIP,"2964d033-c795-44f5-b9f2-6ee3ed76e32e","10.50.49.39","IP Phone 8841",SEPCC70ED579423,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_LBv2KuYG217-CtK0GNtLOg, Source IP: 10.10.155.20","e06e1f56-b3f3-4a67-877a-8fad314b65b6",IDS,80,"[
  ""weak_credentials_http""
]","10.50.49.39",Medium,"1679770381.74462","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:13.978 AM",,,,,"75953c66-fe8f-4e35-b8f7-f788f1134947_2MOI",HTTP,,,,,,,VOIP,"07b57958-ea43-4ee5-a4d4-5878b320aaf9","10.50.54.58","IP Phone 8841",SEPD4AD71BF380A,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_nZG0z9SyHtgyeH4fxrHX9A, Source IP: 10.10.155.20","75953c66-fe8f-4e35-b8f7-f788f1134947",IDS,80,"[
  ""weak_credentials_http""
]","10.50.54.58",Medium,"1679770381.80235","Weak Password","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:09.188 AM",,,,,"29240ff3-75db-48ba-a3f0-9df5539a5dad_zUrz",HTTP,,,,,,,VOIP,"fae4dc6f-27e1-49f9-83bc-2a58f3a7c675","10.10.31.13","IP Phone 8841",SEPD4AD71BF5B69,VoIP,VOIP,"10.10.155.20","Service: HTTP, User Name: SW_LGTSULf4oJJcG3q5Gd_UWA, Source IP: 10.10.155.20","29240ff3-75db-48ba-a3f0-9df5539a5dad",IDS,80,"[
  ""weak_credentials_http""
]","10.10.31.13",Medium,"1679770381.76942","Weak Password","CynerioEvent_CL",
