TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"date_t [UTC]","asset_id_s","dst_ip_s","src_ip_s","trans_s","uid_s","service_s","new_status_s","risk_name_s","browser_s","host_s",Severity,"status_code_s","asset_asset_type_code_s","asset_id_g","asset_ip_s","asset_model_s","asset_name_s","asset_type_s","asset_type_code_s","client_ip_s","details_s","id_g","module_s","port_d","related_risks_s","server_ip_s","severity_s","timestamp_d","title_s",Type,"_ResourceId"
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:10:08.343 AM",,,,,"f4b9c29719c7d3ff882d62bf18e3f83c_3TDn",,,"Shared HTTP Credentials",,,,,"LABEL_PRINTER","f008d06e-5d5f-4236-958d-42be32214321","10.50.152.237",ZT410,ZT410,"Label Printer","LABEL_PRINTER",,"Risk Name: Shared HTTP Credentials","f4b9c297-19c7-d3ff-882d-62bf18e3f83c",Risk,,"[]",,Medium,"1679784530.81639","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:10:07.641 AM",,,,,"5f606b8786d446c889083e950075de8b_hrFB",,,"Shared HTTP Credentials",,,,,"LABEL_PRINTER","b90db675-fa5f-46ce-a4d3-ce4b38624faf","10.50.154.236",ZT410,ZT410,"Label Printer","LABEL_PRINTER",,"Risk Name: Shared HTTP Credentials","5f606b87-86d4-46c8-8908-3e950075de8b",Risk,,"[]",,Medium,"1679784530.15755","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:10:06.880 AM",,,,,"c891364abfd5824c03d3654fdd251908_pNO9",,,"Shared HTTP Credentials",,,,,"IOT_DEVICE","b712fb47-6902-4749-b769-ff95cc1e2332","10.10.198.229","Zebra IoT Device",ZBR9302707,"IoT Device","IOT_DEVICE",,"Risk Name: Shared HTTP Credentials","c891364a-bfd5-824c-03d3-654fdd251908",Risk,,"[]",,Medium,"1679784530.13216","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:10:06.239 AM",,,,,"bf0408a1a46bd0401c9e9be5ab49d370_29O8",,,"Shared HTTP Credentials",,,,,"LABEL_PRINTER","833a8301-191f-4357-9e5c-f219bb7e5e5f","10.50.152.241",ZT410,ZT410,"Label Printer","LABEL_PRINTER",,"Risk Name: Shared HTTP Credentials","bf0408a1-a46b-d040-1c9e-9be5ab49d370",Risk,,"[]",,Medium,"1679784529.87171","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:10:05.383 AM",,,,,"f64c668aaf84f33f7f73bc076d7b60cd_nCKJ",,,"Shared HTTP Credentials",,,,,"LABEL_PRINTER","6c7bf9d8-7026-428c-b001-9f7665dac5b7","10.50.151.238","Zebra Label Printer","P-OA1SPRGFL-L01","Label Printer","LABEL_PRINTER",,"Risk Name: Shared HTTP Credentials","f64c668a-af84-f33f-7f73-bc076d7b60cd",Risk,,"[]",,Medium,"1679784529.75558","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:10:04.640 AM",,,,,"e40c3a8a3e05be67374d0f0d3310f0f3_0l8b",,,"Shared HTTP Credentials",,,,,"LABEL_PRINTER","65b22354-8e3d-489b-9099-f8ef6a69c287","10.50.153.228","Zebra Label Printer","P-OA3MCOR-L02","Label Printer","LABEL_PRINTER",,"Risk Name: Shared HTTP Credentials","e40c3a8a-3e05-be67-374d-0f0d3310f0f3",Risk,,"[]",,Medium,"1679784529.69577","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:10:03.880 AM",,,,,"fdc58973bdb4d9bbad771a951b48f4cd_wY40",,,"Shared HTTP Credentials",,,,,"IOT_DEVICE","5f9a31e2-0394-4a43-b50f-e4b53be10005","10.10.226.123","Zebra IoT Device",ZD421,"IoT Device","IOT_DEVICE",,"Risk Name: Shared HTTP Credentials","fdc58973-bdb4-d9bb-ad77-1a951b48f4cd",Risk,,"[]",,Medium,"1679784529.63058","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:10:03.180 AM",,,,,"fc8fb8aa8bf4ddc2a283608cc1853d9a_wZ4a",,,"Shared HTTP Credentials",,,,,"LABEL_PRINTER","39650ce2-c275-42cb-ad58-46bfa44ed233","10.50.154.233","Zebra Label Printer",ZD421,"Label Printer","LABEL_PRINTER",,"Risk Name: Shared HTTP Credentials","fc8fb8aa-8bf4-ddc2-a283-608cc1853d9a",Risk,,"[]",,Medium,"1679784529.41105","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:10:02.480 AM",,,,,"b3f09ae3d1edee207cd94e9117e0ad35_7Dtm",,,"Shared HTTP Credentials",,,,,"LABEL_PRINTER","32030180-d29f-4d03-a29c-6d2d2cd590ab","10.10.147.234","Zebra Label Printer",ZD421,"Label Printer","LABEL_PRINTER",,"Risk Name: Shared HTTP Credentials","b3f09ae3-d1ed-ee20-7cd9-4e9117e0ad35",Risk,,"[]",,Medium,"1679784529.34017","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:10:01.753 AM",,,,,"076922e00b973ae4a42fdb24c2b70902_Di5s",,,"Shared HTTP Credentials",,,,,"LABEL_PRINTER","22d2b7eb-3f4d-448b-8460-bc64c91d8cf4","10.50.151.242","Zebra Label Printer","P-OA1SPIR-L01","Label Printer","LABEL_PRINTER",,"Risk Name: Shared HTTP Credentials","076922e0-0b97-3ae4-a42f-db24c2b70902",Risk,,"[]",,Medium,"1679784529.23786","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:10:01.079 AM",,,,,"5fce19fc84b359380ebe7502082ca121_VfwR",,,"HTTP Basic Authentication Enabled",,,,,"LABEL_PRINTER","f008d06e-5d5f-4236-958d-42be32214321","10.50.152.237",ZT410,ZT410,"Label Printer","LABEL_PRINTER",,"Risk Name: HTTP Basic Authentication Enabled","5fce19fc-84b3-5938-0ebe-7502082ca121",Risk,,"[]",,Medium,"1679784499.39138","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:10:00.436 AM",,,,,"d0858933b6b0b0b8867a3596dfd4f42c_GqPR",,,"HTTP Basic Authentication Enabled",,,,,"LABEL_PRINTER","b90db675-fa5f-46ce-a4d3-ce4b38624faf","10.50.154.236",ZT410,ZT410,"Label Printer","LABEL_PRINTER",,"Risk Name: HTTP Basic Authentication Enabled","d0858933-b6b0-b0b8-867a-3596dfd4f42c",Risk,,"[]",,Medium,"1679784498.31071","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:59.743 AM",,,,,"d8ffb09fb48bb2d06fb271d70d0e2ada_HYX4",,,"HTTP Basic Authentication Enabled",,,,,"LABEL_PRINTER","833a8301-191f-4357-9e5c-f219bb7e5e5f","10.50.152.241",ZT410,ZT410,"Label Printer","LABEL_PRINTER",,"Risk Name: HTTP Basic Authentication Enabled","d8ffb09f-b48b-b2d0-6fb2-71d70d0e2ada",Risk,,"[]",,Medium,"1679784497.26282","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:59.040 AM",,,,,"d5f8beb1899655e69fbba1f86e1f4797_xIN7",,,"HTTP Basic Authentication Enabled",,,,,"IOT_DEVICE","5f9a31e2-0394-4a43-b50f-e4b53be10005","10.10.226.123","Zebra IoT Device",ZD421,"IoT Device","IOT_DEVICE",,"Risk Name: HTTP Basic Authentication Enabled","d5f8beb1-8996-55e6-9fbb-a1f86e1f4797",Risk,,"[]",,Medium,"1679784496.43848","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:58.380 AM",,,,,"25e9cecff02b1902a8d4fafbf870c215_AISD",,,"HTTP Basic Authentication Enabled",,,,,"LABEL_PRINTER","39650ce2-c275-42cb-ad58-46bfa44ed233","10.50.154.233","Zebra Label Printer",ZD421,"Label Printer","LABEL_PRINTER",,"Risk Name: HTTP Basic Authentication Enabled","25e9cecf-f02b-1902-a8d4-fafbf870c215",Risk,,"[]",,Medium,"1679784495.86582","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:57.680 AM",,,,,"8ce4d981a7901e1f4cca19f9dba52309_O+Iz",,,"HTTP Basic Authentication Enabled",,,,,"LABEL_PRINTER","32030180-d29f-4d03-a29c-6d2d2cd590ab","10.10.147.234","Zebra Label Printer",ZD421,"Label Printer","LABEL_PRINTER",,"Risk Name: HTTP Basic Authentication Enabled","8ce4d981-a790-1e1f-4cca-19f9dba52309",Risk,,"[]",,Medium,"1679784495.73642","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:56.980 AM",,,,,"7096cee19440aad741dfde2c710dead1_k7N6",,,"Weak HTTP Credentials",,,,,"LABEL_PRINTER","f008d06e-5d5f-4236-958d-42be32214321","10.50.152.237",ZT410,ZT410,"Label Printer","LABEL_PRINTER",,"Risk Name: Weak HTTP Credentials","7096cee1-9440-aad7-41df-de2c710dead1",Risk,,"[]",,Medium,"1679784485.31777","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:56.180 AM",,,,,"f4368b317f6ef1e0890b6973da5a206f_kQlZ",,,"Weak HTTP Credentials",,,,,"LABEL_PRINTER","b90db675-fa5f-46ce-a4d3-ce4b38624faf","10.50.154.236",ZT410,ZT410,"Label Printer","LABEL_PRINTER",,"Risk Name: Weak HTTP Credentials","f4368b31-7f6e-f1e0-890b-6973da5a206f",Risk,,"[]",,Medium,"1679784484.78127","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:55.381 AM",,,,,"856a2e081a86434c776991f3b58c313b_wXyz",,,"Weak HTTP Credentials",,,,,"IOT_DEVICE","b712fb47-6902-4749-b769-ff95cc1e2332","10.10.198.229","Zebra IoT Device",ZBR9302707,"IoT Device","IOT_DEVICE",,"Risk Name: Weak HTTP Credentials","856a2e08-1a86-434c-7769-91f3b58c313b",Risk,,"[]",,Medium,"1679784484.71814","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:54.680 AM",,,,,"078e1ec485c4d98570d41f07517b4ecd_Mzjn",,,"Weak HTTP Credentials",,,,,"LABEL_PRINTER","833a8301-191f-4357-9e5c-f219bb7e5e5f","10.50.152.241",ZT410,ZT410,"Label Printer","LABEL_PRINTER",,"Risk Name: Weak HTTP Credentials","078e1ec4-85c4-d985-70d4-1f07517b4ecd",Risk,,"[]",,Medium,"1679784483.80017","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:53.978 AM",,,,,"cacca2c09398440ac3605d43370835af_1Fft",,,"Weak HTTP Credentials",,,,,"LABEL_PRINTER","6c7bf9d8-7026-428c-b001-9f7665dac5b7","10.50.151.238","Zebra Label Printer","P-OA1SPRGFL-L01","Label Printer","LABEL_PRINTER",,"Risk Name: Weak HTTP Credentials","cacca2c0-9398-440a-c360-5d43370835af",Risk,,"[]",,Medium,"1679784483.65079","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:53.280 AM",,,,,"b0fbae61b3274940d10ac8cfbaefa03d_z5qK",,,"Weak HTTP Credentials",,,,,"LABEL_PRINTER","65b22354-8e3d-489b-9099-f8ef6a69c287","10.50.153.228","Zebra Label Printer","P-OA3MCOR-L02","Label Printer","LABEL_PRINTER",,"Risk Name: Weak HTTP Credentials","b0fbae61-b327-4940-d10a-c8cfbaefa03d",Risk,,"[]",,Medium,"1679784483.56404","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:52.541 AM",,,,,"09731b5714cdd25797ba349878c37f78_fNrE",,,"Weak HTTP Credentials",,,,,"IOT_DEVICE","5f9a31e2-0394-4a43-b50f-e4b53be10005","10.10.226.123","Zebra IoT Device",ZD421,"IoT Device","IOT_DEVICE",,"Risk Name: Weak HTTP Credentials","09731b57-14cd-d257-97ba-349878c37f78",Risk,,"[]",,Medium,"1679784483.46492","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:51.779 AM",,,,,"97dbe1471e900cca019fc650ecf85784_du+G",,,"Weak HTTP Credentials",,,,,"LABEL_PRINTER","39650ce2-c275-42cb-ad58-46bfa44ed233","10.50.154.233","Zebra Label Printer",ZD421,"Label Printer","LABEL_PRINTER",,"Risk Name: Weak HTTP Credentials","97dbe147-1e90-0cca-019f-c650ecf85784",Risk,,"[]",,Medium,"1679784482.57704","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:51.078 AM",,,,,"5450f7f9b3814c0c705cd401ca43b1fb_VJej",,,"Weak HTTP Credentials",,,,,"LABEL_PRINTER","32030180-d29f-4d03-a29c-6d2d2cd590ab","10.10.147.234","Zebra Label Printer",ZD421,"Label Printer","LABEL_PRINTER",,"Risk Name: Weak HTTP Credentials","5450f7f9-b381-4c0c-705c-d401ca43b1fb",Risk,,"[]",,Medium,"1679784482.39697","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:50.386 AM",,,,,"eb0a649c2ef6453a1b3305b828d4a52f_/ae4",,,"Weak HTTP Credentials",,,,,"LABEL_PRINTER","22d2b7eb-3f4d-448b-8460-bc64c91d8cf4","10.50.151.242","Zebra Label Printer","P-OA1SPIR-L01","Label Printer","LABEL_PRINTER",,"Risk Name: Weak HTTP Credentials","eb0a649c-2ef6-453a-1b33-05b828d4a52f",Risk,,"[]",,Medium,"1679784481.93866","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:49.743 AM",,,,,"c3db58cd52e1968ca9aca936655d479d_YJ7f",,,EternalDarkness,,,,,"INTERFACE_ENGINE","9786e399-aa72-4593-b732-7de70ecc4cba","10.10.140.55","RALS Interface Engine",RALS,"Interface Engine","INTERFACE_ENGINE",,"Risk Name: EternalDarkness","c3db58cd-52e1-968c-a9ac-a936655d479d",Risk,,"[]",,Critical,"1679784339.52011","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:48.980 AM",,,,,"5284bee0d3c9e97682f34bc72f5a3f45_e9OZ",,,"CVE-2018-1000500",,,,,"IP_CAMERA","5494391f-429f-4222-a441-c3a4516a4473","10.101.148.89","GeoVision Security Camera",,"IP Camera","IP_CAMERA",,"Risk Name: CVE-2018-1000500","5284bee0-d3c9-e976-82f3-4bc72f5a3f45",Risk,,"[]",,Medium,"1679784260.16923","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:48.280 AM",,,,,"56ce3e1afe26cd0e610c70065efbc020_oVrQ",,,"CVE-2017-16544",,,,,"IP_CAMERA","5494391f-429f-4222-a441-c3a4516a4473","10.101.148.89","GeoVision Security Camera",,"IP Camera","IP_CAMERA",,"Risk Name: CVE-2017-16544","56ce3e1a-fe26-cd0e-610c-70065efbc020",Risk,,"[]",,Medium,"1679784260.14053","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:47.642 AM",,,,,"b8cd7f68620960c7426b199df0b4c874_e3G/",,,"CVE-2016-6301",,,,,"IP_CAMERA","5494391f-429f-4222-a441-c3a4516a4473","10.101.148.89","GeoVision Security Camera",,"IP Camera","IP_CAMERA",,"Risk Name: CVE-2016-6301","b8cd7f68-6209-60c7-426b-199df0b4c874",Risk,,"[]",,Medium,"1679784260.09937","Risk Detected","CynerioEvent_CL",
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"3/26/2023, 8:03:10.888 AM",,,"3/26/2023, 7:09:46.879 AM",,,,,"4aac857f9e98d000be679c9791069aa6_eblQ",,,"CVE-2011-5325",,,,,"IP_CAMERA","5494391f-429f-4222-a441-c3a4516a4473","10.101.148.89","GeoVision Security Camera",,"IP Camera","IP_CAMERA",,"Risk Name: CVE-2011-5325","4aac857f-9e98-d000-be67-9c9791069aa6",Risk,,"[]",,Medium,"1679784260.07434","Risk Detected","CynerioEvent_CL",
