TenantId,SourceSystem,"TimeGenerated [UTC]",ResourceId,OperationName,OperationVersion,Category,ResultType,ResultSignature,ResultDescription,DurationMs,CorrelationId,Resource,ResourceGroup,ResourceProvider,Identity,Level,Location,AdditionalDetails,Id,InitiatedBy,LoggedByService,Result,ResultReason,TargetResources,AADTenantId,ActivityDisplayName,"ActivityDateTime [UTC]",AADOperationType,Type
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 1:45:42.086 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Fulfill access package resource assignment","1.0",EntitlementManagement,,None,,0,"4d054acf-d0e4-4655-9dd7-3024647716b9","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD",,,"[{""key"":""Status"",""value"":""Fulfilled""},{""key"":""IsDeleted"",""value"":""False""},{""key"":""tid"",""value"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb""},{""key"":""oid"",""value"":""57bec329-a113-43ee-850a-29790d255c87""},{""key"":""ipaddr"",""value"":null},{""key"":""RequestId"",""value"":""00000000-0000-0000-0000-000000000000""}]","Entitlement Management_4d054acf-d0e4-4655-9dd7-3024647716b9_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218143420867890","{""app"":{""appId"":null,""displayName"":""Azure AD"",""servicePrincipalId"":""57bec329-a113-43ee-850a-29790d255c87"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Entitlement Management",success,,"[{""id"":""42ab7f18-4061-4c99-9893-e13288bbaeb0"",""displayName"":null,""type"":""Other"",""modifiedProperties"":[{""displayName"":""Status"",""oldValue"":""\""\"""",""newValue"":""\""Fulfilled\""""},{""displayName"":""IsDeleted"",""oldValue"":""\""\"""",""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""1bd94cc5-f396-487d-b9d6-0f33e08d7b9b"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""386e36a1-73aa-4bd7-ae17-b6292ef7891c"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""f787838a-f3ca-4493-a6d0-16214f743cdc"",""displayName"":"""",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb"",""displayName"":"""",""type"":""Directory"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Fulfill access package resource assignment","4/28/2026, 1:45:42.086 AM",FulfillEntitlementResourceAssignment,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 1:45:43.058 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Fulfill access package resource assignment","1.0",EntitlementManagement,,None,,0,"4d054acf-d0e4-4655-9dd7-3024647716b9","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD",,,"[{""key"":""Status"",""value"":""Fulfilled""},{""key"":""IsDeleted"",""value"":""False""},{""key"":""tid"",""value"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb""},{""key"":""oid"",""value"":""57bec329-a113-43ee-850a-29790d255c87""},{""key"":""ipaddr"",""value"":null},{""key"":""RequestId"",""value"":""00000000-0000-0000-0000-000000000000""}]","Entitlement Management_4d054acf-d0e4-4655-9dd7-3024647716b9_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218143430586270","{""app"":{""appId"":null,""displayName"":""Azure AD"",""servicePrincipalId"":""57bec329-a113-43ee-850a-29790d255c87"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Entitlement Management",success,,"[{""id"":""76dbbf16-41e2-4837-a381-e03ac23e34bc"",""displayName"":null,""type"":""Other"",""modifiedProperties"":[{""displayName"":""Status"",""oldValue"":""\""\"""",""newValue"":""\""Fulfilled\""""},{""displayName"":""IsDeleted"",""oldValue"":""\""\"""",""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""654f1f04-7dc2-4e0a-9e5d-29088df1cceb"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""4bc4dacb-40cf-4e2b-bf72-cb41ce1bb60a"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""f787838a-f3ca-4493-a6d0-16214f743cdc"",""displayName"":"""",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb"",""displayName"":"""",""type"":""Directory"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Fulfill access package resource assignment","4/28/2026, 1:45:43.058 AM",FulfillEntitlementResourceAssignment,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 1:45:44.089 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Fulfill access package resource assignment","1.0",EntitlementManagement,,None,,0,"4d054acf-d0e4-4655-9dd7-3024647716b9","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD",,,"[{""key"":""Status"",""value"":""Fulfilled""},{""key"":""IsDeleted"",""value"":""False""},{""key"":""tid"",""value"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb""},{""key"":""oid"",""value"":""57bec329-a113-43ee-850a-29790d255c87""},{""key"":""ipaddr"",""value"":null},{""key"":""RequestId"",""value"":""00000000-0000-0000-0000-000000000000""}]","Entitlement Management_4d054acf-d0e4-4655-9dd7-3024647716b9_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218143440899470","{""app"":{""appId"":null,""displayName"":""Azure AD"",""servicePrincipalId"":""57bec329-a113-43ee-850a-29790d255c87"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Entitlement Management",success,,"[{""id"":""eb3db5fa-1d9c-4c1c-aff1-f3231289c81d"",""displayName"":null,""type"":""Other"",""modifiedProperties"":[{""displayName"":""Status"",""oldValue"":""\""\"""",""newValue"":""\""Fulfilled\""""},{""displayName"":""IsDeleted"",""oldValue"":""\""\"""",""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""7d510676-bfb3-45a0-b270-582c9c811026"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""4c96e5c2-4789-4a14-b241-262044d8dde5"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""f787838a-f3ca-4493-a6d0-16214f743cdc"",""displayName"":"""",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb"",""displayName"":"""",""type"":""Directory"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Fulfill access package resource assignment","4/28/2026, 1:45:44.089 AM",FulfillEntitlementResourceAssignment,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 1:45:45.058 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Fulfill access package resource assignment","1.0",EntitlementManagement,,None,,0,"4d054acf-d0e4-4655-9dd7-3024647716b9","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD",,,"[{""key"":""Status"",""value"":""Fulfilled""},{""key"":""IsDeleted"",""value"":""False""},{""key"":""tid"",""value"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb""},{""key"":""oid"",""value"":""57bec329-a113-43ee-850a-29790d255c87""},{""key"":""ipaddr"",""value"":null},{""key"":""RequestId"",""value"":""00000000-0000-0000-0000-000000000000""}]","Entitlement Management_4d054acf-d0e4-4655-9dd7-3024647716b9_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218143450586600","{""app"":{""appId"":null,""displayName"":""Azure AD"",""servicePrincipalId"":""57bec329-a113-43ee-850a-29790d255c87"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Entitlement Management",success,,"[{""id"":""72247bab-2b36-40e2-9920-6e0a063e6e47"",""displayName"":null,""type"":""Other"",""modifiedProperties"":[{""displayName"":""Status"",""oldValue"":""\""\"""",""newValue"":""\""Fulfilled\""""},{""displayName"":""IsDeleted"",""oldValue"":""\""\"""",""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""32d923ab-69c8-427f-97a7-6ab1fb169f36"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""68beb805-d434-4b58-9c4b-008faf7e7104"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""f787838a-f3ca-4493-a6d0-16214f743cdc"",""displayName"":"""",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb"",""displayName"":"""",""type"":""Directory"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Fulfill access package resource assignment","4/28/2026, 1:45:45.058 AM",FulfillEntitlementResourceAssignment,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 1:45:46.214 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Fulfill access package resource assignment","1.0",EntitlementManagement,,None,,0,"4d054acf-d0e4-4655-9dd7-3024647716b9","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD",,,"[{""key"":""Status"",""value"":""Fulfilled""},{""key"":""IsDeleted"",""value"":""False""},{""key"":""tid"",""value"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb""},{""key"":""oid"",""value"":""57bec329-a113-43ee-850a-29790d255c87""},{""key"":""ipaddr"",""value"":null},{""key"":""RequestId"",""value"":""00000000-0000-0000-0000-000000000000""}]","Entitlement Management_4d054acf-d0e4-4655-9dd7-3024647716b9_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218143462149830","{""app"":{""appId"":null,""displayName"":""Azure AD"",""servicePrincipalId"":""57bec329-a113-43ee-850a-29790d255c87"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Entitlement Management",success,,"[{""id"":""9bd83ef5-3a14-4fee-a613-49484c4110b0"",""displayName"":null,""type"":""Other"",""modifiedProperties"":[{""displayName"":""Status"",""oldValue"":""\""\"""",""newValue"":""\""Fulfilled\""""},{""displayName"":""IsDeleted"",""oldValue"":""\""\"""",""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""23ae8790-82fd-46f9-a0d5-7fdc06b9cc55"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""fe6f86c5-e7c8-40b0-a026-d2a05e6d1aa2"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""f787838a-f3ca-4493-a6d0-16214f743cdc"",""displayName"":"""",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb"",""displayName"":"""",""type"":""Directory"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Fulfill access package resource assignment","4/28/2026, 1:45:46.214 AM",FulfillEntitlementResourceAssignment,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 1:45:48.964 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Fulfill access package resource assignment","1.0",EntitlementManagement,,None,,0,"4d054acf-d0e4-4655-9dd7-3024647716b9","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD",,,"[{""key"":""Status"",""value"":""Fulfilled""},{""key"":""IsDeleted"",""value"":""False""},{""key"":""tid"",""value"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb""},{""key"":""oid"",""value"":""57bec329-a113-43ee-850a-29790d255c87""},{""key"":""ipaddr"",""value"":null},{""key"":""RequestId"",""value"":""00000000-0000-0000-0000-000000000000""}]","Entitlement Management_4d054acf-d0e4-4655-9dd7-3024647716b9_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218143489649870","{""app"":{""appId"":null,""displayName"":""Azure AD"",""servicePrincipalId"":""57bec329-a113-43ee-850a-29790d255c87"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Entitlement Management",success,,"[{""id"":""8d2cae82-28dd-4dd1-a3c3-4ea2f44525dd"",""displayName"":null,""type"":""Other"",""modifiedProperties"":[{""displayName"":""Status"",""oldValue"":""\""\"""",""newValue"":""\""Fulfilled\""""},{""displayName"":""IsDeleted"",""oldValue"":""\""\"""",""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""9241045d-a7af-4280-b1aa-d3229511d12d"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""4e0e0c62-677f-4574-a640-92456ae1a15f"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""f787838a-f3ca-4493-a6d0-16214f743cdc"",""displayName"":"""",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb"",""displayName"":"""",""type"":""Directory"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Fulfill access package resource assignment","4/28/2026, 1:45:48.964 AM",FulfillEntitlementResourceAssignment,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 1:45:49.965 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Fulfill access package resource assignment","1.0",EntitlementManagement,,None,,0,"4d054acf-d0e4-4655-9dd7-3024647716b9","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD",,,"[{""key"":""Status"",""value"":""Fulfilled""},{""key"":""IsDeleted"",""value"":""False""},{""key"":""tid"",""value"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb""},{""key"":""oid"",""value"":""57bec329-a113-43ee-850a-29790d255c87""},{""key"":""ipaddr"",""value"":null},{""key"":""RequestId"",""value"":""00000000-0000-0000-0000-000000000000""}]","Entitlement Management_4d054acf-d0e4-4655-9dd7-3024647716b9_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218143499650600","{""app"":{""appId"":null,""displayName"":""Azure AD"",""servicePrincipalId"":""57bec329-a113-43ee-850a-29790d255c87"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Entitlement Management",success,,"[{""id"":""eed18a49-51ca-43c3-8aeb-1224309a4c35"",""displayName"":null,""type"":""Other"",""modifiedProperties"":[{""displayName"":""Status"",""oldValue"":""\""\"""",""newValue"":""\""Fulfilled\""""},{""displayName"":""IsDeleted"",""oldValue"":""\""\"""",""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""a17588aa-9d5f-4e80-bba4-df8ed97c819c"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""3adb478e-bcbf-46ff-91bf-ee5ef2364817"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""f787838a-f3ca-4493-a6d0-16214f743cdc"",""displayName"":"""",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb"",""displayName"":"""",""type"":""Directory"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Fulfill access package resource assignment","4/28/2026, 1:45:49.965 AM",FulfillEntitlementResourceAssignment,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 1:45:50.933 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Fulfill access package resource assignment","1.0",EntitlementManagement,,None,,0,"4d054acf-d0e4-4655-9dd7-3024647716b9","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD",,,"[{""key"":""Status"",""value"":""Fulfilled""},{""key"":""IsDeleted"",""value"":""False""},{""key"":""tid"",""value"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb""},{""key"":""oid"",""value"":""57bec329-a113-43ee-850a-29790d255c87""},{""key"":""ipaddr"",""value"":null},{""key"":""RequestId"",""value"":""00000000-0000-0000-0000-000000000000""}]","Entitlement Management_4d054acf-d0e4-4655-9dd7-3024647716b9_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218143509338330","{""app"":{""appId"":null,""displayName"":""Azure AD"",""servicePrincipalId"":""57bec329-a113-43ee-850a-29790d255c87"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Entitlement Management",success,,"[{""id"":""81e41678-40f2-4cda-9333-c6984e3df13b"",""displayName"":null,""type"":""Other"",""modifiedProperties"":[{""displayName"":""Status"",""oldValue"":""\""\"""",""newValue"":""\""Fulfilled\""""},{""displayName"":""IsDeleted"",""oldValue"":""\""\"""",""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""bc827109-5bf6-4f17-8187-e950ba909012"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""8f1797b7-fc83-45ff-90ea-82100926d14f"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""f787838a-f3ca-4493-a6d0-16214f743cdc"",""displayName"":"""",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb"",""displayName"":"""",""type"":""Directory"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Fulfill access package resource assignment","4/28/2026, 1:45:50.933 AM",FulfillEntitlementResourceAssignment,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 1:45:51.933 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Fulfill access package resource assignment","1.0",EntitlementManagement,,None,,0,"4d054acf-d0e4-4655-9dd7-3024647716b9","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD",,,"[{""key"":""Status"",""value"":""Fulfilled""},{""key"":""IsDeleted"",""value"":""False""},{""key"":""tid"",""value"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb""},{""key"":""oid"",""value"":""57bec329-a113-43ee-850a-29790d255c87""},{""key"":""ipaddr"",""value"":null},{""key"":""RequestId"",""value"":""00000000-0000-0000-0000-000000000000""}]","Entitlement Management_4d054acf-d0e4-4655-9dd7-3024647716b9_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218143519337960","{""app"":{""appId"":null,""displayName"":""Azure AD"",""servicePrincipalId"":""57bec329-a113-43ee-850a-29790d255c87"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Entitlement Management",success,,"[{""id"":""01d82434-79a2-472b-8439-10100b89fd99"",""displayName"":null,""type"":""Other"",""modifiedProperties"":[{""displayName"":""Status"",""oldValue"":""\""\"""",""newValue"":""\""Fulfilled\""""},{""displayName"":""IsDeleted"",""oldValue"":""\""\"""",""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""3030d081-6a49-4439-88e7-ee898aa82004"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""5e18ea99-1a57-49f8-bf66-4f4ecd9ca417"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""f787838a-f3ca-4493-a6d0-16214f743cdc"",""displayName"":"""",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb"",""displayName"":"""",""type"":""Directory"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Fulfill access package resource assignment","4/28/2026, 1:45:51.933 AM",FulfillEntitlementResourceAssignment,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 1:45:27.867 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Fulfill access package resource assignment","1.0",EntitlementManagement,,None,,0,"935980f8-9ab9-4a5e-bce9-09b6603c9caa","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD",,,"[{""key"":""Status"",""value"":""Fulfilled""},{""key"":""IsDeleted"",""value"":""False""},{""key"":""tid"",""value"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb""},{""key"":""oid"",""value"":""57bec329-a113-43ee-850a-29790d255c87""},{""key"":""ipaddr"",""value"":null},{""key"":""RequestId"",""value"":""00000000-0000-0000-0000-000000000000""}]","Entitlement Management_935980f8-9ab9-4a5e-bce9-09b6603c9caa_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218143278677980","{""app"":{""appId"":null,""displayName"":""Azure AD"",""servicePrincipalId"":""57bec329-a113-43ee-850a-29790d255c87"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Entitlement Management",success,,"[{""id"":""aedf7ba7-85a6-4717-b3f0-957b481e0179"",""displayName"":null,""type"":""Other"",""modifiedProperties"":[{""displayName"":""Status"",""oldValue"":""\""\"""",""newValue"":""\""Fulfilled\""""},{""displayName"":""IsDeleted"",""oldValue"":""\""\"""",""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""1bd94cc5-f396-487d-b9d6-0f33e08d7b9b"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""386e36a1-73aa-4bd7-ae17-b6292ef7891c"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""1e0ad66f-65c1-4de5-9292-2a2b50ffb258"",""displayName"":"""",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb"",""displayName"":"""",""type"":""Directory"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Fulfill access package resource assignment","4/28/2026, 1:45:27.867 AM",FulfillEntitlementResourceAssignment,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 1:45:28.899 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Fulfill access package resource assignment","1.0",EntitlementManagement,,None,,0,"935980f8-9ab9-4a5e-bce9-09b6603c9caa","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD",,,"[{""key"":""Status"",""value"":""Fulfilled""},{""key"":""IsDeleted"",""value"":""False""},{""key"":""tid"",""value"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb""},{""key"":""oid"",""value"":""57bec329-a113-43ee-850a-29790d255c87""},{""key"":""ipaddr"",""value"":null},{""key"":""RequestId"",""value"":""00000000-0000-0000-0000-000000000000""}]","Entitlement Management_935980f8-9ab9-4a5e-bce9-09b6603c9caa_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218143288990620","{""app"":{""appId"":null,""displayName"":""Azure AD"",""servicePrincipalId"":""57bec329-a113-43ee-850a-29790d255c87"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Entitlement Management",success,,"[{""id"":""d6da4419-f9ee-4604-9148-ceabb4b26fa8"",""displayName"":null,""type"":""Other"",""modifiedProperties"":[{""displayName"":""Status"",""oldValue"":""\""\"""",""newValue"":""\""Fulfilled\""""},{""displayName"":""IsDeleted"",""oldValue"":""\""\"""",""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""654f1f04-7dc2-4e0a-9e5d-29088df1cceb"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""4bc4dacb-40cf-4e2b-bf72-cb41ce1bb60a"",""displayName"":"""",""type"":""Other"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""1e0ad66f-65c1-4de5-9292-2a2b50ffb258"",""displayName"":"""",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""0527ecb7-06fb-4769-b324-fd4a3bb865eb"",""displayName"":"""",""type"":""Directory"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Fulfill access package resource assignment","4/28/2026, 1:45:28.899 AM",FulfillEntitlementResourceAssignment,AuditLogs
