TenantId,SourceSystem,TimeGenerated,ReceiptTime,DeviceVendor,DeviceProduct,DeviceEventClassID,LogSeverity,OriginalLogSeverity,DeviceAction,SimplifiedDeviceAction,Computer,CommunicationDirection,DeviceFacility,DestinationPort,DestinationIP,DeviceAddress,DeviceName,Message,Protocol,SourcePort,SourceIP,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,DeviceVersion,Activity,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,DeviceDnsDomain,DeviceExternalID,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceMacAddress,ProcessID,ExternalID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourceUserID,SourceUserName,EventType,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,AdditionalExtensions,StartTime,EndTime,Type,_ResourceId
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:03:05.077Z,1.58971E+12,illusive,illusive,illusive:audit,5,,,,,,,null,,192.168.77.78,,mgmt@PreedatTestEnv.com deleted incident {Source ip\=10.1.2.29} ,,null,,,,,null,,,,,null,null,,3.1.127.1613,Audit,,null,,,,null,,,,,,,,,,,,null,,,,,mgmt@PreedatTestEnv.com,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,,,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,cat=illusive:info;outcome=SUCCESS,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:03:31.547Z,,illusive,illusive,illusive:login,10,,,,,,,null,,,,hasForensics\=true ,,null,,,,,null,,,,,null,null,,3.1.127.1613,Login event,,null,,,,null,,,,,,,,,,,,null,,,,,,,null,57,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,,,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,26,Incident Id,null,,,,,,,,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/26,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:03:40.657Z,1.58971E+12,illusive,illusive,illusive:login,10,,,,,,,null,,192.168.77.78,,"Event type\=Audit Failure User Domain\=PREEDATTESTENV Event ID\=4768 Raw data\={""4768"":{""eventId"":4768,""recordNumber"":2138142,""strings"":[""testit"",""PREEDATTESTENV"",""S-1-0-0"",""krbtgt/PREEDATTESTENV"",""S-1-0-0"",""0x40810010"",""0x6"",""0xffffffff"",""-"",""::ffff:10.1.2.13"",""49461"","""","""",""""],""timeGenerated"":1589710060000,""timeWritten"":1589710060000,""source"":""win-euuezzttfsw.preedattestenv.com"",""eventType"":""FAILURE""}} ",,null,10.1.2.13,,,,null,,,,,null,null,,3.1.127.1613,Login event,,null,,WINDOWS,,null,,,,,,,,,win-euuezzttfsw.preedattestenv.com,,,null,,,,,testit,,null,57,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,ENDPOINT3-PC.PreedatTestEnv.com,,,,,,null,null,,,,No User is Logged-in,null,,,,,,,,,null,,null,,null,,null,,4768,Windows Event Id,26,Incident Id,null,,,,,,,,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/26,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,cat=illusive:alerts;outcome=Audit Failure,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:03:54.86Z,1.58971E+12,illusive,illusive,illusive:access,10,,,,,,,null,10.1.2.72,192.168.77.78,,,,null,10.1.2.29,,,,null,,,,,null,null,,3.1.127.1613,Access event,,null,,SSH,,null,,,,,,,,,,,,null,,,,,,,null,58,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,,,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,27,Incident Id,null,,,,,,,,,,https://MgmtServer2.PreedatTestEnv.com/#/incident/27,Incident URL,,,,,,,,,null,,null,,,,,,cat=illusive:alerts,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:04:48.467Z,1.58971E+12,illusive,illusive,illusive:access,10,,,,,,,null,10.1.2.72,192.168.77.78,,processes\=ftp.exe ,,null,10.1.2.12,,,,null,,,,,null,null,,3.1.127.1613,Access event,,null,,FTP,,null,,,,,,,,,,,,null,,,,,,,null,59,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,ENDPOINT2-PC.PreedatTestEnv.com,,,,,,null,null,,"cmd.exe(2608),ftp.exe",,User2,null,,,,,,,,,null,,null,,null,,null,,null,,28,Incident Id,null,,,,,,,,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/28,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,cat=illusive:alerts,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:04:57.657Z,,illusive,illusive,illusive:login,10,,,,,,,null,,,,hasForensics\=true ,,null,,,,,null,,,,,null,null,,3.1.127.1613,Login event,,null,,,,null,,,,,,,,,,,,null,,,,,,,null,60,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,,,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,28,Incident Id,null,,,,,,,,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/28,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:05:06.78Z,1.58971E+12,illusive,illusive,illusive:login,10,,,,,,,null,10.1.2.72,192.168.77.78,,processes\=ftp.exe Is Successful Login\=false ,,null,10.1.2.12,,,,null,,,,,null,null,,3.1.127.1613,Login event,,null,,FTP,,null,,,,,,,,,,,,null,,,,,gjkljsdkljdsgl,,null,60,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,ENDPOINT2-PC.PreedatTestEnv.com,,,,,,null,null,,"cmd.exe(2608),ftp.exe",,User2,null,,,,,,,,,null,,null,,null,,null,,null,,28,Incident Id,null,,,,,,,,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/28,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,cat=illusive:alerts,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:05:15.857Z,,illusive,illusive,illusive:access,10,,,,,,,null,,,,hasForensics\=true ,,null,,,,,null,,,,,null,null,,3.1.127.1613,Access event,,null,,,,null,,,,,,,,,,,,null,,,,,,,null,59,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,,,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,28,Incident Id,null,,,,,,,,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/28,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:05:22.94Z,1.58971E+12,illusive,illusive,illusive:access,10,,,,,,,null,10.1.2.72,192.168.77.78,,processes\=ftp.exe ,,null,10.1.2.12,,,,null,,,,,null,null,,3.1.127.1613,Access event,,null,,FTP,,null,,,,,,,,,,,,null,,,,,,,null,62,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,ENDPOINT2-PC.PreedatTestEnv.com,,,,,,null,null,,"cmd.exe(2608),ftp.exe",,User2,null,,,,,,,,,null,,null,,null,,null,,null,,30,Incident Id,null,,,,,,,,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/30,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,cat=illusive:alerts,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:06:14.377Z,,illusive,illusive,illusive:access,10,,,,,,,null,,,,hasForensics\=true ,,null,,,,,null,,,,,null,null,,3.1.127.1613,Access event,,null,,,,null,,,,,,,,,,,,null,,,,,,,null,62,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,,,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,30,Incident Id,null,,,,,,,,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/30,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:06:22.33Z,,illusive,illusive,illusive:login,10,,,,,,,null,,,,hasForensics\=true ,,null,,,,,null,,,,,null,null,,3.1.127.1613,Login event,,null,,,,null,,,,,,,,,,,,null,,,,,,,null,63,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,,,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,31,Incident Id,null,,,,,,,,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/31,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:07:23.563Z,1.58971E+12,illusive,illusive,illusive:access,10,,,,,,,null,10.1.2.72,192.168.77.78,,,,null,10.1.2.28,,,,null,,,,,null,null,,3.1.127.1613,Access event,,null,,SSH,,null,,,,,,,,,,,,null,,,,,,,null,67,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,,,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,32,Incident Id,null,,,,,,,,,,https://MgmtServer2.PreedatTestEnv.com/#/incident/32,Incident URL,,,,,,,,,null,,null,,,,,,cat=illusive:alerts,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:07:32.753Z,1.58971E+12,illusive,illusive,illusive:access,10,,,,,,,null,10.1.2.72,192.168.77.78,,Share Folder Name\=c$ Operation Result\=$Recycle.Bin\\\nbootmgr\nBOOTNXT\nDocuments and Settings\\\npagefile.sys\nPerfLogs\\\nProgram Files\\\nProgram Files (x86)\\\nProgramData\\\nRecovery\\\nswapfile.sys\nSystem Volume Information\\\nUsers\\\nWindows\\ Share Access Attempt User\=User2 Operation\=Search Operation Data\=\\* ,,null,10.1.2.12,,,,null,,,,,null,null,,3.1.127.1613,Access event,,null,,SHARE,,null,,,,,,,,,,,,null,,,,,,,null,66,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,endpoint2-pc.preedattestenv.com,,,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,30,Incident Id,null,,c$,Share Folder Name,Search,Operation,\\*,Operation Data,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/30,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,cat=illusive:alerts,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:07:41.813Z,,illusive,illusive,illusive:login,10,,,,,,,null,,,,hasForensics\=true ,,null,,,,,null,,,,,null,null,,3.1.127.1613,Login event,,null,,,,null,,,,,,,,,,,,null,,,,,,,null,64,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,,,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,30,Incident Id,null,,,,,,,,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/30,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:07:50.94Z,1.58971E+12,illusive,illusive,illusive:access,10,,,,,,,null,10.1.2.72,192.168.77.78,,Share Folder Name\=c$ Operation Result\=$Recycle.Bin\\\nbootmgr\nBOOTNXT\nDocuments and Settings\\\npagefile.sys\nPerfLogs\\\nProgram Files\\\nProgram Files (x86)\\\nProgramData\\\nRecovery\\\nswapfile.sys\nSystem Volume Information\\\nUsers\\\nWindows\\ Share Access Attempt User\=User2 Operation\=Search Operation Data\=\\* ,,null,10.1.2.12,,,,null,,,,,null,null,,3.1.127.1613,Access event,,null,,SHARE,,null,,,,,,,,,,,,null,,,,,,,null,65,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,ENDPOINT2-PC.PreedatTestEnv.com,,,,,,null,null,,"N/A,N/A",,User2,null,,,,,,,,,null,,null,,null,,null,,null,,30,Incident Id,null,,c$,Share Folder Name,Search,Operation,\\*,Operation Data,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/30,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,cat=illusive:alerts,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:08:00.097Z,,illusive,illusive,illusive:access,10,,,,,,,null,,,,hasForensics\=true ,,null,,,,,null,,,,,null,null,,3.1.127.1613,Access event,,null,,,,null,,,,,,,,,,,,null,,,,,,,null,65,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,,,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,30,Incident Id,null,,,,,,,,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/30,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:08:07.72Z,1.58971E+12,illusive,illusive,illusive:login,10,,,,,,,null,10.1.2.72,192.168.77.78,,processes\=ftp.exe Is Successful Login\=false ,,null,10.1.2.12,,,,null,,,,,null,null,,3.1.127.1613,Login event,,null,,FTP,,null,,,,,,,,,,,,null,,,,,gdlkgds l,,null,64,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,ENDPOINT2-PC.PreedatTestEnv.com,,,,,,null,null,,"cmd.exe(2608),ftp.exe",,User2,null,,,,,,,,,null,,null,,null,,null,,null,,30,Incident Id,null,,,,,,,,May 17  2020  12:15:40 AM,Last deployment time,https://MgmtServer2.PreedatTestEnv.com/#/incident/30,Incident URL,Full Protection,Policy Name,,,,,,,null,,null,,,,,,cat=illusive:alerts,null,null,CommonSecurityLog,
16af70b6-66b1-48c8-a563-caa8245b97d3,OpsManager,2020-05-12T21:09:07.833Z,1.58971E+12,illusive,illusive,illusive:audit,5,,,,,,,null,,192.168.77.78,,mgmt@PreedatTestEnv.com deleted incident {Source ip\=10.1.2.28} ,,null,,,,,null,,,,,null,null,,3.1.127.1613,Audit,,null,,,,null,,,,,,,,,,,,null,,,,,mgmt@PreedatTestEnv.com,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,,,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,cat=illusive:info;outcome=SUCCESS,null,null,CommonSecurityLog,
