TenantId,SourceSystem,"TimeGenerated [UTC]",Computer,"EventTime [UTC]",Facility,HostName,SeverityLevel,SyslogMessage,ProcessID,HostIP,ProcessName,MG,Type,"_ResourceId"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/3/2023, 12:01:58.964 AM","192.18.28.7","4/3/2023, 12:01:58.964 AM",user,"192.18.28.7",critical,"2023/04/03-00: 01:59.569723 UTC [**] [Hostname: tb1-c878-test-1] [**] [System_IP: 20.216.98.7] [**] [Instance_ID: 1] [**] Pass [**] UTD WebFilter Whitelist [**] [URL: security.eicar.com] [POLICY: testbed-inspection-profile] {TCP} 192.168.102.102:46268 -> 89.238.73.97:443",,"192.18.28.7",,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/test_msft_sentinel_integration_98716/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/3/2023, 12:02:10.508 AM","192.18.28.7","4/3/2023, 12:02:10.508 AM",user,"192.18.28.7",critical,"2023/04/03-00: 02:11.123353 UTC [**] [Hostname: tb1-c878-test-1] [**] [System_IP: 20.216.98.7] [**] [Instance_ID: 1] [**] Pass [**] UTD WebFilter Whitelist [**] [URL: security.eicar.com] [POLICY: testbed-inspection-profile] {TCP} 192.168.102.102:38020 -> 89.238.73.97:443",,"192.18.28.7",,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/test_msft_sentinel_integration_98716/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/3/2023, 12:02:21.752 AM","192.18.28.7","4/3/2023, 12:02:21.752 AM",user,"192.18.28.7",critical,"2023/04/03-00: 02:22.452952 UTC [**] [Hostname: tb1-c878-test-1] [**] [System_IP: 20.216.98.7] [**] [Instance_ID: 1] [**] Drop [**] UTD WebFilter Category/Reputation [**] [URL: www.facebook.com] ** [Category: Social Network] ** [Reputation: 81] [POLICY: testbed-inspection-profile] {TCP} 192.168.105.198:60876 -> 178.139.24.67:129",,"192.18.28.7",,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/test_msft_sentinel_integration_98716/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/3/2023, 12:02:23.859 AM","192.18.28.7","4/3/2023, 12:02:23.859 AM",user,"192.18.28.7",critical,"2023/04/03-00: 02:24.503707 UTC [**] [Hostname: tb1-c878-test-1] [**] [System_IP: 20.216.98.7] [**] [Instance_ID: 1] [**] Pass [**] UTD WebFilter Whitelist [**] [URL: security.eicar.com] [POLICY: testbed-inspection-profile] {TCP} 192.168.102.102:41720 -> 89.238.73.97:443",,"192.18.28.7",,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/test_msft_sentinel_integration_98716/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/3/2023, 12:02:34.100 AM","192.18.28.7","4/3/2023, 12:02:34.100 AM",user,"192.18.28.7",critical,"2023/04/03-00: 02:34.789678 UTC [**] [Hostname: tb1-c878-test-1] [**] [System_IP: 20.216.98.7] [**] [Instance_ID: 1] [**] Pass [**] UTD WebFilter Whitelist [**] [URL: security.eicar.com] [POLICY: testbed-inspection-profile] {TCP} 192.168.102.102:36156 -> 89.238.73.97:443",,"192.18.28.7",,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/test_msft_sentinel_integration_98716/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/3/2023, 12:02:45.647 AM","192.18.28.7","4/3/2023, 12:02:45.647 AM",user,"192.18.28.7",critical,"2023/04/03-00: 02:46.341454 UTC [**] [Hostname: tb1-c878-test-1] [**] [System_IP: 20.216.98.7] [**] [Instance_ID: 1] [**] Pass [**] UTD WebFilter Whitelist [**] [URL: security.eicar.com] [POLICY: testbed-inspection-profile] {TCP} 192.168.102.102:33656 -> 89.238.73.97:443",,"192.18.28.7",,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/test_msft_sentinel_integration_98716/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/3/2023, 12:02:57.195 AM","192.18.28.7","4/3/2023, 12:02:57.195 AM",user,"192.18.28.7",critical,"2023/04/03-00: 02:57.868163 UTC [**] [Hostname: tb1-c878-test-1] [**] [System_IP: 20.216.98.7] [**] [Instance_ID: 1] [**] Pass [**] UTD WebFilter Whitelist [**] [URL: security.eicar.com] [POLICY: testbed-inspection-profile] {TCP} 192.168.102.102:56814 -> 89.238.73.97:443",,"192.18.28.7",,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/test_msft_sentinel_integration_98716/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/3/2023, 12:03:08.838 AM","192.18.28.7","4/3/2023, 12:03:08.838 AM",user,"192.18.28.7",critical,"2023/04/03-00: 03:09.454194 UTC [**] [Hostname: tb1-c878-test-1] [**] [System_IP: 20.216.98.7] [**] [Instance_ID: 1] [**] Pass [**] UTD WebFilter Whitelist [**] [URL: security.eicar.com] [POLICY: testbed-inspection-profile] {TCP} 192.168.102.102:39796 -> 89.238.73.97:443",,"192.18.28.7",,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/test_msft_sentinel_integration_98716/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/3/2023, 12:03:20.283 AM","192.18.28.7","4/3/2023, 12:03:20.283 AM",user,"192.18.28.7",critical,"2023/04/03-00: 03:20.964527 UTC [**] [Hostname: tb1-c878-test-1] [**] [System_IP: 20.216.98.7] [**] [Instance_ID: 1] [**] Pass [**] UTD WebFilter Whitelist [**] [URL: security.eicar.com] [POLICY: testbed-inspection-profile] {TCP} 192.168.102.102:51628 -> 89.238.73.97:443",,"192.18.28.7",,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/test_msft_sentinel_integration_98716/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/3/2023, 12:03:31.828 AM","192.18.28.7","4/3/2023, 12:03:31.828 AM",user,"192.18.28.7",critical,"2023/04/03-00: 03:32.507573 UTC [**] [Hostname: tb1-c878-test-1] [**] [System_IP: 20.216.98.7] [**] [Instance_ID: 1] [**] Pass [**] UTD WebFilter Whitelist [**] [URL: security.eicar.com] [POLICY: testbed-inspection-profile] {TCP} 192.168.102.102:58744 -> 89.238.73.97:443",,"192.18.28.7",,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/test_msft_sentinel_integration_98716/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:00:45.283 AM","192.18.28.7","4/6/2023, 12:00:45.283 AM",local7,"192.18.28.7",info,"Apr  6 00:00:46.330: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:001 TS:00000031293916358914 %FW-6-LOG_SUMMARY: 10 tcp packets were dropped from GigabitEthernet2 167.168.190.111:443 => 192.168.101.102:57870 (target:class)-(HP_VPN0_VPN10-decca_-732559264:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:10)",,"192.18.28.7",4932,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:01:16.280 AM","192.18.28.7","4/6/2023, 12:01:16.280 AM",local7,"192.18.28.7",info,"Apr  6 00:01:16.332: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:001 TS:00000031323917336790 %FW-6-LOG_SUMMARY: 2 tcp packets were passed from GigabitEthernet3 192.168.101.102:53912 => 10.101.150.40:8001 (target:class)-(HP_VPN45-animate_F_-2025222493:test-test2-seq-1-pm_)  (srcvrf:dstvrf)-(10:10)",,"192.18.28.7",5041,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:01:46.281 AM","192.18.28.7","4/6/2023, 12:01:46.281 AM",local7,"192.18.28.7",info,"Apr  6 00:01:46.332: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:001 TS:00000031353917893748 %FW-6-LOG_SUMMARY: 2 tcp packets were dropped from GigabitEthernet2 167.168.190.111:443 => 192.168.101.102:57870 (target:class)-(HP_VPN0_VPN10-decca_-732559264:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:10)",,"192.18.28.7",5044,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:02:45.442 AM","192.18.28.7","4/6/2023, 12:02:45.442 AM",local7,"192.18.28.7",info,"Apr  6 00:02:46.334: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:001 TS:00000031413919745571 %FW-6-LOG_SUMMARY: 1 tcp packet was dropped from GigabitEthernet2 167.168.190.111:443 => 192.168.101.102:57870 (target:class)-(HP_VPN0_VPN10-decca_-732559264:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:10)",,"192.18.28.7",5056,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:03:46.070 AM","192.18.28.7","4/6/2023, 12:03:46.070 AM",local7,"192.18.28.7",info,"Apr  6 00:03:46.336: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:001 TS:00000031473921729434 %FW-6-LOG_SUMMARY: 2 tcp packets were dropped from GigabitEthernet2 167.168.190.111:443 => 192.168.101.102:57870 (target:class)-(HP_VPN0_VPN10-decca_-732559264:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:10)",,"192.18.28.7",5073,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:04:46.280 AM","192.18.28.7","4/6/2023, 12:04:46.280 AM",local7,"192.18.28.7",info,"Apr  6 00:04:46.338: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:000 TS:00000031533923186967 %FW-6-LOG_SUMMARY: 1 tcp packet was dropped from GigabitEthernet2 167.168.190.111:443 => 192.168.101.102:57870 (target:class)-(HP_VPN0_VPN10-decca_-732559264:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:10)",,"192.18.28.7",5083,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:05:46.280 AM","192.18.28.7","4/6/2023, 12:05:46.280 AM",local7,"192.18.28.7",info,"Apr  6 00:05:46.340: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:001 TS:00000031593924974089 %FW-6-LOG_SUMMARY: 2 tcp packets were dropped from GigabitEthernet2 167.168.190.111:443 => 192.168.101.102:57870 (target:class)-(HP_VPN0_VPN10-decca_-732559264:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:10)",,"192.18.28.7",5085,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:10:45.368 AM","192.18.28.7","4/6/2023, 12:10:45.368 AM",local7,"192.18.28.7",info,"Apr  6 00:10:46.350: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:001 TS:00000031893933758897 %FW-6-LOG_SUMMARY: 1 tcp packet was dropped from GigabitEthernet3 192.168.101.102:50246 => 142.250.189.174:443 (target:class)-(HP_VPN45-animate_F_-1312171208:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:global)",,"192.18.28.7",8006,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:18:45.528 AM","192.18.28.7","4/6/2023, 12:18:45.528 AM",local7,"192.18.28.7",info,"Apr  6 00:18:46.365: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:001 TS:00000032373947758346 %FW-6-LOG_SUMMARY: 1 tcp packet was dropped from GigabitEthernet3 192.168.101.102:60558 => 142.250.189.174:443 (target:class)-(HP_VPN45-animate_F_-1312171208:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:global)",,"192.18.28.7",12385,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:19:15.528 AM","192.18.28.7","4/6/2023, 12:19:15.528 AM",local7,"192.18.28.7",info,"Apr  6 00:19:16.366: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:001 TS:00000032403948809757 %FW-6-LOG_SUMMARY: 10 tcp packets were dropped from GigabitEthernet2 142.250.189.174:443 => 192.168.101.102:60558 (target:class)-(HP_VPN0_VPN10-decca_-732559264:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:10)",,"192.18.28.7",12672,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:20:15.278 AM","192.18.28.7","4/6/2023, 12:20:15.278 AM",local7,"192.18.28.7",info,"Apr  6 00:20:16.368: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:001 TS:00000032463950516500 %FW-6-LOG_SUMMARY: 2 tcp packets were dropped from GigabitEthernet2 142.250.189.174:443 => 192.168.101.102:60558 (target:class)-(HP_VPN0_VPN10-decca_-732559264:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:10)",,"192.18.28.7",13154,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:52:48.155 AM","192.18.28.7","4/6/2023, 12:52:48.155 AM",local7,"192.18.28.7",info,"Apr  6 00:52:49.265: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:000 TS:00000001862877956928 %FW-6-LOG_SUMMARY: 1 tcp packet was dropped from GigabitEthernet3 192.168.134.123:56223 => 172.217.164.110:443 (target:class)-(HP_VPN45-animate_F_-1312171208:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:global)",,"192.18.28.7",11016,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:53:18.199 AM","192.18.28.7","4/6/2023, 12:53:18.199 AM",local7,"192.18.28.7",info,"Apr  6 00:53:19.266: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:000 TS:00000001892878943965 %FW-6-LOG_SUMMARY: 1 tcp packet was dropped from GigabitEthernet3 192.168.134.123:36167 => 142.250.191.46:443 (target:class)-(HP_VPN45-animate_F_-1312171208:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:global)",,"192.18.28.7",11254,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:53:48.556 AM","192.18.28.7","4/6/2023, 12:53:48.556 AM",local7,"192.18.28.7",info,"Apr  6 00:53:49.267: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:000 TS:00000001922879753127 %FW-6-LOG_SUMMARY: 1 tcp packet was dropped from GigabitEthernet3 192.168.134.123:37589 => 142.251.214.142:443 (target:class)-(HP_VPN45-animate_F_-1312171208:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:global)",,"192.18.28.7",11492,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:54:18.129 AM","192.18.28.7","4/6/2023, 12:54:18.129 AM",local7,"192.18.28.7",info,"Apr  6 00:54:19.268: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:000 TS:00000001952880683267 %FW-6-LOG_SUMMARY: 1 tcp packet was dropped from GigabitEthernet3 192.168.134.123:52156 => 142.250.189.174:443 (target:class)-(HP_VPN45-animate_F_-1312171208:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:global)",,"192.18.28.7",11639,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:54:48.057 AM","192.18.28.7","4/6/2023, 12:54:48.057 AM",local7,"192.18.28.7",info,"Apr  6 00:54:49.269: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:000 TS:00000001982881531809 %FW-6-LOG_SUMMARY: 1 tcp packet was dropped from GigabitEthernet3 192.168.134.123:38344 => 142.250.191.78:443 (target:class)-(HP_VPN45-animate_F_-1312171208:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:global)",,"192.18.28.7",11863,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
"18c8e890-87g6-87hy-jf76-01aa7de837h6",Linux,"4/6/2023, 12:55:18.289 AM","192.18.28.7","4/6/2023, 12:55:18.289 AM",local7,"192.18.28.7",info,"Apr  6 00:55:19.270: %IOSXE-6-PLATFORM: R0/0: cpp_cp: QFP:0.0 Thread:000 TS:00000002012882393107 %FW-6-LOG_SUMMARY: 1 tcp packet was dropped from GigabitEthernet3 192.168.134.123:50056 => 142.250.189.174:443 (target:class)-(HP_VPN45-animate_F_-1312171208:testreplace-test-ack-87-rm_)  (srcvrf:dstvrf)-(10:global)",,"192.18.28.7",12120,,Syslog,"/subscriptions/ec3e8376-627f-38hu-1765-09865c91765c/resourcegroups/cisco_msft_sentinel_integration_phase1_2_31135/providers/microsoft.hybridcompute/machines/ubuntu-4"
