TenantId,TimeGenerated,Protocol,SourceIp,SourcePort,DestinationIp,DestinationPort,Action,Policy,RuleCollectionGroup,RuleCollection,Rule,ActionReason,SourceSystem,Type,_ResourceId
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:01.300 PM",UDP,10.0.0.1,57554,10.0.10.11,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:01.430 PM",UDP,10.0.0.1,57554,10.0.10.12,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:01.560 PM",UDP,10.0.0.1,57554,10.0.10.13,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:01.690 PM",UDP,10.0.0.1,57554,10.0.10.14,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:01.820 PM",UDP,10.0.0.1,57554,10.0.10.15,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:01.950 PM",UDP,10.0.0.1,57554,10.0.10.16,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:02.080 PM",UDP,10.0.0.1,57554,10.0.10.17,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:02.210 PM",UDP,10.0.0.1,58474,10.0.10.18,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:02.340 PM",UDP,10.0.0.1,57963,10.0.10.19,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:02.470 PM",UDP,10.0.0.1,57963,10.0.10.20,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:02.600 PM",UDP,10.0.0.1,57963,10.0.10.21,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:02.730 PM",UDP,10.0.0.1,58194,10.0.10.22,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:02.860 PM",UDP,10.0.0.1,58194,10.0.10.23,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:02.990 PM",UDP,10.0.0.1,58194,10.0.10.24,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:03.120 PM",UDP,10.0.0.1,58095,10.0.10.25,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:03.250 PM",UDP,10.0.0.1,64747,10.0.10.26,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:03.380 PM",UDP,10.0.0.1,64747,10.0.10.27,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:03.510 PM",UDP,10.0.0.1,64747,10.0.10.28,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:03.640 PM",UDP,10.0.0.1,58495,10.0.10.29,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:03.770 PM",UDP,10.0.0.1,57951,10.0.10.30,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:03.900 PM",UDP,10.0.0.1,58812,10.0.10.31,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:04.030 PM",UDP,10.0.0.1,58812,10.0.10.32,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:04.160 PM",UDP,10.0.0.1,58812,10.0.10.33,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:04.290 PM",UDP,10.0.0.1,64698,10.0.10.34,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:04.420 PM",UDP,10.0.0.1,58581,10.0.10.35,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:04.550 PM",UDP,10.0.0.1,58581,10.0.10.36,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:04.680 PM",UDP,10.0.0.1,58581,10.0.10.37,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:04.810 PM",UDP,10.0.0.1,64614,10.0.10.38,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:04.940 PM",UDP,10.0.0.1,57565,10.0.10.39,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:05.070 PM",UDP,10.0.0.1,57789,10.0.10.40,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:05.200 PM",UDP,10.0.0.1,57727,10.0.10.41,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:05.330 PM",UDP,10.0.0.1,57727,10.0.10.42,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:05.460 PM",UDP,10.0.0.1,57727,10.0.10.43,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:05.590 PM",UDP,10.0.0.1,59037,10.0.10.44,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:05.720 PM",UDP,10.0.0.1,64766,10.0.10.45,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:05.850 PM",UDP,10.0.0.1,64766,10.0.10.46,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:05.980 PM",UDP,10.0.0.1,64766,10.0.10.47,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:06.110 PM",UDP,10.0.0.1,64817,10.0.10.48,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:06.240 PM",UDP,10.0.0.1,57665,10.0.10.49,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:06.370 PM",UDP,10.0.0.1,57665,10.0.10.50,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:06.500 PM",UDP,10.0.0.1,57665,10.0.10.51,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:06.630 PM",UDP,10.0.0.1,64285,10.0.10.52,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:06.760 PM",UDP,10.0.0.1,58558,10.0.10.53,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:06.890 PM",UDP,10.0.0.1,58442,10.0.10.54,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:07.020 PM",UDP,10.0.0.1,58442,10.0.10.55,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:07.150 PM",UDP,10.0.0.1,58442,10.0.10.56,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:07.280 PM",UDP,10.0.0.1,58578,10.0.10.57,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:07.410 PM",UDP,10.0.0.1,58671,10.0.10.58,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:07.540 PM",UDP,10.0.0.1,64616,10.0.10.59,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:07.670 PM",UDP,10.0.0.1,58671,10.0.10.60,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:07.800 PM",UDP,10.0.0.1,58671,10.0.10.61,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:07.930 PM",UDP,10.0.0.1,64616,10.0.10.62,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:08.060 PM",UDP,10.0.0.1,64616,10.0.10.63,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:08.190 PM",UDP,10.0.0.1,64373,10.0.10.64,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:08.320 PM",UDP,10.0.0.1,64373,10.0.10.65,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:08.450 PM",UDP,10.0.0.1,64373,10.0.10.66,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:08.580 PM",UDP,10.0.0.1,57745,10.0.10.67,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:08.710 PM",UDP,10.0.0.1,58826,10.0.10.68,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:08.840 PM",UDP,10.0.0.1,58826,10.0.10.69,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:08.970 PM",UDP,10.0.0.1,58826,10.0.10.70,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:09.100 PM",UDP,10.0.0.1,58630,10.0.10.71,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:09.230 PM",UDP,10.0.0.1,64770,10.0.10.72,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:09.360 PM",UDP,10.0.0.1,64770,10.0.10.73,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:09.490 PM",UDP,10.0.0.1,64770,10.0.10.74,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:09.620 PM",UDP,10.0.0.1,59274,10.0.10.75,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:09.750 PM",UDP,10.0.0.1,64832,10.0.10.76,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:09.880 PM",UDP,10.0.0.1,64545,10.0.10.77,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:10.010 PM",UDP,10.0.0.1,64545,10.0.10.78,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:10.140 PM",UDP,10.0.0.1,64545,10.0.10.79,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:10.270 PM",UDP,10.0.0.1,57983,10.0.10.80,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:10.400 PM",UDP,10.0.0.1,57983,10.0.10.81,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:10.530 PM",UDP,10.0.0.1,57983,10.0.10.82,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:10.660 PM",UDP,10.0.0.1,64583,10.0.10.83,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
00000000-0000-0000-0000-000000000000,"8/23/2023, 2:00:10.790 PM",UDP,10.0.0.1,58736,10.0.10.84,12345,Allow,,,allow_outbound_internet,vnet_allow,,,AZFWNetworkRule,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-vnet/providers/microsoft.network/azurefirewalls/afw-hub
