TenantId,SourceSystem,TimeGenerated [UTC],Computer,EventTime [UTC],Facility,HostName,SeverityLevel,SyslogMessage,ProcessID,HostIP,ProcessName,MG,Type,_ResourceId
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.210-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CREATE [junos@2636.1.1.1.2.34 source-address=""10.209.31.230"" source-port=""5399"" destination-address=""10.241.103.101"" destination-port=""53"" service-name=""junos-dns-udp"" nat-source-address=""10.209.31.230"" nat-source-port=""5399"" nat-destination-address=""10.241.103.101"" nat-destination-port=""53"" src-nat-rule-type=""N/A"" src-nat-rule-name=""N/A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""17"" policy-name=""ERPA-AWS-TO-COB"" source-zone-name=""trust"" destination-zone-name=""trust"" session-id-32=""220567877"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""st0.28"" application=""UNKNOWN"" nested-application=""UNKNOWN"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.210-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CLOSE [junos@2636.1.1.1.2.34 reason=""TCP FIN"" source-address=""10.241.76.117"" source-port=""52114"" destination-address=""142.251.40.227"" destination-port=""443"" service-name=""junos-https"" nat-source-address=""140.241.241.65"" nat-source-port=""54383"" nat-destination-address=""142.251.40.227"" nat-destination-port=""443"" src-nat-rule-type=""source rule"" src-nat-rule-name=""BCYF-HQ-CH-A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""6"" policy-name=""ID114"" source-zone-name=""trust"" destination-zone-name=""untrust"" session-id-32=""220059908"" packets-from-client=""12"" bytes-from-client=""1721"" packets-from-server=""11"" bytes-from-server=""6134"" elapsed-time=""92"" application=""UNKNOWN"" nested-application=""UNKNOWN"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""reth0.0"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.210-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CLOSE [junos@2636.1.1.1.2.34 reason=""TCP CLIENT RST"" source-address=""100.27.42.242"" source-port=""25432"" destination-address=""140.241.251.234"" destination-port=""443"" service-name=""junos-https"" nat-source-address=""100.27.42.242"" nat-source-port=""25432"" nat-destination-address=""140.241.251.234"" nat-destination-port=""443"" src-nat-rule-type=""N/A"" src-nat-rule-name=""N/A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""6"" policy-name=""ID447"" source-zone-name=""untrust"" destination-zone-name=""dmz"" session-id-32=""220666627"" packets-from-client=""12"" bytes-from-client=""1780"" packets-from-server=""10"" bytes-from-server=""4946"" elapsed-time=""2"" application=""UNKNOWN"" nested-application=""UNKNOWN"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""reth2.0"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.436-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CREATE [junos@2636.1.1.1.2.34 source-address=""10.209.30.11"" source-port=""5357"" destination-address=""10.241.103.100"" destination-port=""53"" service-name=""junos-dns-udp"" nat-source-address=""10.209.30.11"" nat-source-port=""5357"" nat-destination-address=""10.241.103.100"" nat-destination-port=""53"" src-nat-rule-type=""N/A"" src-nat-rule-name=""N/A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""17"" policy-name=""ERPA-AWS-TO-COB"" source-zone-name=""trust"" destination-zone-name=""trust"" session-id-32=""140302047"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""st0.28"" application=""UNKNOWN"" nested-application=""UNKNOWN"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.210-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CREATE [junos@2636.1.1.1.2.34 source-address=""10.241.103.42"" source-port=""55862"" destination-address=""8.8.8.8"" destination-port=""53"" service-name=""junos-dns-udp"" nat-source-address=""140.241.241.71"" nat-source-port=""62145"" nat-destination-address=""8.8.8.8"" nat-destination-port=""53"" src-nat-rule-type=""source rule"" src-nat-rule-name=""VLAN-103-CH-A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""17"" policy-name=""ID116"" source-zone-name=""trust"" destination-zone-name=""untrust"" session-id-32=""220411121"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""reth0.0"" application=""UNKNOWN"" nested-application=""UNKNOWN"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.210-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CREATE [junos@2636.1.1.1.2.34 source-address=""10.241.103.42"" source-port=""61653"" destination-address=""8.8.8.8"" destination-port=""53"" service-name=""junos-dns-udp"" nat-source-address=""140.241.241.71"" nat-source-port=""54905"" nat-destination-address=""8.8.8.8"" nat-destination-port=""53"" src-nat-rule-type=""source rule"" src-nat-rule-name=""VLAN-103-CH-A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""17"" policy-name=""ID116"" source-zone-name=""trust"" destination-zone-name=""untrust"" session-id-32=""220711149"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""reth0.0"" application=""UNKNOWN"" nested-application=""UNKNOWN"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.436-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CLOSE [junos@2636.1.1.1.2.34 reason=""idle Timeout"" source-address=""10.241.103.41"" source-port=""52863"" destination-address=""8.8.4.4"" destination-port=""53"" service-name=""junos-dns-udp"" nat-source-address=""140.241.241.71"" nat-source-port=""34311"" nat-destination-address=""8.8.4.4"" nat-destination-port=""53"" src-nat-rule-type=""source rule"" src-nat-rule-name=""VLAN-103-CH-A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""17"" policy-name=""ID116"" source-zone-name=""trust"" destination-zone-name=""untrust"" session-id-32=""140127728"" packets-from-client=""2"" bytes-from-client=""199"" packets-from-server=""2"" bytes-from-server=""295"" elapsed-time=""80"" application=""UNKNOWN"" nested-application=""UNKNOWN"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""reth0.0"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.436-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CLOSE [junos@2636.1.1.1.2.34 reason=""idle Timeout"" source-address=""10.241.103.42"" source-port=""62019"" destination-address=""8.8.8.8"" destination-port=""53"" service-name=""junos-dns-udp"" nat-source-address=""140.241.241.71"" nat-source-port=""58801"" nat-destination-address=""8.8.8.8"" nat-destination-port=""53"" src-nat-rule-type=""source rule"" src-nat-rule-name=""VLAN-103-CH-A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""17"" policy-name=""ID116"" source-zone-name=""trust"" destination-zone-name=""untrust"" session-id-32=""140115798"" packets-from-client=""2"" bytes-from-client=""163"" packets-from-server=""2"" bytes-from-server=""200"" elapsed-time=""98"" application=""UNKNOWN"" nested-application=""UNKNOWN"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""reth0.0"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.436-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CLOSE [junos@2636.1.1.1.2.34 reason=""idle Timeout"" source-address=""10.241.154.201"" source-port=""44302"" destination-address=""34.218.132.228"" destination-port=""9930"" service-name=""None"" nat-source-address=""140.241.241.94"" nat-source-port=""51756"" nat-destination-address=""34.218.132.228"" nat-destination-port=""9930"" src-nat-rule-type=""source rule"" src-nat-rule-name=""CH-Mayors-5th-CH-A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""17"" policy-name=""ID116"" source-zone-name=""trust"" destination-zone-name=""untrust"" session-id-32=""140314166"" packets-from-client=""1"" bytes-from-client=""100"" packets-from-server=""1"" bytes-from-server=""98"" elapsed-time=""59"" application=""UNKNOWN"" nested-application=""UNKNOWN"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""reth0.0"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.436-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CLOSE [junos@2636.1.1.1.2.34 reason=""idle Timeout"" source-address=""10.241.103.41"" source-port=""61186"" destination-address=""8.8.4.4"" destination-port=""53"" service-name=""junos-dns-udp"" nat-source-address=""140.241.241.71"" nat-source-port=""40906"" nat-destination-address=""8.8.4.4"" nat-destination-port=""53"" src-nat-rule-type=""source rule"" src-nat-rule-name=""VLAN-103-CH-A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""17"" policy-name=""ID116"" source-zone-name=""trust"" destination-zone-name=""untrust"" session-id-32=""140083429"" packets-from-client=""2"" bytes-from-client=""175"" packets-from-server=""2"" bytes-from-server=""221"" elapsed-time=""88"" application=""UNKNOWN"" nested-application=""UNKNOWN"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""reth0.0"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.436-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CLOSE [junos@2636.1.1.1.2.34 reason=""idle Timeout"" source-address=""10.241.71.223"" source-port=""26688"" destination-address=""192.0.0.1"" destination-port=""53"" service-name=""junos-dns-udp"" nat-source-address=""140.241.241.35"" nat-source-port=""48429"" nat-destination-address=""192.0.0.1"" nat-destination-port=""53"" src-nat-rule-type=""source rule"" src-nat-rule-name=""Aruba-Wireless-64-CH-A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""17"" policy-name=""ID116"" source-zone-name=""trust"" destination-zone-name=""untrust"" session-id-32=""140405078"" packets-from-client=""1"" bytes-from-client=""61"" packets-from-server=""0"" bytes-from-server=""0"" elapsed-time=""59"" application=""UNKNOWN"" nested-application=""UNKNOWN"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""reth0.0"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.436-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CLOSE [junos@2636.1.1.1.2.34 reason=""idle Timeout"" source-address=""10.241.103.42"" source-port=""62192"" destination-address=""8.8.8.8"" destination-port=""53"" service-name=""junos-dns-udp"" nat-source-address=""140.241.241.71"" nat-source-port=""48219"" nat-destination-address=""8.8.8.8"" nat-destination-port=""53"" src-nat-rule-type=""source rule"" src-nat-rule-name=""VLAN-103-CH-A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""17"" policy-name=""ID116"" source-zone-name=""trust"" destination-zone-name=""untrust"" session-id-32=""140234869"" packets-from-client=""1"" bytes-from-client=""107"" packets-from-server=""1"" bytes-from-server=""235"" elapsed-time=""59"" application=""UNKNOWN"" nested-application=""UNKNOWN"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""reth0.0"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.436-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CLOSE [junos@2636.1.1.1.2.34 reason=""idle Timeout"" source-address=""10.241.103.41"" source-port=""52857"" destination-address=""8.8.4.4"" destination-port=""53"" service-name=""junos-dns-udp"" nat-source-address=""140.241.241.71"" nat-source-port=""41575"" nat-destination-address=""8.8.4.4"" nat-destination-port=""53"" src-nat-rule-type=""source rule"" src-nat-rule-name=""VLAN-103-CH-A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""17"" policy-name=""ID116"" source-zone-name=""trust"" destination-zone-name=""untrust"" session-id-32=""140052325"" packets-from-client=""1"" bytes-from-client=""81"" packets-from-server=""1"" bytes-from-server=""307"" elapsed-time=""59"" application=""UNKNOWN"" nested-application=""UNKNOWN"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""reth0.0"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
58afdc1d-32c7-497b-926f-94c1d1e9e192,Linux,"8/19/2022, 11:35:01.477 AM",10.151.254.59,"8/17/2022, 5:41:54.000 PM",user,10.151.254.59,info,"41:54.436-04:00 CityHall-3600-0 RT_FLOW - RT_FLOW_SESSION_CLOSE [junos@2636.1.1.1.2.34 reason=""idle Timeout"" source-address=""10.241.103.41"" source-port=""52563"" destination-address=""8.8.4.4"" destination-port=""53"" service-name=""junos-dns-udp"" nat-source-address=""140.241.241.71"" nat-source-port=""61275"" nat-destination-address=""8.8.4.4"" nat-destination-port=""53"" src-nat-rule-type=""source rule"" src-nat-rule-name=""VLAN-103-CH-A"" dst-nat-rule-type=""N/A"" dst-nat-rule-name=""N/A"" protocol-id=""17"" policy-name=""ID116"" source-zone-name=""trust"" destination-zone-name=""untrust"" session-id-32=""140415879"" packets-from-client=""1"" bytes-from-client=""83"" packets-from-server=""1"" bytes-from-server=""140"" elapsed-time=""59"" application=""UNKNOWN"" nested-application=""UNKNOWN"" username=""N/A"" roles=""N/A"" packet-incoming-interface=""reth0.0"" encrypted=""UNKNOWN""]",,Unknown IP,1,00000000-0000-0000-0000-000000000002,Syslog,
