accountId,accountName,activityType,agentId,agentUpdatedVersion,comments,createdAt,data/accountName,data/fullScopeDetails,data/groupName,data/reason,data/role,data/scopeLevel,data/scopeName,data/siteName,data/source,data/userScope,data/username,description,groupId,groupName,hash,id,osFamily,primaryDescription,secondaryDescription,siteId,siteName,threatId,updatedAt,userId,event_name,activeDirectory/computerDistinguishedName,activeDirectory/lastUserDistinguishedName,activeThreats,agentVersion,allowRemoteShell,appsVulnerabilityStatus,computerName,consoleMigrationStatus,coreCount,cpuCount,cpuId,domain,encryptedApplications,externalId,externalIp,firewallEnabled,groupIp,inRemoteShellSession,infected,installerType,isActive,isDecommissioned,isPendingUninstall,isUninstalled,isUpToDate,lastActiveDate,lastIpToMgmt,lastLoggedInUserName,licenseKey,locationEnabled,locationType,locations/0/id,locations/0/name,locations/0/scope,machineType,mitigationMode,mitigationModeSuspicious,modelName,networkInterfaces/0/gatewayIp,networkInterfaces/0/gatewayMacAddress,networkInterfaces/0/id,networkInterfaces/0/inet/0,networkInterfaces/0/name,networkInterfaces/0/physical,networkQuarantineEnabled,networkStatus,operationalState,operationalStateExpiration,osArch,osName,osRevision,osStartTime,osType,osUsername,rangerStatus,rangerVersion,registeredAt,remoteProfilingState,remoteProfilingStateExpiration,scanAbortedAt,scanFinishedAt,scanStartedAt,scanStatus,threatRebootRequired,totalMemory,uuid,creator,creatorId,filterId,filterName,inherits,isDefault,name,rank,registrationToken,totalAgents,type
949654416477127465,SentinelOne,27,,,,2021-03-29T17:40:00.712858Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122486353348543931,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T17:40:00.708654Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,27,,,,2021-03-29T17:50:00.490288Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122491384642684363,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T17:50:00.486571Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,27,,,,2021-03-29T18:00:00.412136Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122496417153172980,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T18:00:00.408661Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,27,,,,2021-03-29T18:50:00.464155Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122521583413380808,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T18:50:00.460673Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,27,,,,2021-03-29T19:00:00.412323Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122526616141973233,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T19:00:00.408263Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,27,,,,2021-03-29T19:30:00.625597Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122541717423146896,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T19:30:00.622259Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,27,,,,2021-03-29T19:40:00.667320Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122546750940268472,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T19:40:00.663962Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,27,,,,2021-03-29T19:50:00.685203Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122551784256063432,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T19:50:00.681534Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,27,,,,2021-03-29T20:00:00.787778Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122556818284890097,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T20:00:00.784324Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,27,,,,2021-03-29T20:10:00.778535Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122561851365804034,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T20:10:00.775012Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,27,,,,2021-03-29T20:20:00.850885Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122566885142972434,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T20:20:00.846834Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,27,,,,2021-03-29T20:30:00.893118Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122571918660094097,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T20:30:00.889302Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,27,,,,2021-03-29T21:00:00.414846Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122587014144739568,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T21:00:00.410992Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,27,,,,2021-03-29T21:10:00.350839Z,SentinelOne,Site company of Account SentinelOne,,,Admin,Site,company,company,mgmt,site,User1,,,,,1122592046772668673,,The management user User1 logged into the management console.,,1051878885014575334,company,,2021-03-29T21:10:00.347011Z,1118732499133907649,Activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949654416477127465,SentinelOne,,,,,2020-12-23T13:37:53.376619Z,,,,,,,,,,,,,1051878885056518375,Default Group,,1052786019025761596,,,,1051878885014575334,company,,2021-03-30T11:28:53.434284Z,,Agents.,"CN=SRV-WIN-110,OU=WIN,OU=Tier1 Servers,OU=Tier1,DC=cloud,DC=company,DC=com","CN=SSSS,OU=GSuite,OU=Users,OU=Tier2,DC=cloud,DC=company,DC=com",0,4.5.2.136,false,up_to_date,srv-win-110,N/A,4,4,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,CLOUD,false,,51.195.3.231,false,51.195.3.x,false,false,.exe,true,false,false,false,true,2021-03-30T12:23:39.428571Z,10.11.14.161,,,true,fallback,949654416762340144,Fallback,global,server,protect,detect,"VMware, Inc. - VMware Virtual Platform",10.11.14.254,00:50:56:b4:79:8d,1052786019092870468,10.11.14.161,Ethernet0,00:50:56:b4:de:04,false,connected,na,,64 bit,Windows Server 2012 R2 Standard,9600,2021-01-19T14:00:12Z,windows,,Enabled,4.5.2.9,2020-12-23T13:37:53.371962Z,disabled,,,2021-01-19T13:42:45.280808Z,2021-01-19T13:35:07.481494Z,finished,false,8191,2241fd63d6534e3aa971ccb36d718f09,,,,,,,,,,,
,,,,,,2020-12-22T07:35:34.581211Z,,,,,,,,,,,,,,,,1051878885056518375,,,,1051878885014575334,,,2021-03-29T13:41:39.385713Z,,Groups.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sentinelone,949654504716895309,,,true,true,Default Group,,eyJ1cmwiOiAiaHR0cHM6Ly91c2VhMS1hbGFza2EtdGVzdGluZy1wcm9kLnNlbnRpbmVsb25lLm5ldCIsICJzaXRlX2tleSI6ICJnXzY5YmEwOGI5ZDM3NTQ4NjUifQ==,1,static
