TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"articleTitle_s","articleUrl_s","source_s","type_s","value_s",Type,"_ResourceId"
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/2/2023, 9:13:50.964 AM",,,"Rewterz Threat Alert – An Emerging Ducktail Infostealer – Active IOCs","https://feedly.com/i/entry/Eq73qllkhl+GbP5/XkOCpcqIaMc35aCHXjaBMcE1uWg=_189b16d9352:132beb7:64ea98f4",Rewterz,hash,ccd2dcf0f25d0602b5131525c1e6ffa9cc813983,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/2/2023, 9:13:50.964 AM",,,"Rewterz Threat Alert – An Emerging Ducktail Infostealer – Active IOCs","https://feedly.com/i/entry/Eq73qllkhl+GbP5/XkOCpcqIaMc35aCHXjaBMcE1uWg=_189b16d9352:132beb7:64ea98f4",Rewterz,hash,98b9a36ee3d87f8eefa455704609764ace1b437bf656a6ec60d6c47b5df2d974,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/2/2023, 9:13:50.964 AM",,,"Rewterz Threat Alert – An Emerging Ducktail Infostealer – Active IOCs","https://feedly.com/i/entry/Eq73qllkhl+GbP5/XkOCpcqIaMc35aCHXjaBMcE1uWg=_189b16d9352:132beb7:64ea98f4",Rewterz,hash,4852e093f71a3d82c8298a73a5bf3b107753df8cf1bb788c9f9fa791b21ed29a,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/2/2023, 9:13:50.964 AM",,,"Rewterz Threat Alert – An Emerging Ducktail Infostealer – Active IOCs","https://feedly.com/i/entry/Eq73qllkhl+GbP5/XkOCpcqIaMc35aCHXjaBMcE1uWg=_189b16d9352:132beb7:64ea98f4",Rewterz,hash,8f4cc78f065963b24d5fa7d7766546e5c499776f,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/2/2023, 9:13:50.964 AM",,,"Rewterz Threat Alert – An Emerging Ducktail Infostealer – Active IOCs","https://feedly.com/i/entry/Eq73qllkhl+GbP5/XkOCpcqIaMc35aCHXjaBMcE1uWg=_189b16d9352:132beb7:64ea98f4",Rewterz,hash,12217d17d876a45a00d7178131aa0f9e7e6cde71653756cbd501c46b63e6bf5a,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/2/2023, 9:13:50.964 AM",,,"Rewterz Threat Alert – An Emerging Ducktail Infostealer – Active IOCs","https://feedly.com/i/entry/Eq73qllkhl+GbP5/XkOCpcqIaMc35aCHXjaBMcE1uWg=_189b16d9352:132beb7:64ea98f4",Rewterz,hash,469e0e7d865b5cc96e59fdb0d865dab4d58f4971,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/2/2023, 9:13:50.964 AM",,,"Rewterz Threat Alert – An Emerging Ducktail Infostealer – Active IOCs","https://feedly.com/i/entry/Eq73qllkhl+GbP5/XkOCpcqIaMc35aCHXjaBMcE1uWg=_189b16d9352:132beb7:64ea98f4",Rewterz,hash,b39dac613102390fe8a1683acfc63969153e6b02,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/2/2023, 9:13:50.964 AM",,,"Rewterz Threat Alert – An Emerging Ducktail Infostealer – Active IOCs","https://feedly.com/i/entry/Eq73qllkhl+GbP5/XkOCpcqIaMc35aCHXjaBMcE1uWg=_189b16d9352:132beb7:64ea98f4",Rewterz,hash,3f04a64682183cf86c8dc72edd091006023125e0dcad66567b5be49c3f3bfc09,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/2/2023, 9:13:50.964 AM",,,"Rewterz Threat Alert – An Emerging Ducktail Infostealer – Active IOCs","https://feedly.com/i/entry/Eq73qllkhl+GbP5/XkOCpcqIaMc35aCHXjaBMcE1uWg=_189b16d9352:132beb7:64ea98f4",Rewterz,hash,b498cc075803808932f6766a78d3816abfeacdac,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"Rewterz Threat Alert – Amadey Botnet – Active IOCs","https://feedly.com/i/entry/uj0ilijplglBNlTNbpWLF55RwtVVBJIfQXAbx3quJOU=_189b1389cea:12e50be:64ea98f4",Rewterz,domain,"www[.]tobimar.ro","feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"Rewterz Threat Alert – Amadey Botnet – Active IOCs","https://feedly.com/i/entry/uj0ilijplglBNlTNbpWLF55RwtVVBJIfQXAbx3quJOU=_189b1389cea:12e50be:64ea98f4",Rewterz,hash,bac0708d7f4315ffe3b2fb0d9b18639251e8d4d6b26c67190801b4ab1a567cc8,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"Rewterz Threat Alert – Amadey Botnet – Active IOCs","https://feedly.com/i/entry/uj0ilijplglBNlTNbpWLF55RwtVVBJIfQXAbx3quJOU=_189b1389cea:12e50be:64ea98f4",Rewterz,hash,6b2cb0a24296746da8f5607b6a841ccabc58bc5d,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"Rewterz Threat Alert – Amadey Botnet – Active IOCs","https://feedly.com/i/entry/uj0ilijplglBNlTNbpWLF55RwtVVBJIfQXAbx3quJOU=_189b1389cea:12e50be:64ea98f4",Rewterz,hash,d5eb06a204589c4b604304b2797df64e7926c87fd6823b0a8e40cf061562ac3a,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"Rewterz Threat Alert – Amadey Botnet – Active IOCs","https://feedly.com/i/entry/uj0ilijplglBNlTNbpWLF55RwtVVBJIfQXAbx3quJOU=_189b1389cea:12e50be:64ea98f4",Rewterz,hash,056f44561dd59f1c4d2bedaad82bbcff8a01743f8fcb97a03fb9fec8b3d29562,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"Rewterz Threat Alert – Amadey Botnet – Active IOCs","https://feedly.com/i/entry/uj0ilijplglBNlTNbpWLF55RwtVVBJIfQXAbx3quJOU=_189b1389cea:12e50be:64ea98f4",Rewterz,hash,a256bcd911bd466bc24fa94bc1a6b02ebe1a4072461c9492d109bfd1a6159d6a,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"Rewterz Threat Alert – Amadey Botnet – Active IOCs","https://feedly.com/i/entry/uj0ilijplglBNlTNbpWLF55RwtVVBJIfQXAbx3quJOU=_189b1389cea:12e50be:64ea98f4",Rewterz,hash,11dd37183c64b74d204ba22328e7ac047ece6b17,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"Rewterz Threat Alert – Amadey Botnet – Active IOCs","https://feedly.com/i/entry/uj0ilijplglBNlTNbpWLF55RwtVVBJIfQXAbx3quJOU=_189b1389cea:12e50be:64ea98f4",Rewterz,hash,5e0aa66744a499913386d818c86d4ffc45ad225d,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"Rewterz Threat Alert – Amadey Botnet – Active IOCs","https://feedly.com/i/entry/uj0ilijplglBNlTNbpWLF55RwtVVBJIfQXAbx3quJOU=_189b1389cea:12e50be:64ea98f4",Rewterz,hash,bb7715adfb42ddae5a7a91ae8f265df9e099080f,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",url,"https://tinyurl[.]com/batkyc","feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",url,"https://tinyurl[.]com/ratkyc2","feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",url,"https://api[.]hotmailbox.me/mail/buy?apikey=<redacted>&mailcode=hotmail&quantity=1","feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",url,"https://getcode[.]hotmailbox.me","feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",url,"http://adgowin66[.]site/ratkyc/4/bat.zip","feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",url,"http://adgowin66[.]site/ratkyc/4/ratkyc.zip","feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",url,"https://api[.]dongvanfb.net/user/buy?apikey=<redacted>&account_type=1&quality=1","feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",url,"https://www[.]facebook.com/add_contactpoint/dialog/submit","feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",domain,"hotmailbox[.]me","feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",domain,"dongvanfb[.]net","feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",domain,"dongvanfb[.]net","feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",domain,"hotmailbox[.]me","feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,cfb50c7fe40334c1f52759a08289e36be0ada9056e3dcb22898efd8187b6464d,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,1ada42adb9ee65aa02d5eb9d24d3455df61c85f69e84f310b9630d62ca83a518,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,43dd5f8d2a5bea2751bf8d02920038e93df6ba3b8f5c0b1193fa70cac1e9b9a2,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,346d51b00a14087bcd63f063e4a3f572f49b1c41a5c60fa03095aac42837a7ce,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,774bb5ed2bcb6ebd9cbd6b53e4dc1a352df58dfda17ef11da9c8ffa4d4851681,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,d4f8813b0aba21d6021719d022fcc6feab5cdd6e2a999dfe178347a394abfb84,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,0d313ad0b46218acfc25fae744b53eb539169e56f9976eec47f37d99ebce510c,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,4f91fdf024b54ad650c13f7ffe1a7f3eb6cad66eb457e8a7fe494cf9bdb6f42a,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,c8fee685d506575138c8b02f118323ca586f62a6e80edf1d726fd555a1c386ba,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,8582241f8e0163f6360486e9b59e54c91dd3219538e03619e9e999f90aa92f81,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,7bf3d295fc8d2605528331c0da32d83f2b98489884bd92a24b71425fa13290db,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,7072dbc19da9713c997cdbcacbc68ca709e900d44bb3572bc34fb3c91ecbea9f,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,92657c3a108bbedc6f05b4af0a174e99a58e51e69c15c707d9c9cc63cdf1b4ea,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,c272d218f34bc65e6753e7ece1fe6e56799782678a66a5084e71bbb8690fe724,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,92eba1a137918f99fbe15651568b8b76ad5f59788b1bce9076bfb33bbc3484de,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,9f85de94a15c5c93a88375d9aacb9f9e111cedec611ee4f2b58a53727db92a88,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,e90f31c41a64ce85abfa284126e63b693088934fd83ef8fea13724810f394efa,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,d12196087135b9383a4e9820d27625c059511c4776593a4d2eb83409a96af3a5,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,009827ab2624370ded2cb8240ca2fe82af36e3a94cff1f8a2eac574b4b928c4e,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,565bc8725a1ae03e534f66ad8995854d24ba3893fe37c8e3e13c58874129849b,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,1f093f818d2d3bd146c34d10bdb9de0a33931d3586f0bb942f881052a20114f9,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,1ebba84f9352bd171f241bc5d0e06af3145a050fd3e063c503d78085aeba2c34,"feedly_indicators_CL",
"b57302df-d56b-473c-855e-1195801da5e1",RestAPI,,,"8/1/2023, 3:55:02.811 PM",,,"NodeStealer 2.0 – The Python Version: Stealing Facebook Business Accounts","https://feedly.com/i/entry/K9mgu7V8Z5MSdIQKBDCX6yN6yPNor0vEwGyKhr1FzcQ=_189b14adca9:192929:61a3611d","Unit 42",hash,1ed522e66e9ddcc97ded3e008c014500e3c3e22a1db995199baa52a7dc93845b,"feedly_indicators_CL",
