TenantId,"TimeGenerated [UTC]",DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,"EndTime [UTC]",ExternalID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,Protocol,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,"StartTime [UTC]",SourceUserID,SourceUserName,EventType,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,Type,"_ResourceId"
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:58:36.345 PM",Netwrix,"User Activity (Video)","1.0",Activated,"Activated Window",0,,"cat=Window;start=May 23 2022 19:54:17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Microsoft Edge | Netwrix_Auditor_Add-on_for_HPE_ArcSight_Quick_Start_Guide.pdf and 4 more pages - Profile 1 - Microsoft​ Edge",,,,,,,,,,,,,,,,,,,,,,,,"srv-sbpam-002.for-sbpam.local",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:58:36.346 PM",Netwrix,"User Activity (Video)","1.0",Activated,"Activated Window",0,,"cat=Window;start=May 23 2022 19:54:21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Microsoft Edge | Netwrix Auditor Generic Add-on for SIEM Integration - CEF Export Quick-Start Guide v9.9 and 4 more pages - Profile 1 - Microsoft​ Edge",,,,,,,,,,,,,,,,,,,,,,,,"srv-sbpam-002.for-sbpam.local",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:58:36.348 PM",Netwrix,"User Activity (Video)","1.0",Activated,"Activated Window",0,,"cat=Window;start=May 23 2022 19:56:48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windows PowerShell | Administrator: Windows PowerShell",,,,,,,,,,,,,,,,,,,,,,,,"srv-sbpam-002.for-sbpam.local",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:58:36.350 PM",Netwrix,"User Activity (Video)","1.0",Activated,"Activated Window",0,,"cat=Window;start=May 23 2022 19:54:53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windows Explorer | Downloads",,,,,,,,,,,,,,,,,,,,,,,,"srv-sbpam-002.for-sbpam.local",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:58:36.351 PM",Netwrix,"User Activity (Video)","1.0",Activated,"Activated Window",0,,"cat=Window;start=May 23 2022 19:55:11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windows Explorer | Netwrix_Auditor_Add-on_for_HPE_ArcSight",,,,,,,,,,,,,,,,,,,,,,,,"srv-sbpam-002.for-sbpam.local",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:58:36.353 PM",Netwrix,"User Activity (Video)","1.0",Activated,"Activated Window",0,,"cat=Window;start=May 23 2022 19:55:07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windows Explorer | Downloads",,,,,,,,,,,,,,,,,,,,,,,,"srv-sbpam-002.for-sbpam.local",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:58:36.354 PM",Netwrix,"User Activity (Video)","1.0",Activated,"Activated Window",0,,"cat=Window;start=May 23 2022 19:55:07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windows Explorer | Progress",,,,,,,,,,,,,,,,,,,,,,,,"srv-sbpam-002.for-sbpam.local",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:58:36.356 PM",Netwrix,"User Activity (Video)","1.0",Activated,"Activated Window",0,,"cat=Window;start=May 23 2022 19:55:23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windows PowerShell | Administrator: Windows PowerShell",,,,,,,,,,,,,,,,,,,,,,,,"srv-sbpam-002.for-sbpam.local",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:58:36.358 PM",Netwrix,"User Activity (Video)","1.0",Activated,"Activated Window",0,,"cat=Window;start=May 23 2022 19:56:18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Microsoft Edge | Netwrix_Auditor_Add-on_for_HPE_ArcSight_Quick_Start_Guide.pdf and 4 more pages - Profile 1 - Microsoft​ Edge",,,,,,,,,,,,,,,,,,,,,,,,"srv-sbpam-002.for-sbpam.local",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:56:25.582 PM",Netwrix,"Self-audit","1.0","Successful Logon","Successful Logon Local logon",0,,"cat=Local logon;start=May 12 2022 17:42:56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SRV-SBPAM-002",,,,,,,,,,,,,,,,,,,,,,,,"SRV-SBPAM-002",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:56:25.586 PM",Netwrix,"Self-audit","1.0",Modified,"Modified Netwrix Auditor global settings",0,,"cat=Netwrix Auditor global settings;start=May 12 2022 18:43:25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Audit database settings",,,,,,"Settings changed",,,,,,,,,,,,,,,,,,"SRV-SBPAM-002",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:56:25.596 PM",Netwrix,"Self-audit","1.0","Successful Logon","Successful Logon Local logon",0,,"cat=Local logon;start=May 12 2022 18:33:10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SRV-SBPAM-002",,,,,,,,,,,,,,,,,,,,,,,,"SRV-SBPAM-002",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:56:25.598 PM",Netwrix,"Self-audit","1.0",Added,"Added Monitoring Plan",0,,"cat=Monitoring Plan;start=May 12 2022 18:44:46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AD,,,,,,"Monitoring plan path: ""All Monitoring Plans\\AD""",,,,,,,,,,,,,,,,,,"SRV-SBPAM-002",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:56:25.601 PM",Netwrix,"Self-audit","1.0",Added,"Added Data source",0,,"cat=Data source;start=May 12 2022 18:44:46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AD\\Active Directory",,,,,,"Monitoring status: ""Enabled""",,,,,,,,,,,,,,,,,,"SRV-SBPAM-002",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:56:25.603 PM",Netwrix,"Self-audit","1.0",Added,"Added Item",0,,"cat=Item;start=May 12 2022 18:45:13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AD\\Active Directory\\for-sbpam.local (Domain)",,,,,,,,,,,,,,,,,,,,,,,,"SRV-SBPAM-002",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:56:25.605 PM",Netwrix,"Self-audit","1.0",Added,"Added Monitoring Plan",0,,"cat=Monitoring Plan;start=May 12 2022 18:46:46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windows Server",,,,,,"Monitoring plan path: ""All Monitoring Plans\\Windows Server""",,,,,,,,,,,,,,,,,,"SRV-SBPAM-002",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:56:25.607 PM",Netwrix,"Self-audit","1.0",Added,"Added Data source",0,,"cat=Data source;start=May 12 2022 18:46:46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windows Server\\Windows Server",,,,,,"Monitoring status: ""Enabled""",,,,,,,,,,,,,,,,,,"SRV-SBPAM-002",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:56:25.609 PM",Netwrix,"Self-audit","1.0",Added,"Added Item",0,,"cat=Item;start=May 12 2022 18:47:24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windows Server\\Windows Server\\10.11.18.51 (Computer)",,,,,,,,,,,,,,,,,,,,,,,,"SRV-SBPAM-002",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4","5/23/2022, 12:56:25.612 PM",Netwrix,"Self-audit","1.0",Added,"Added Monitoring Plan",0,,"cat=Monitoring Plan;start=May 12 2022 18:48:58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Group Policy",,,,,,"Monitoring plan path: ""All Monitoring Plans\\Group Policy""",,,,,,,,,,,,,,,,,,"SRV-SBPAM-002",,,,,,,,,,,,,,"FOR-SBPAM\\Administrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.11.18.51",OpsManager,,CommonSecurityLog,
