TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,Type,"_ResourceId"
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:26:00.121 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675160/forest-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:26:00.139 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675160/host-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:26:00.142 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675160/databases-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:26:00.158 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675160/server-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:27:00.034 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675220/host-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:27:00.039 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675220/forest-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:27:00.053 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675220/databases-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:27:00.069 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675220/server-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:28:00.048 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675280/server-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:28:00.054 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675280/host-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:28:00.056 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675280/forest-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:28:00.076 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675280/databases-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:29:00.121 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675340/forest-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:29:00.138 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652673660/server-hour.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:29:00.142 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:29:00.145 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675340/databases-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:29:00.161 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:29:00.178 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652673660/forest-hour.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:29:00.194 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:29:00.198 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675340/server-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:29:00.201 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652673660/host-hour.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:29:00.205 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652673660/databases-hour.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:29:00.221 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675340/host-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:29:00.224 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:30:00.113 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675400/databases-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:30:00.132 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675400/host-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:30:00.134 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675400/server-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:30:00.138 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675400/forest-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:31:00.175 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675460/databases-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:31:00.196 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675460/server-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:31:00.201 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675460/host-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:31:00.204 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675460/forest-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:32:00.078 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675520/host-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:32:00.083 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675520/databases-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:32:00.105 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675520/server-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:32:00.108 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675520/forest-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:33:00.192 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675580/forest-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:33:00.212 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675580/databases-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:33:00.230 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675580/server-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:33:00.234 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675580/host-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:34:00.054 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675640/server-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:34:00.060 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675640/databases-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:34:00.075 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675640/forest-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:34:00.090 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675640/host-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:35:00.263 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652673660/server-hour.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:35:00.270 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675700/server-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:35:00.273 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:35:00.276 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652675700/forest-raw.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:35:00.291 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:35:00.307 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652673660/forest-hour.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:35:00.322 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
","MarkLogic_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/18/2022, 11:04:07.000 AM","srv-sentinel-000","2022-05-15 21:35:00.326 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652673660/host-hour.xml; database=Meters; success=true;
","MarkLogic_CL",
