TenantId,SourceSystem,MG,ManagementGroupName,TimeGenerated,Computer,RawData,Type,_ResourceId
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    223 146.105.105.3 TCP_TUNNEL/200 5000 CONNECT eu-v20.events.data.microsoft.com:443 - HIER_DIRECT/eu-v20.events.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    222 146.105.105.3 TCP_TUNNEL/200 4946 CONNECT eu-v20.events.data.microsoft.com:443 - HIER_DIRECT/eu-v20.events.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    143 146.105.105.3 TCP_TUNNEL/200 5699 CONNECT gwc.his.arc.azure.com:443 - HIER_DIRECT/gwc.his.arc.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    447 146.105.105.3 TCP_TUNNEL/200 24500 CONNECT germanywestcentral-gas.guestconfiguration.azure.com:443 - HIER_DIRECT/germanywestcentral-gas.guestconfiguration.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    215 146.105.105.3 TCP_TUNNEL/200 5000 CONNECT eu-v20.events.data.microsoft.com:443 - HIER_DIRECT/eu-v20.events.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    198 146.105.105.3 TCP_TUNNEL/200 4944 CONNECT eu-v20.events.data.microsoft.com:443 - HIER_DIRECT/eu-v20.events.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000  80726 146.105.105.3 TCP_TUNNEL/200 6697 CONNECT 1d35a6af-8f3b-4e84-93af-17ee5d332f87.oms.opinsights.azure.com:443 - HIER_DIRECT/1d35a6af-8f3b-4e84-93af-17ee5d332f87.oms.opinsights.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    275 146.105.105.3 TCP_TUNNEL/200 5525 CONNECT sensor.cloud.tenable.com:443 - HIER_DIRECT/sensor.cloud.tenable.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    152 146.105.105.3 TCP_TUNNEL/200 5000 CONNECT eu-v20.events.data.microsoft.com:443 - HIER_DIRECT/eu-v20.events.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000  11578 146.105.105.3 TCP_TUNNEL/200 291 CONNECT computacenter-zsb2.cloud.tanium.com:17472 - HIER_DIRECT/computacenter-zsb2.cloud.tanium.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    204 146.105.105.3 TCP_TUNNEL/200 5525 CONNECT sensor.cloud.tenable.com:443 - HIER_DIRECT/sensor.cloud.tenable.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    222 146.105.105.3 TCP_TUNNEL/200 5000 CONNECT eu-v20.events.data.microsoft.com:443 - HIER_DIRECT/eu-v20.events.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000  77737 146.105.105.3 TCP_TUNNEL/200 6697 CONNECT 1d35a6af-8f3b-4e84-93af-17ee5d332f87.oms.opinsights.azure.com:443 - HIER_DIRECT/1d35a6af-8f3b-4e84-93af-17ee5d332f87.oms.opinsights.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    483 146.105.105.3 TCP_TUNNEL/200 24500 CONNECT germanywestcentral-gas.guestconfiguration.azure.com:443 - HIER_DIRECT/germanywestcentral-gas.guestconfiguration.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000  60715 146.105.105.3 TCP_TUNNEL/200 12219 CONNECT login.microsoftonline.com:443 - HIER_DIRECT/login.microsoftonline.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    225 146.105.105.3 TCP_TUNNEL/200 5000 CONNECT eu-v20.events.data.microsoft.com:443 - HIER_DIRECT/eu-v20.events.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    200 146.105.105.3 TCP_TUNNEL/200 4384 CONNECT 1d35a6af-8f3b-4e84-93af-17ee5d332f87.ods.opinsights.azure.com:443 - HIER_DIRECT/1d35a6af-8f3b-4e84-93af-17ee5d332f87.ods.opinsights.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    973 146.105.105.3 TCP_TUNNEL/200 18384 CONNECT germanywestcentral-gas.guestconfiguration.azure.com:443 - HIER_DIRECT/germanywestcentral-gas.guestconfiguration.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000   2762 146.105.105.3 TCP_TUNNEL/200 4384 CONNECT 1d35a6af-8f3b-4e84-93af-17ee5d332f87.ods.opinsights.azure.com:443 - HIER_DIRECT/1d35a6af-8f3b-4e84-93af-17ee5d332f87.ods.opinsights.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    949 146.105.105.3 TCP_TUNNEL/200 24508 CONNECT germanywestcentral-gas.guestconfiguration.azure.com:443 - HIER_DIRECT/germanywestcentral-gas.guestconfiguration.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    131 146.105.105.3 TCP_TUNNEL_ABORTED/200 4727 CONNECT winatp-gw-neu.microsoft.com:443 - HIER_DIRECT/winatp-gw-neu.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    218 146.105.105.3 TCP_TUNNEL/200 24825 CONNECT germanywestcentral-gas.guestconfiguration.azure.com:443 - HIER_DIRECT/germanywestcentral-gas.guestconfiguration.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000 123524 146.105.105.3 TCP_TUNNEL/200 6822 CONNECT 1d35a6af-8f3b-4e84-93af-17ee5d332f87.oms.opinsights.azure.com:443 - HIER_DIRECT/1d35a6af-8f3b-4e84-93af-17ee5d332f87.oms.opinsights.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000 126231 146.105.105.3 TCP_TUNNEL/200 6697 CONNECT 1d35a6af-8f3b-4e84-93af-17ee5d332f87.oms.opinsights.azure.com:443 - HIER_DIRECT/1d35a6af-8f3b-4e84-93af-17ee5d332f87.oms.opinsights.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    196 146.105.105.3 TCP_TUNNEL_ABORTED/200 4727 CONNECT winatp-gw-neu.microsoft.com:443 - HIER_DIRECT/winatp-gw-neu.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    340 146.105.105.3 TCP_TUNNEL/200 5647 CONNECT sensor.cloud.tenable.com:443 - HIER_DIRECT/sensor.cloud.tenable.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    297 146.105.105.3 TCP_TUNNEL/200 24809 CONNECT germanywestcentral-gas.guestconfiguration.azure.com:443 - HIER_DIRECT/germanywestcentral-gas.guestconfiguration.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000  80632 146.105.105.3 TCP_TUNNEL/200 9496 CONNECT 1d35a6af-8f3b-4e84-93af-17ee5d332f87.oms.opinsights.azure.com:443 - HIER_DIRECT/1d35a6af-8f3b-4e84-93af-17ee5d332f87.oms.opinsights.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:42 +0000    178 146.105.105.3 TCP_TUNNEL/200 5647 CONNECT sensor.cloud.tenable.com:443 - HIER_DIRECT/sensor.cloud.tenable.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000 141716 146.105.105.3 TCP_TUNNEL/200 10021 CONNECT 8add1b01-9d67-4c8f-b17f-f3ece3e448c6.oms.opinsights.azure.com:443 - HIER_DIRECT/8add1b01-9d67-4c8f-b17f-f3ece3e448c6.oms.opinsights.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    177 146.105.105.3 TCP_TUNNEL/200 4384 CONNECT 1d35a6af-8f3b-4e84-93af-17ee5d332f87.ods.opinsights.azure.com:443 - HIER_DIRECT/1d35a6af-8f3b-4e84-93af-17ee5d332f87.ods.opinsights.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    256 146.105.105.3 TCP_TUNNEL/200 5002 CONNECT eu-v20.events.data.microsoft.com:443 - HIER_DIRECT/eu-v20.events.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    263 146.105.105.3 TCP_TUNNEL/200 24503 CONNECT germanywestcentral-gas.guestconfiguration.azure.com:443 - HIER_DIRECT/germanywestcentral-gas.guestconfiguration.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000  10717 146.105.105.3 TCP_TUNNEL/200 1328 CONNECT computacenter-zsb2.cloud.tanium.com:17472 - HIER_DIRECT/computacenter-zsb2.cloud.tanium.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    113 146.105.105.3 TCP_TUNNEL/200 1601 CONNECT computacenter-zsb2.cloud.tanium.com:17472 - HIER_DIRECT/computacenter-zsb2.cloud.tanium.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    283 146.105.105.3 TCP_TUNNEL/200 5000 CONNECT eu-v20.events.data.microsoft.com:443 - HIER_DIRECT/eu-v20.events.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000 611280 146.105.105.3 TCP_TUNNEL/200 5056 CONNECT computacenter-zsb2.cloud.tanium.com:17472 - HIER_DIRECT/computacenter-zsb2.cloud.tanium.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000  84462 146.105.105.3 TCP_TUNNEL/200 7370 CONNECT 1d35a6af-8f3b-4e84-93af-17ee5d332f87.oms.opinsights.azure.com:443 - HIER_DIRECT/1d35a6af-8f3b-4e84-93af-17ee5d332f87.oms.opinsights.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000   2172 146.105.105.3 TCP_TUNNEL/200 24809 CONNECT germanywestcentral-gas.guestconfiguration.azure.com:443 - HIER_DIRECT/germanywestcentral-gas.guestconfiguration.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000 116518 146.105.105.3 TCP_TUNNEL/200 6996 CONNECT 8add1b01-9d67-4c8f-b17f-f3ece3e448c6.oms.opinsights.azure.com:443 - HIER_DIRECT/8add1b01-9d67-4c8f-b17f-f3ece3e448c6.oms.opinsights.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    283 146.105.105.3 TCP_TUNNEL/200 5525 CONNECT sensor.cloud.tenable.com:443 - HIER_DIRECT/sensor.cloud.tenable.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000     77 146.105.105.3 TCP_TUNNEL/200 1627 CONNECT computacenter-zsb1.cloud.tanium.com:17472 - HIER_DIRECT/computacenter-zsb1.cloud.tanium.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    331 146.105.105.3 TCP_TUNNEL/200 4384 CONNECT 1d35a6af-8f3b-4e84-93af-17ee5d332f87.ods.opinsights.azure.com:443 - HIER_DIRECT/1d35a6af-8f3b-4e84-93af-17ee5d332f87.ods.opinsights.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000 614443 146.105.105.3 TCP_TUNNEL/200 6251 CONNECT computacenter-zsb1.cloud.tanium.com:17472 - HIER_DIRECT/computacenter-zsb1.cloud.tanium.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    198 146.105.105.3 TCP_TUNNEL_ABORTED/200 4727 CONNECT winatp-gw-neu.microsoft.com:443 - HIER_DIRECT/winatp-gw-neu.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    228 146.105.105.3 TCP_TUNNEL/200 5000 CONNECT eu-v20.events.data.microsoft.com:443 - HIER_DIRECT/eu-v20.events.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000  61426 146.105.105.3 TCP_TUNNEL/200 4910 CONNECT eu.vortex-win.data.microsoft.com:443 - HIER_DIRECT/eu.vortex-win.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000   2924 146.105.105.3 TCP_TUNNEL/200 24809 CONNECT germanywestcentral-gas.guestconfiguration.azure.com:443 - HIER_DIRECT/germanywestcentral-gas.guestconfiguration.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    221 146.105.105.3 TCP_TUNNEL/200 24500 CONNECT germanywestcentral-gas.guestconfiguration.azure.com:443 - HIER_DIRECT/germanywestcentral-gas.guestconfiguration.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    350 146.105.105.3 TCP_TUNNEL/200 4384 CONNECT 1d35a6af-8f3b-4e84-93af-17ee5d332f87.ods.opinsights.azure.com:443 - HIER_DIRECT/1d35a6af-8f3b-4e84-93af-17ee5d332f87.ods.opinsights.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    298 146.105.105.3 TCP_TUNNEL/200 16807 CONNECT germanywestcentral-gas.guestconfiguration.azure.com:443 - HIER_DIRECT/germanywestcentral-gas.guestconfiguration.azure.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    222 146.105.105.3 TCP_TUNNEL/200 4946 CONNECT eu-v20.events.data.microsoft.com:443 - HIER_DIRECT/eu-v20.events.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    350 146.105.105.3 TCP_TUNNEL/200 4947 CONNECT eu-v20.events.data.microsoft.com:443 - HIER_DIRECT/eu-v20.events.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    239 146.105.105.3 TCP_TUNNEL/200 4946 CONNECT eu-v20.events.data.microsoft.com:443 - HIER_DIRECT/eu-v20.events.data.microsoft.com -
",SquidProxy_CL,-
1d35a6af-8f3b-4e84-93af-17ee5d332f87,OpsManager,00000000-0000-0000-0000-000000000002,cchatproxyp01,3/2/2023 7:35:49 AM,cchatproxyp01,"02/Mar/2023:07:33:43 +0000    195 146.105.105.3 TCP_TUNNEL_ABORTED/200 4727 CONNECT winatp-gw-neu.microsoft.com:443 - HIER_DIRECT/winatp-gw-neu.microsoft.com -
",SquidProxy_CL,-
