TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,Type,"_ResourceId"
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""dropDatabase"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""ns"":""testDatabase""},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""dropIndex"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""ns"":""testDatabase.testCollection"",""indexName"":""indexName""},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""createUser"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""user"":""Shap"",""db"":""testDatabase"",""roles"":[{""role"":""read"",""db"":""admin""}]},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""dropUser"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""user"":""Shap"",""db"":""testDatabase""},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""dropAllUsersFromDatabase"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""db"":""testDatabase""},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""updateUser"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""user"":""Shap"",""db"":""testDatabase"",""passwordChanged"":true,""roles"":[{""role"":""read"",""db"":""admin""}]},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""grantRolesToUser"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""user"":""Shap"",""db"":""testDatabase"",""roles"":[{""role"":""read"",""db"":""admin""}]},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""revokeRolesFromUser"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""user"":""Shap"",""db"":""testDatabase"",""roles"":[{""role"":""read"",""db"":""admin""}]},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""createRole"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""role"":""read"",""db"":""testDatabase""},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""updateRole"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""role"":""read"",""db"":""testDatabase""},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""dropRole"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""role"":""read"",""db"":""testDatabase""},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""dropAllRolesFromDatabase"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""db"":""testDatabase""},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""grantRolesToRole"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""role"":""read"",""db"":""testDatabase"",""roles"":[{""role"":""read"",""db"":""admin""}]},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""revokeRolesFromRole"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""role"":""read"",""db"":""testDatabase"",""roles"":[{""role"":""read"",""db"":""admin""}]},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""grantPrivilegesToRole"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""role"":""read"",""db"":""testDatabase"",""privileges"":[{""resource"":{""cluster"":true},""actions"":[""shutdown""]}]},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""revokePrivilegesFromRole"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""role"":""read"",""db"":""testDatabase"",""privileges"":[{""resource"":{""cluster"":true},""actions"":[""shutdown""]}]},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""replSetReconfig"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""old"":{""_id"":""124124124bh21"",""version"":5,""term"":12,""protocolVersion"":1,""writeConcernMajorityJournalDefault"":true,""configsvr"":true,""members"":[{""_id"":""124124124bh21"",""host"":""localhost"",""arbiterOnly"":false,""buildIndexes"":true,""hidden"":false,""priority"":1,""tags"":{""tag1"":""string1"",""tag2"":""string2""},""secondaryDelaySecs"":1,""votes"":1}],""settings"":{""chainingAllowed"":true,""heartbeatIntervalMillis"":30000,""heartbeatTimeoutSecs"":10,""electionTimeoutMillis"":10000,""catchUpTimeoutMillis"":-1,""replicaSetId"":""61d5abf2404700b3e321b7b7""}},""new"":{""_id"":""124124124bh21"",""version"":5,""term"":12,""protocolVersion"":1,""writeConcernMajorityJournalDefault"":false,""configsvr"":true,""members"":[{""_id"":""124124124bh21"",""host"":""localhost"",""arbiterOnly"":false,""buildIndexes"":true,""hidden"":false,""priority"":1,""tags"":{""tag1"":""string1"",""tag2"":""string2""},""secondaryDelaySecs"":1,""votes"":1}],""settings"":{""chainingAllowed"":true,""heartbeatIntervalMillis"":30000,""heartbeatTimeoutSecs"":10,""electionTimeoutMillis"":10000,""catchUpTimeoutMillis"":-1,""replicaSetId"":""61d5abf2404700b3e321b7b7""}}},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""enableSharding"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""ns"":""testDatabase""},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""shardCollection"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""ns"":""testDatabase.testCollection"",""key"":{""customer_id"":1,""order_id"":1},""options"":{""unique"":true}},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""addShard"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""shard"":""rs1"",""connectionString"":""mongodb0.example.net:27018"",""maxSize"":16},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""refineCollectionShardKey"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""ns"":""testDatabase.testCollection"",""key"":{""customer_id"":1,""order_id"":1}},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""removeShard"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""shard"":""rs1""},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""shutdown"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""applicationMessage"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""msg"":""Wrong login or password.""},""result"":0}","MongoDBAudit_CL",
"9143fd29-fe92-43be-93e9-3f0a4bcaeef4",OpsManager,"00000000-0000-0000-0000-000000000002","srv-sentinel-000","5/9/2022, 12:59:24.000 PM","srv-sentinel-000","{""atype"":""logout"",""ts"":{""$date"":""2022-05-08T17:55:16.161+0100""},""uuid"":{""$binary"":""43c246fa-f9c9-4824-8e72-d1770056c000"",""$type"":""04""},""local"":{""ip"":""127.0.1.1"",""port"":27017},""remote"":{""ip"":""127.0.0.1"",""port"":42636},""users"":[{""user"":""antun"",""db"":""admin""}],""roles"":[{""role"":""read"",""db"":""admin""}],""param"":{""reason"":""Implicit logout due to client connection closure"",""initialUsers"":[{""user"":""Shap"",""db"":""testDatabase""}],""updatedUsers"":[{""user"":""Shap"",""db"":""testDatabase""}]},""result"":0}","MongoDBAudit_CL",
